<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200630,7.12,7.12,7.12,7.12,60
VRC,20200630,6.99,6.99,6.23,6.44,267820
VRE,20200630,25.65,26.15,24.8,24.8,1700630
VSC,20200630,26.35,27.1,26.35,26.8,180190
VSH,20200630,17.5,18.5,17.5,17.6,5030
VSI,20200630,21.15,22.6,21.15,22.6,850
VTB,20200630,10,10.2,9.76,9.76,2930
VTO,20200630,7.79,8,7.73,7.76,192230
YBM,20200630,4.46,4.61,4.14,4.14,9070
YEG,20200630,52.3,53.3,51,51.4,15420
VJC,20200630,107.9,108,106.4,108,289590
VND,20200630,13.2,13.3,12.65,13.15,629280
VNE,20200630,4.4,4.5,4.27,4.3,107560
VNG,20200630,15.65,16.7,15.6,16.7,462680
VNM,20200630,113,113.5,111.9,112.7,797960
VNS,20200630,10.25,10.3,10,10,41660
VOS,20200630,1.47,1.53,1.42,1.42,261330
VPB,20200630,21.4,21.4,20.25,20.45,2998040
VPD,20200630,14.4,14.4,14.4,14.4,7130
VPG,20200630,13.95,13.95,13.95,13.95,4280
VPH,20200630,4.21,4.3,4.2,4.29,18070
VPI,20200630,42.1,42.45,39.2,42.45,913190
VPS,20200630,9.99,9.99,9.9,9.9,270
VCB,20200630,82.5,82.5,80,80.3,709990
VCF,20200630,205.1,215,205.1,212,6490
VCI,20200630,21.7,21.8,20.35,20.5,863550
VDP,20200630,33.25,33.25,33.25,33.25,30
VDS,20200630,6,6,5.98,5.99,2010
VFG,20200630,38.95,39,38.8,39,50
VGC,20200630,19.35,19.6,18.9,19.05,456320
VHC,20200630,35.4,35.9,33.5,35.1,626520
VHM,20200630,75,77,74.3,75.5,2302620
VIC,20200630,91,91,89,89,350550
VID,20200630,8.8,9,8.4,8.95,43830
VIP,20200630,5.28,5.42,5.13,5.29,68900
VIS,20200630,17.25,17.25,17.25,17.25,100
TRC,20200630,30.5,30.5,30.5,30.5,90
TS4,20200630,3.28,3.34,3.28,3.32,25320
TSC,20200630,2.83,2.86,2.61,2.61,1539990
TTB,20200630,5.21,5.49,5.03,5.03,483520
TTF,20200630,2.93,3,2.74,2.81,1947850
TV2,20200630,77.6,77.7,72,72,74010
TVB,20200630,8.5,8.7,8.26,8.4,356290
TVS,20200630,9.8,10.5,9.8,10.5,7000
TVT,20200630,19.6,19.6,19.35,19.35,2090
TYA,20200630,14.5,14.65,14.4,14.4,43820
UDC,20200630,3.2,3.2,2.96,2.96,89960
UIC,20200630,37.3,38.5,37.3,38.5,330
VAF,20200630,8.52,8.52,8.52,8.52,10
TEG,20200630,4.05,4.05,3.77,3.77,22340
TGG,20200630,1.19,1.2,1.14,1.14,311490
THG,20200630,50.1,52,50,50.1,4800
THI,20200630,26.95,26.95,26.95,26.95,20
TIP,20200630,19.3,19.55,19,19.1,129360
TIX,20200630,29,29.05,25.55,29.05,230
TLD,20200630,6.79,6.79,6.6,6.68,140310
TLG,20200630,33.9,35.9,33.7,35.9,392610
TLH,20200630,3.6,3.6,3.35,3.35,33720
TMP,20200630,35.1,35.15,35.1,35.1,1200
TMS,20200630,24.5,25.8,24.5,25.8,170
TMT,20200630,5.6,5.98,5.6,5.98,1010
TN1,20200630,60.5,60.5,60.2,60.2,1100
TNA,20200630,17.3,17.5,17,17.5,98020
TNC,20200630,20.9,21,20.9,21,50
TNI,20200630,3.85,4.33,3.78,4.29,11709100
TNT,20200630,1.66,1.66,1.54,1.56,66450
