<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200224,9.6,9.6,9.4,9.5,7230
ABI,20200224,29,29,27.5,28.3,11800
ACS,20200224,11,11,11,11,501
ACV,20200224,59.2,59.2,54.1,54.6,187635
ADG,20200224,94.7,94.7,94,94,15500
AFX,20200224,3.1,3.1,3,3,13600
AMS,20200224,8,8,8,8,100
BAB,20200224,18.1,18.1,18.1,18.1,2800
BAL,20200224,10.5,10.5,10.5,10.5,100
BBT,20200224,19.5,19.5,19.5,19.5,1000
BCM,20200224,26,26.3,25,25,65600
BCP,20200224,13.2,13.2,13.2,13.2,4000
BDT,20200224,14,14,13.4,13.7,25600
BEL,20200224,10.4,10.4,10,10,9500
BKH,20200224,43,43,43,43,100
BLI,20200224,7.2,7.2,7,7.2,5500
BMF,20200224,20.6,20.6,20.6,20.6,200
BMS,20200224,3.2,3.2,3.2,3.2,9400
BOT,20200224,55.5,55.5,55.2,55.3,29500
BSA,20200224,13.2,13.2,13.1,13.1,5100
BSL,20200224,12.5,12.5,12.5,12.5,100
BSP,20200224,17.1,17.1,17,17,1800
BSR,20200224,7.7,7.7,7.2,7.3,2076235
BTD,20200224,16.5,16.5,16.2,16.2,6300
BUD,20200224,4.6,4.6,4.6,4.6,500
BWS,20200224,31.5,36.9,31.5,36,1100
C12,20200224,2.5,2.5,2.5,2.5,100
C21,20200224,26,26,26,26,100
C4G,20200224,5.9,5.9,5.7,5.8,118700
CDO,20200224,0.9,0.9,0.9,0.9,116262
CDP,20200224,8.9,9.5,8.2,9.4,21500
CEN,20200224,8.1,8.1,7.7,7.7,3200
CHS,20200224,6.7,6.7,6.7,6.7,100
CI5,20200224,4.6,4.6,4.6,4.6,2000
CKD,20200224,13,13,13,13,3200
CLX,20200224,12,12,12,12,3400
CMN,20200224,49.9,49.9,49.9,49.9,300
CMT,20200224,8.5,8.5,8,8,2900
CTR,20200224,47,48.4,44.3,44.9,761280
DAR,20200224,6,6,6,6,10
DDN,20200224,11,11,11,11,20
DDV,20200224,6.2,7.1,6.2,6.5,4800
DFC,20200224,26.4,26.4,26.4,26.4,2100
DHD,20200224,26,26,26,26,200
DND,20200224,32,32,32,32,100
DNL,20200224,15,15,15,15,310
DNW,20200224,18,18,18,18,2000
DRI,20200224,5.5,5.5,5.3,5.3,7110
DSC,20200224,5,5,5,5,5200
DSP,20200224,11.3,11.3,10.2,10.2,4100
DTV,20200224,28,28,28,28,100
DVN,20200224,12.6,13.7,12.6,13.2,809110
E29,20200224,10,10,10,10,100
EIN,20200224,5,5,5,5,50
EVF,20200224,8,8.6,7.3,8.2,474444
FOX,20200224,47,47,47,47,47070
G36,20200224,4.5,4.6,4.4,4.4,57900
GHC,20200224,32.6,32.6,32.1,32.1,2600
GND,20200224,23.2,23.2,23.1,23.2,11600
GTS,20200224,10.5,10.5,10.5,10.5,53
GVR,20200224,11.4,11.6,10.8,11,1084607
GVT,20200224,34.8,34.8,34.8,34.8,100
HAC,20200224,4.8,5.3,4.8,5.2,14800
HCB,20200224,24,24,24,24,300
HD8,20200224,7.3,8.3,7.3,7.3,500
HDM,20200224,17,17,17,17,60
HFC,20200224,7.1,7.1,7.1,7.1,100
HIG,20200224,7.2,7.2,7.2,7.2,3050
HND,20200224,15.8,15.8,15.4,15.6,258915
HNF,20200224,37,37,36.5,36.5,1300
HPD,20200224,16.5,16.5,16.5,16.5,2000
HPH,20200224,5.9,5.9,5.8,5.8,600
HPI,20200224,16.5,16.5,16.5,16.5,500
HTG,20200224,20.8,20.8,20.5,20.5,4000
HTM,20200224,16.8,16.8,15.5,16.3,60500
HU4,20200224,4.8,4.8,4.7,4.7,200
HU6,20200224,5.1,5.1,5.1,5.1,100
ICC,20200224,43.4,43.4,43.4,43.4,200
ICF,20200224,1.3,1.3,1.3,1.3,1100
ILA,20200224,3,3,2.9,2.9,14603
ILS,20200224,14.5,14.7,14,14,12100
ISH,20200224,14.8,14.8,14.8,14.8,2000
ITS,20200224,2.5,2.6,2.5,2.6,13400
KCE,20200224,9.5,9.5,9.5,9.5,100
KDF,20200224,26.6,26.7,26.6,26.7,4800
KHD,20200224,9.2,9.2,9,9,14326
KSE,20200224,25.2,25.2,25.2,25.2,100
KTL,20200224,19.5,19.6,19.5,19.5,2100
L12,20200224,5.1,5.1,5.1,5.1,300
LPB,20200224,6.9,7,6.6,6.7,1904465
LTG,20200224,18.6,18.6,17.8,17.8,37300
LWS,20200224,10.8,10.8,10.8,10.8,800
MCH,20200224,67.5,67.9,67.5,67.5,8524
MCT,20200224,10,10,10,10,10975
MFS,20200224,23,23,22.8,23,8900
MH3,20200224,34.7,34.7,32.1,32.1,843
MIG,20200224,11.2,11.2,10.8,10.8,2019
MML,20200224,56.1,57,55.9,55.9,1603
MPC,20200224,23.1,23.2,22.5,22.5,134250
MQN,20200224,37.3,39,37.3,39,4900
MSR,20200224,14.4,14.9,14.4,14.7,34310
MTA,20200224,1.4,1.4,1.4,1.4,1400
MTG,20200224,1.9,1.9,1.9,1.9,9000
MTH,20200224,4.2,9.8,4.2,9.8,300
MVY,20200224,5.7,5.7,5.7,5.7,1300
NCS,20200224,23,23,22.4,22.4,2210
ND2,20200224,22,24,22,22,500
NDP,20200224,31,31,31,31,10
NDT,20200224,6.2,6.2,6.2,6.2,100
NHT,20200224,37,37,37,37,200
NNG,20200224,8.2,8.2,8,8.1,5000
NTC,20200224,163.5,168.7,142,164.8,84710
OIL,20200224,7,7,6.8,7,223574
PCC,20200224,12,12,11.6,11.6,4200
PDT,20200224,12.2,12.2,9.5,9.5,200
PDV,20200224,4,4,4,4,100
PEQ,20200224,31.2,31.2,31.2,31.2,100
PFL,20200224,0.7,0.8,0.7,0.7,20700
PGV,20200224,10.5,10.5,10.4,10.5,9700
PMJ,20200224,13,13,13,13,1000
PMT,20200224,4.6,4.6,4.6,4.6,200
POS,20200224,7.8,7.8,7.8,7.8,6400
PPH,20200224,16,16,16,16,14000
PPI,20200224,0.5,0.6,0.5,0.6,707325
PRT,20200224,14,14,14,14,1200
PSB,20200224,3.1,3.1,3,3,3400
PSL,20200224,17.5,17.5,17.1,17.1,1000
PTP,20200224,12,12,12,12,300
PVO,20200224,3.3,3.3,3.1,3.1,14100
PVP,20200224,5.6,5.7,5.5,5.5,43600
PVV,20200224,0.5,0.5,0.4,0.5,33000
PWA,20200224,8.3,8.5,8,8.5,66200
PXL,20200224,8.1,8.8,6.8,8.6,818580
QHW,20200224,15,15,15,15,5000
QLD,20200224,5,5,5,5,30700
QNS,20200224,27.1,27.1,26.2,26.3,224450
QTP,20200224,12.4,12.4,12,12.4,162300
RCD,20200224,10,10.6,9.9,10.6,3200
SAC,20200224,8.7,8.7,8.6,8.6,1300
SAS,20200224,26.7,26.7,24.8,26,17748
SB1,20200224,14.9,14.9,14.9,14.9,8000
SBH,20200224,27.9,27.9,27.9,27.9,1000
SBS,20200224,1,1.1,1,1,331000
SCJ,20200224,5.1,5.1,5.1,5.1,5800
SD3,20200224,2.2,2.2,2.2,2.2,100
SD7,20200224,3.1,3.1,3.1,3.1,3000
SDK,20200224,33.9,33.9,33.9,33.9,1500
SDV,20200224,19.8,19.8,18.7,19.5,1100
SEA,20200224,14.1,14.5,14.1,14.2,8000
SGP,20200224,6.6,6.6,6.2,6.2,42300
SHC,20200224,6,6.4,6,6.4,2000
SID,20200224,10.4,10.4,10.4,10.4,200
SIP,20200224,80,80,76,76.2,22700
SIV,20200224,50.1,50.1,50.1,50.1,100
SJM,20200224,1.6,1.6,1.5,1.5,1700
SKH,20200224,22,22,21.6,21.6,19400
SKV,20200224,23.6,23.6,23.6,23.6,500
SNC,20200224,20.9,20.9,20.9,20.9,100
SNZ,20200224,19,19,17.6,17.6,34100
SPB,20200224,68.6,68.6,68.6,68.6,100
SPC,20200224,18,18,18,18,1000
SSN,20200224,3.3,3.3,3.1,3.1,36400
SWC,20200224,13.5,13.5,13.2,13.2,12100
TA6,20200224,5.8,5.8,5.8,5.8,300
TBD,20200224,99.9,99.9,99.9,99.9,100
TCW,20200224,17.5,17.5,17.5,17.5,2100
TDB,20200224,35.7,35.7,35.7,35.7,200
THP,20200224,16,16,16,16,5000
