<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VSC,20200303,23.5,24.15,23.5,24.15,99830
VSH,20200303,21.8,22.1,21.8,21.8,24030
VSI,20200303,24,24,21.4,22,3670
VTB,20200303,12.8,13.15,12.75,12.8,580
VTO,20200303,7.52,7.65,7.52,7.6,9050
YBM,20200303,3.91,3.95,3.89,3.89,2760
YEG,20200303,68.9,68.9,68.9,68.9,27800
VGC,20200303,18.6,18.6,18.3,18.5,166640
VHC,20200303,32.45,33.7,32.45,33.5,219190
VHM,20200303,80.5,81.1,80.2,80.5,742520
VIC,20200303,105.1,105.6,104.5,105.5,557950
VID,20200303,4,4,3.51,3.51,1200
VIP,20200303,5.01,5.1,5.01,5.05,29600
VIS,20200303,22.5,22.5,22.5,22.5,150
VJC,20200303,120.5,121.9,120.3,120.8,335300
VMD,20200303,21.5,21.5,21.5,21.5,2000
VND,20200303,13.5,13.8,13.3,13.8,519750
VNE,20200303,4.11,4.11,4.11,4.11,179730
VNG,20200303,16.7,16.7,16.3,16.3,296420
VNL,20200303,13.6,13.6,11.9,13.6,1710
VNM,20200303,105.5,106.2,104.6,105.3,741380
VNS,20200303,9.99,9.99,9.8,9.88,23670
VOS,20200303,1.53,1.6,1.53,1.56,158700
VPB,20200303,27.5,27.6,27.1,27.15,2436430
VPD,20200303,15,15,15,15,4800
VPG,20200303,22.9,23,22.8,22.9,58370
VPH,20200303,3.85,3.91,3.63,3.89,25200
VPI,20200303,41.3,41.6,41.25,41.5,551920
VPS,20200303,10.65,10.65,10.65,10.65,280
VRC,20200303,6.5,6.72,6.5,6.56,164910
VRE,20200303,29.05,29.05,28.45,28.45,1767430
TVB,20200303,16.6,16.8,16.55,16.8,141860
TVS,20200303,11.8,11.8,11.45,11.45,15950
TVT,20200303,24.25,24.25,24,24,620
TYA,20200303,14.2,14.2,13.55,14.05,7940
UDC,20200303,3.87,3.87,3.7,3.7,1320
UIC,20200303,37.9,38,37,38,2380
VAF,20200303,6.42,6.42,6.42,6.42,10
VCB,20200303,83.5,83.5,82.2,82.2,848270
VCF,20200303,192,192,191,191,80
VCI,20200303,26.5,26.5,26,26,29910
VDS,20200303,6.9,6.9,6.7,6.7,1090
VFG,20200303,42.7,42.8,41.6,41.6,14120
TNI,20200303,10.1,10.25,9.98,10.15,747380
TNT,20200303,1.5,1.54,1.49,1.49,49260
TPB,20200303,21.5,21.75,21.35,21.4,254330
TPC,20200303,9.76,9.76,9.76,9.76,110
TRA,20200303,55.9,57.9,55,55,7410
TRC,20200303,30,30,30,30,800
TS4,20200303,3,3,3,3,8000
TSC,20200303,2.1,2.18,2.06,2.14,702640
TTB,20200303,3.37,3.46,3.37,3.38,610850
TTE,20200303,11.7,11.7,11.7,11.7,20
TTF,20200303,2.7,2.76,2.67,2.7,840710
TV2,20200303,67.8,71,67.3,69.3,6580
TIP,20200303,19.4,19.4,18.6,18.7,19070
TIX,20200303,27.5,27.5,27.5,27.5,10
TLD,20200303,4.58,4.58,4.37,4.42,133260
TLG,20200303,38.2,38.2,37.8,38,72420
TLH,20200303,3.17,3.2,3.17,3.2,55890
TMP,20200303,35.5,35.8,35.05,35.8,1020
TMS,20200303,26.4,26.5,26.4,26.5,1000
TN1,20200303,62.2,62.2,62,62.2,860
TNA,20200303,17.5,17.7,17.3,17.7,82750
SZL,20200303,37,37.5,36.7,36.8,16350
TAC,20200303,23.8,23.8,23.7,23.7,230
TBC,20200303,24,24,23.3,23.3,380
TCB,20200303,22.85,23,22.5,22.5,2162150
TCD,20200303,9.35,10.7,9.35,10.65,350
TCH,20200303,33.8,34.75,33.3,34.45,4446520
TCL,20200303,18.5,19.15,18.5,19.1,24070
TCM,20200303,18.2,18.3,17.7,17.7,331690
TCO,20200303,12.95,12.95,11.35,11.35,20
TCT,20200303,38,38,37.5,37.5,6930
TDC,20200303,8.05,8.15,8.05,8.15,58110
TDG,20200303,1.69,1.76,1.69,1.76,254130
TDH,20200303,9.64,9.64,9.45,9.45,505770
TDM,20200303,23.5,23.7,23,23.15,123740
TEG,20200303,4.09,4.09,4.09,4.09,10
TGG,20200303,1.42,1.48,1.4,1.45,234070
THG,20200303,44.8,45,44.5,44.9,10890
SJD,20200303,17,17.1,17,17.1,8110
SJF,20200303,1.56,1.65,1.56,1.63,217140
SJS,20200303,18.65,20,18.6,19.35,267820
SKG,20200303,10.5,10.75,10.5,10.65,127780
SMA,20200303,17,17,17,17,300
SMB,20200303,31.95,31.95,30,30.4,23280
SMC,20200303,12.65,12.65,12.1,12.6,4020
SPM,20200303,12.05,12.05,12.05,12.05,530
SRC,20200303,19.5,19.5,19.5,19.5,10
SRF,20200303,14.4,15,13.6,14.5,5690
SSC,20200303,47.7,47.7,47.7,47.7,10
SSI,20200303,16.1,16.25,15.95,15.95,2088500
ST8,20200303,14.1,14.3,13.9,14.3,1530
STB,20200303,12.6,12.7,12.15,12.25,15552620
STK,20200303,18.3,18.3,17.5,17.65,145100
SVC,20200303,43,43,38.05,42.6,7600
SVI,20200303,72.5,77,68,68,3950
SZC,20200303,18.2,18.2,17.5,17.9,380310
PME,20200303,58,59.5,57.6,58.4,20980
PMG,20200303,17.35,17.35,17.3,17.3,4590
PNC,20200303,12,12,11.85,11.85,1000
PNJ,20200303,82.6,82.6,81.6,82,390160
POM,20200303,4.61,4.8,4.61,4.75,10430
POW,20200303,10.2,10.25,9.93,9.93,2539230
PPC,20200303,27.35,27.45,26.75,27,319530
PTB,20200303,64.2,64.2,63,63.5,9360
PTC,20200303,4.42,5.05,4.42,5.05,20
PTL,20200303,3.88,3.88,3.88,3.88,310
PVD,20200303,12.35,12.35,12,12.1,2095870
PVT,20200303,12.45,12.45,12.1,12.15,908470
PXI,20200303,2.92,2.93,2.9,2.9,21100
PXS,20200303,4.68,5,4.6,4.68,185360
PXT,20200303,1.2,1.2,1.13,1.14,17330
QBS,20200303,2.35,2.44,2.35,2.37,36190
QCG,20200303,4.88,4.88,4.88,4.88,60960
RAL,20200303,72.5,73,72.5,73,1620
RDP,20200303,7.2,7.59,7.2,7.59,40
REE,20200303,32.8,32.85,32.4,32.4,523910
ROS,20200303,7.34,7.63,7.34,7.44,2603760
S4A,20200303,27.5,27.5,27.5,27.5,1350
SAB,20200303,172.5,172.5,169,170,129270
SAM,20200303,10.2,10.2,10.05,10.1,48780
SAV,20200303,9,9,8.7,8.76,8770
SBT,20200303,21.3,21.55,19.95,21.1,2658250
SBV,20200303,10.2,10.3,10.2,10.2,15250
SC5,20200303,21.6,21.65,20.8,20.8,590
SCD,20200303,27,27.8,26.8,27.8,1070
SCS,20200303,103.3,106,103.3,103.6,37680
SFC,20200303,20,20,20,20,60
SFG,20200303,5.65,5.79,5.55,5.69,27500
SFI,20200303,22.8,22.8,22.8,22.8,350
SGN,20200303,72.5,75,72.5,74.5,11080
SGR,20200303,15,15,15,15,10720
SGT,20200303,4.56,4.95,4.55,4.95,6320
SHI,20200303,8.87,9,8.76,9,1550160
SHP,20200303,23.5,23.5,23,23,50
LMH,20200303,2.08,2.12,2.02,2.03,754340
LSS,20200303,5.42,5.42,5.31,5.31,91920
MBB,20200303,21.05,21.15,20.8,20.9,5788700
MCG,20200303,1.73,1.73,1.65,1.65,59650
MCP,20200303,14.9,14.9,14.9,14.9,20
MDG,20200303,11.8,11.8,11.8,11.8,50
MHC,20200303,2.75,2.97,2.75,2.97,510
MSH,20200303,41.5,41.5,40.8,40.8,49970
MSN,20200303,49.2,49.8,48.5,49,1225730
MWG,20200303,107.8,107.8,106.3,106.4,679500
NAF,20200303,26.2,26.5,25.5,25.9,52260
NAV,20200303,19.35,19.35,18,18,1200
NBB,20200303,18.95,19.3,18.85,19.3,12130
NCT,20200303,65,66.6,65,66.2,19750
NHH,20200303,45.25,45.5,43,45.25,203770
NKG,20200303,8.29,8.45,8.28,8.29,732870
NLG,20200303,25.75,25.95,25.65,25.8,500350
NNC,20200303,49.25,49.6,48.15,49.3,137300
NSC,20200303,83.5,85.9,83.5,85.9,910
NTL,20200303,20,21,20,20.2,132150
NVL,20200303,53.3,54.1,53.3,53.7,721830
NVT,20200303,6.1,6.5,6.1,6.5,1530
OGC,20200303,3.49,3.52,3.4,3.41,708130
OPC,20200303,45,47,45,45,780
PAC,20200303,22.9,23.3,22.9,23.2,6350
PAN,20200303,20.4,21,20,20.05,14330
PC1,20200303,14.2,14.8,14.2,14.65,279470
PDN,20200303,61,61,56.5,61,2020
PDR,20200303,26,26.1,25.8,26.1,1173520
PET,20200303,7.49,7.5,7.42,7.42,75190
PGC,20200303,14,14.4,14,14,24240
PGD,20200303,36.5,36.5,34.5,34.5,2810
PGI,20200303,16.8,16.8,16.05,16.05,8640
PHC,20200303,10.4,10.8,10.4,10.75,27440
PHR,20200303,47,47.5,46.6,47,762450
PIT,20200303,4.49,4.75,4.4,4.4,5290
PJT,20200303,11.1,11.1,9.86,11,4140
PLP,20200303,8.73,9.9,8.73,9.9,26690
PLX,20200303,51,51.5,50.3,50.3,241940
IDI,20200303,4.6,4.6,4.38,4.41,389420
IJC,20200303,13.3,13.3,13,13.25,86710
ILB,20200303,14.8,14.9,14.8,14.9,3840
IMP,20200303,59.6,59.6,57.9,58.7,72150
ITA,20200303,2.25,2.31,2.25,2.3,3000460
ITC,20200303,15.5,15.5,15.5,15.5,7140
ITD,20200303,9.1,9.1,9,9,2980
JVC,20200303,3.3,3.36,3.28,3.32,550990
KBC,20200303,14.55,14.9,14.55,14.9,2621220
KDC,20200303,18,18.3,17.9,18.2,38070
KDH,20200303,24.8,24.8,24.55,24.6,186820
KHP,20200303,9.1,9.35,9,9.35,11240
KMR,20200303,2.56,2.61,2.55,2.59,31530
KOS,20200303,27.8,28.5,27,28.1,243900
KSB,20200303,20.8,20.9,20.2,20.55,1250360
LBM,20200303,26.95,26.95,26.5,26.5,60
LCG,20200303,6.29,6.39,6.23,6.39,160080
LCM,20200303,0.65,0.65,0.64,0.65,5630
LDG,20200303,6,6.24,5.94,6.23,3526410
LEC,20200303,16.5,17.9,16.5,17.9,70
LGL,20200303,5.62,5.99,5.62,5.75,7460
LHG,20200303,14.4,14.55,14.3,14.45,70850
LIX,20200303,45.3,46,45,46,95560
LM8,20200303,16.8,16.8,16.75,16.75,620
DXG,20200303,12.1,12.5,11.95,12.5,1962140
DXV,20200303,3.01,3.1,3.01,3.1,640
EIB,20200303,17.25,17.75,17.25,17.5,120610
ELC,20200303,5.78,5.9,5.78,5.81,70000
EVE,20200303,10.3,10.3,9.95,10.2,27330
EVG,20200303,2.57,2.71,2.56,2.57,1202740
FCM,20200303,6.35,6.35,6.35,6.35,10
FCN,20200303,9.2,9.36,9.2,9.2,110760
FDC,20200303,12.25,12.95,12.25,12.95,50
FIR,20200303,32.6,32.95,32.6,32.8,64920
FIT,20200303,7.05,7.35,7.05,7.2,330810
FLC,20200303,3.86,3.99,3.84,3.87,9910350
FMC,20200303,23.1,23.4,23,23.05,72440
FPT,20200303,56.2,57,55.7,55.9,1193800
FRT,20200303,19.5,20.25,19,19.8,546590
FTM,20200303,2.08,2.08,2,2.03,294920
FTS,20200303,12.85,13.6,12.85,13.4,273600
GAB,20200303,104.5,109.4,104.5,109.3,194310
GAS,20200303,82.9,82.9,80,80,270460
GDT,20200303,27.55,28.5,27.55,28.5,1600
GEG,20200303,20.2,21,19.95,21,369170
GEX,20200303,18.15,18.15,17.5,18.05,1393310
GIL,20200303,19,19,18.5,18.85,26930
GMC,20200303,17.9,18.3,17.8,18.3,29590
GMD,20200303,19.4,19.4,19,19.15,146770
GSP,20200303,11,11,11,11,180
GTA,20200303,13,13,13,13,10
GTN,20200303,16.2,16.6,15.5,16.25,253430
HAG,20200303,3.3,3.35,3.3,3.31,1644240
HAH,20200303,10.7,10.75,10.4,10.4,149880
HAI,20200303,2.85,2.85,2.84,2.85,4303480
HAP,20200303,3.25,3.45,3.2,3.3,35350
HAR,20200303,3.37,3.47,3.37,3.37,472790
HAS,20200303,7.13,7.13,7.1,7.1,6400
HAX,20200303,12.3,12.35,11.55,11.9,100970
HBC,20200303,10.25,10.45,10.2,10.35,2132620
HCD,20200303,2.35,2.45,2.3,2.36,109190
HCM,20200303,17.6,17.6,17.3,17.3,1035920
HDB,20200303,28,28.3,27.6,27.7,2539510
HDC,20200303,19.7,20,19.5,19.55,386660
HDG,20200303,26.9,26.9,26.3,26.3,253300
HHS,20200303,5.1,5.12,5.01,5.12,4302900
HID,20200303,2.44,2.57,2.44,2.57,482580
HII,20200303,13.6,13.75,13.1,13.15,223320
HMC,20200303,11.6,11.75,11.5,11.5,110720
HNG,20200303,13.4,13.5,13.2,13.4,149110
HPG,20200303,22.8,22.8,22.3,22.3,4411940
HPX,20200303,25.7,27.3,25.7,26.9,257710
HQC,20200303,1.04,1.1,1.04,1.09,4924300
HRC,20200303,41.8,42,41.8,42,230
HSG,20200303,7.75,7.76,7.59,7.59,3274200
HSL,20200303,5.7,6.04,5.61,5.75,129670
HT1,20200303,14.45,14.45,13.85,14.1,59590
HTI,20200303,11.25,11.25,11.2,11.2,2520
HTL,20200303,15,15,14.45,14.45,5920
HTN,20200303,17.6,17.7,17.5,17.7,49400
HTT,20200303,0.92,0.92,0.9,0.9,830
HTV,20200303,13,13,12.65,13,640
HU1,20200303,6.64,7.6,6.63,7.6,3020
HU3,20200303,7.62,7.62,7.62,7.62,1000
HUB,20200303,18.45,18.8,18,18.8,1240
HVG,20200303,6.77,6.79,6.5,6.7,41730
HVH,20200303,10.45,10.8,10.05,10.8,381550
HVN,20200303,22.5,23,22.5,22.7,789840
HVX,20200303,3.75,3.75,3.75,3.75,220
IBC,20200303,20.8,20.8,20.65,20.75,109350
ICT,20200303,14,14,13.9,13.9,4600
CEE,20200303,14.2,14.2,14.2,14.2,10850
CHP,20200303,20.4,20.4,20,20,24810
CIG,20200303,1.9,1.9,1.86,1.86,5200
CII,20200303,21.2,22.5,21.2,22.5,423490
CLC,20200303,30,30,29.1,29.8,3720
CLG,20200303,2.15,2.29,2.15,2.25,179030
CLL,20200303,27,27.5,27,27.5,230
CMG,20200303,31,31.45,30.6,31.1,24210
CMV,20200303,18.6,18.6,18.6,18.6,10
CMX,20200303,11.8,12.6,11.7,12.6,114930
CNG,20200303,22.75,22.95,22.75,22.8,4340
COM,20200303,47.15,49.9,47.15,49.9,30
CRC,20200303,12.8,13,12.7,12.9,28850
CRE,20200303,22.5,22.75,22.35,22.65,199240
CSM,20200303,15,15.1,14.75,15,73400
CSV,20200303,20.9,21.15,20.85,20.95,76000
CTD,20200303,65.5,68.4,65.1,68.4,238760
CTF,20200303,22.6,22.7,22,22.6,153730
CTG,20200303,26.2,26.95,25.95,26.45,9514110
CTI,20200303,21.1,21.95,20.7,21.9,122320
CTS,20200303,7.01,7.01,6.75,6.9,29320
CVT,20200303,19.2,19.25,18.9,18.95,732980
D2D,20200303,62.4,63,59.8,62.5,216490
DAG,20200303,5.81,5.83,5.77,5.8,98300
DAH,20200303,8.58,8.68,8.19,8.44,179670
DAT,20200303,19.2,19.2,17,17,20
