<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200515,8.34,8.34,8.34,8.34,10
VTB,20200515,10.6,10.6,10.05,10.5,14300
VTO,20200515,7.12,7.3,7.06,7.06,20790
YBM,20200515,3.49,3.49,3.41,3.46,1620
YEG,20200515,55.6,55.6,53.5,54.8,10630
VNM,20200515,113,113.5,109.4,110.8,2320230
VNS,20200515,9.5,9.5,9.2,9.25,10880
VOS,20200515,1.42,1.42,1.37,1.4,99080
VPB,20200515,23.75,23.95,23.45,23.85,5062250
VPD,20200515,13.9,14.1,13.8,14.1,6650
VPG,20200515,19.7,19.8,19.5,19.7,13630
VPH,20200515,4.1,4.16,3.9,4.01,162610
VPI,20200515,41.7,41.95,41.65,41.85,680660
VPS,20200515,11.4,11.4,11,11,2000
VRC,20200515,7.3,7.3,6.7,6.7,306890
VRE,20200515,24.4,24.75,24.1,24.1,2262600
VSC,20200515,28,28.35,27.95,28,40330
VSH,20200515,18,18,17.75,17.75,9090
VSI,20200515,23.95,23.95,23.95,23.95,200
VCI,20200515,22.7,23.9,22.65,23.05,791520
VDS,20200515,6.31,6.33,6.31,6.33,80
VFG,20200515,39.25,39.25,37.4,37.4,20
VGC,20200515,17.05,17.3,17,17.05,122360
VHC,20200515,32,32.7,31.95,32.25,640680
VHM,20200515,71,72,70.5,71.6,1556450
VIC,20200515,96,97.5,95.8,97,327650
VID,20200515,3.49,3.49,3.4,3.4,3400
VIP,20200515,5.2,5.22,4.9,5.09,261470
VIS,20200515,20,21,20,21,1500
VJC,20200515,114,114.5,113.8,114,396390
VMD,20200515,21.2,21.2,20.15,21.15,1830
VND,20200515,12.3,12.3,11.9,11.95,998670
VNE,20200515,4.8,4.8,4.52,4.52,1169920
VNG,20200515,14,14,13.8,13.9,188610
TTF,20200515,2.43,2.52,2.36,2.52,4666050
TV2,20200515,70.4,71.5,67.8,68.1,61560
TVB,20200515,10.7,10.8,10.4,10.45,456500
TVS,20200515,10.5,10.65,10.5,10.65,16380
TVT,20200515,20.7,20.7,20.5,20.5,1010
TYA,20200515,12.4,12.45,12.2,12.35,60950
UDC,20200515,3.1,3.2,2.95,2.95,8510
UIC,20200515,40.4,40.9,40.4,40.7,15800
VCB,20200515,76.4,76.5,75.6,76,1596240
VCF,20200515,211.1,211.1,211,211,110
TMP,20200515,33,33,33,33,1490
TMS,20200515,25.55,25.55,25.55,25.55,10
TMT,20200515,5.3,5.3,5.2,5.2,2420
TN1,20200515,64.9,65,64.9,65,1280
TNA,20200515,15.9,15.95,15.7,15.7,39390
TNC,20200515,16.2,17.3,16.2,16.55,530
TNI,20200515,10.45,10.45,10.35,10.4,411050
TNT,20200515,1.55,1.57,1.53,1.55,84920
TPB,20200515,21.1,21.85,20.8,21.85,338510
TPC,20200515,8.15,8.73,8.15,8.15,190
TRA,20200515,57,57.5,56.9,57.4,2560
TRC,20200515,27.8,28.3,27.2,27.2,8850
TS4,20200515,3.47,3.47,3.2,3.24,114230
TSC,20200515,2.45,2.5,2.34,2.39,739050
TTB,20200515,3.4,3.4,3.23,3.24,952650
TAC,20200515,26,26,25.4,25.5,25310
TBC,20200515,23,23,23,23,5300
TCB,20200515,20.6,20.6,20,20.25,2995800
TCD,20200515,10.45,10.55,9.21,10,3220
TCH,20200515,23.1,23.5,22.65,23,2601150
TCL,20200515,22.2,22.3,21.6,21.8,45060
TCM,20200515,16.65,16.65,16.05,16.1,762900
TCO,20200515,8.02,8.02,6.99,6.99,1010
TCR,20200515,3.33,3.33,3.33,3.33,1400
TCT,20200515,34.3,34.3,34.2,34.2,5930
TDC,20200515,7.95,8,7.72,7.85,146430
TDG,20200515,1.7,1.74,1.7,1.72,212420
TDH,20200515,9,9.24,8.71,8.96,822520
TDM,20200515,21,21,20.6,20.65,329840
TDW,20200515,24.3,24.3,24.3,24.3,90
TEG,20200515,3.63,3.63,3.6,3.63,86890
TGG,20200515,0.93,0.93,0.87,0.87,369580
THG,20200515,48.9,49.3,48.6,48.6,11570
THI,20200515,26.55,27,26.5,27,270100
TIP,20200515,19,19,18.45,18.5,122470
TIX,20200515,28,28,28,28,30
TLD,20200515,6.2,6.2,5.6,5.99,102490
TLG,20200515,34.2,34.2,32.9,33,157160
TLH,20200515,3.45,3.49,3.28,3.28,338810
SPM,20200515,11,11,10.3,10.3,300
SRC,20200515,16.4,16.65,16.3,16.3,5930
SRF,20200515,13.5,14,13.5,14,2110
SSC,20200515,54,55,54,55,350
SSI,20200515,14.35,14.45,13.9,13.95,3732360
ST8,20200515,11.6,12,11.5,11.5,650
STB,20200515,10.2,10.2,9.8,9.8,9211120
STG,20200515,15.6,16.6,15.6,16.6,4060
STK,20200515,17.5,17.65,17,17.3,64680
SVC,20200515,73,74,73,73.5,12290
SZC,20200515,18.1,18.65,17.75,18.05,1052180
SZL,20200515,39.1,39.3,38.55,38.65,74160
SGT,20200515,4.65,4.68,4.16,4.55,6840
SHI,20200515,8.95,8.95,8.37,8.94,358540
SHP,20200515,24,24,23.5,23.5,11810
SII,20200515,18.85,18.85,16.6,17.3,1990
SJD,20200515,16.8,16.95,16.8,16.8,29930
SJF,20200515,1.96,1.97,1.83,1.83,1562690
SJS,20200515,19.3,19.45,19.15,19.15,68350
SKG,20200515,9.94,9.98,9.88,9.95,115070
SMB,20200515,31,31,30.5,30.95,36330
SMC,20200515,10.8,11.3,10.75,11.3,2100
QBS,20200515,1.86,1.99,1.86,1.93,34110
QCG,20200515,8.17,8.38,7.94,7.97,411510
RAL,20200515,83,87,83,84.5,15640
RDP,20200515,7.7,7.7,7.16,7.3,33200
REE,20200515,31.95,31.95,30.9,31.4,678800
RIC,20200515,4.09,4.09,4.09,4.09,120
ROS,20200515,3.47,3.54,3.42,3.43,4495340
S4A,20200515,29.5,29.5,26.35,28,4090
SAB,20200515,172.2,175,172.2,172.2,58620
SAM,20200515,9.3,9.34,9.2,9.3,188970
SAV,20200515,9,9.38,9,9.38,560
SBA,20200515,14,14,14,14,11000
SBT,20200515,14.75,14.95,14.7,14.8,2146750
SBV,20200515,9.15,9.15,8.9,9.15,240
SC5,20200515,18.3,18.3,18.3,18.3,10
SCD,20200515,23,23,22.4,22.4,2960
SCR,20200515,4.73,4.81,4.66,4.68,1824750
SCS,20200515,112.5,113.3,111.9,112.5,77560
SFG,20200515,5.35,5.84,5.35,5.4,43120
SFI,20200515,19.4,19.4,18.5,18.5,370
SGN,20200515,71.5,71.5,71,71,1810
PET,20200515,7.7,8.14,7.7,7.98,185250
PGC,20200515,14.3,14.3,14,14,10650
PGD,20200515,30.05,30.8,30.05,30.8,3200
PGI,20200515,15.5,15.5,15.5,15.5,20
PHC,20200515,9.8,9.81,9.5,9.6,41380
PHR,20200515,44.6,45,43.95,44,1616980
PIT,20200515,4.16,4.32,4.16,4.2,11230
PJT,20200515,9.81,10,9.81,10,1850
PLP,20200515,8.2,8.3,8.02,8.24,15600
PLX,20200515,45.9,45.95,44.5,44.5,1240110
PME,20200515,63,63.1,62.6,63,16360
PMG,20200515,12.6,12.6,12.2,12.2,2240
PNC,20200515,8.75,9.48,8.75,9.1,420
PNJ,20200515,63.8,63.9,61.5,62,1381060
POM,20200515,4.85,4.9,4.75,4.82,33180
POW,20200515,10.15,10.35,9.98,10,6774570
PPC,20200515,24.7,24.8,24.15,24.15,340380
PTB,20200515,46.6,46.8,44.7,45,342130
PTC,20200515,7.18,8,6.98,7.5,15780
PTL,20200515,3.3,3.5,3.12,3.49,10450
PVD,20200515,10.6,10.75,10.3,10.45,7270410
PVT,20200515,11.05,11.25,10.7,10.75,2103700
PXI,20200515,2.67,2.85,2.67,2.85,400
PXS,20200515,4.79,4.79,4.5,4.5,53130
PXT,20200515,1.17,1.18,1.09,1.18,24230
MHC,20200515,2.83,2.83,2.76,2.8,51740
MSH,20200515,36.9,36.9,35.5,35.6,135370
MSN,20200515,64.5,64.9,62.1,62.1,1305890
MWG,20200515,83.2,83.8,82,82.1,1106330
NAF,20200515,25.5,25.6,25.3,25.5,7850
NBB,20200515,19.4,20.7,19,19.2,13120
NCT,20200515,60,60,59.8,59.9,7330
NHH,20200515,47.8,48.2,47.8,47.8,243720
NKG,20200515,7.23,7.27,6.9,7,2391070
NLG,20200515,24.7,24.7,23,24.2,2346140
NNC,20200515,44.1,46.7,44.1,46.35,2440
NSC,20200515,64.8,64.8,63.5,64.4,2690
NT2,20200515,21,21.1,20.45,20.5,577160
NTL,20200515,17.75,17.85,17.4,17.55,287360
NVL,20200515,52.7,53.9,52.1,52.6,912370
NVT,20200515,5.3,5.3,5.3,5.3,5120
OGC,20200515,3.48,3.55,3.35,3.35,1094270
OPC,20200515,56,56,54,56,11180
PAC,20200515,23,23.1,22.3,22.3,67240
PAN,20200515,23.35,23.5,22.8,23,20510
PC1,20200515,16.9,17.4,16.7,17.1,803410
PDN,20200515,64,64,64,64,350
PDR,20200515,28,28.25,27.7,28,581610
ITD,20200515,8.13,8.45,8.1,8.45,19910
JVC,20200515,2.86,2.89,2.76,2.78,762450
KBC,20200515,13.1,13.25,12.75,12.85,2332130
KDC,20200515,21.5,21.9,21.2,21.6,332350
KDH,20200515,22.8,22.8,22,22,876170
KHP,20200515,8.42,8.6,8.37,8.6,52310
KMR,20200515,2.04,2.05,2.03,2.04,141080
KOS,20200515,29.2,30.1,29.2,29.6,398680
KPF,20200515,18,19.8,18,19.8,330
