<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200302,6.8,6.8,6.7,6.7,112710
ACB,20200302,24.4,25.5,24.4,25.2,3629494
ACM,20200302,0.7,0.7,0.6,0.6,277783
ADC,20200302,16.1,16.1,16.1,16.1,60
ALT,20200302,10,10,10,10,4000
AMV,20200302,19,19.8,18.7,18.7,853601
APS,20200302,2.6,2.7,2.5,2.7,150300
ART,20200302,2.3,2.5,2.3,2.4,2133830
BAX,20200302,42.1,43.3,42.1,43.3,306
BCC,20200302,6.5,6.6,6.4,6.6,54904
BED,20200302,31.8,31.8,31.8,31.8,100
BII,20200302,0.7,0.8,0.7,0.7,147400
BTS,20200302,4.2,4.4,4.2,4.3,6000
BVS,20200302,9.4,9.4,9.1,9.3,57100
BXH,20200302,10.2,10.2,10.2,10.2,1000
C69,20200302,7,7.1,6.8,7,15100
CAN,20200302,24.8,24.8,24.8,24.8,2000
CAP,20200302,29.5,29.5,29.5,29.5,200
CDN,20200302,19.4,19.4,19.3,19.3,200
CEO,20200302,8.1,8.2,8,8.1,132500
CIA,20200302,11.1,12.1,11,12.1,39000
CKV,20200302,14.3,14.3,14.3,14.3,400
CPC,20200302,19,19.7,19,19.7,600
CSC,20200302,29,29.8,27.4,27.4,47600
CTP,20200302,3.6,3.6,3.6,3.6,100
CTT,20200302,8.1,8.1,8.1,8.1,5400
CTX,20200302,11.7,11.7,11.5,11.5,1200
CVN,20200302,9.8,10,9.8,10,1000
D11,20200302,17.4,17.6,17.4,17.6,800
DAD,20200302,18.5,19.7,18.5,19.7,200
DC4,20200302,12.2,12.2,12.2,12.2,12
DDG,20200302,25.9,26.2,25.7,26.1,87401
DGC,20200302,24.3,24.6,24.3,24.3,37202
DHP,20200302,10,10,10,10,2500
DHT,20200302,47.9,47.9,46.8,47,13100
DNM,20200302,16.5,17,16.1,16.2,30310
DNP,20200302,18.2,18.5,18.2,18.5,7500
DNY,20200302,1.2,1.2,1.2,1.2,100
DP3,20200302,72.6,72.6,71,71,16400
DS3,20200302,3,3.1,3,3.1,5800
DST,20200302,1,1.1,1,1,154400
DTD,20200302,12.6,12.6,12.1,12.5,83500
EBS,20200302,8,8,8,8,14424
EID,20200302,12.5,12.9,11.6,12,13800
EVS,20200302,8,8,7.4,7.4,800
FID,20200302,1,1,1,1,600
GKM,20200302,15.4,15.8,15.4,15.8,186600
HAD,20200302,13,13.3,13,13.3,800
HBE,20200302,9.4,9.4,9.4,9.4,100
HBS,20200302,2.1,2.1,2.1,2.1,5900
HCC,20200302,11.5,11.5,10.8,11,4600
HDA,20200302,7.6,7.8,7.6,7.7,64210
HHC,20200302,94.2,94.2,94.2,94.2,100
HHG,20200302,1.3,1.4,1.3,1.4,2100
HHP,20200302,12.6,12.8,12.5,12.8,71920
HKB,20200302,0.6,0.8,0.6,0.7,445700
HLC,20200302,7,7,7,7,600
HLD,20200302,17,17,16.8,16.8,4200
HMH,20200302,9,9,9,9,4100
HOM,20200302,3.4,3.4,3.1,3.3,32300
HUT,20200302,1.9,2.1,1.9,2.1,1049210
ICG,20200302,8,8,8,8,112
IDC,20200302,18.5,18.6,18,18.4,80300
IDJ,20200302,16,16.2,16,16,467405
IDV,20200302,37.3,37.3,37.3,37.3,1500
INN,20200302,28.1,28.9,28.1,28.9,3100
ITQ,20200302,2,2.1,2,2.1,49800
IVS,20200302,8.4,8.4,8.4,8.4,400
KDM,20200302,2.3,2.3,2.3,2.3,8500
KLF,20200302,1.4,1.5,1.4,1.4,861538
KSQ,20200302,1.4,1.4,1.4,1.4,200
KTS,20200302,10.4,10.4,10.4,10.4,200
KVC,20200302,1.1,1.1,1,1,34800
L14,20200302,53,53.6,52.1,52.5,31800
L35,20200302,8.9,8.9,8.9,8.9,1000
L61,20200302,6.5,6.5,6.5,6.5,100
L62,20200302,7,7,7,7,11
LAS,20200302,5.6,5.7,5.6,5.6,11020
LIG,20200302,3.3,3.3,3.2,3.3,11190
LM7,20200302,4.6,4.6,4.6,4.6,100
LO5,20200302,1.7,1.7,1.7,1.7,1000
MAS,20200302,36.2,36.2,36,36,701
MBG,20200302,15.1,15.2,14.7,14.7,464672
MBS,20200302,11.1,11.4,11,11.1,16901
MCF,20200302,8.5,9.3,8.5,9.3,1172
MCO,20200302,1.7,1.7,1.7,1.7,100
MEC,20200302,1.1,1.1,1,1,800
MPT,20200302,1.6,1.7,1.5,1.6,36919
MST,20200302,6.5,6.5,6.3,6.3,156900
NAG,20200302,4.1,4.3,3.8,4.2,28700
NBC,20200302,6.6,6.6,6.6,6.6,400
NDN,20200302,15.7,15.7,15.5,15.6,148021
NDX,20200302,11.4,11.4,11.4,11.4,3100
NHA,20200302,12,12.2,11.7,12.2,33152
NHP,20200302,0.5,0.6,0.5,0.5,188300
NRC,20200302,7.8,8.4,7.4,7.4,231730
NSH,20200302,1.5,1.5,1.5,1.5,700
NTP,20200302,28.7,28.8,28.5,28.5,46940
NVB,20200302,8.7,8.9,8.5,8.7,1702511
ONE,20200302,3.3,3.3,3.3,3.3,500
PDB,20200302,9.4,9.4,9.4,9.4,100
PGN,20200302,12.3,12.5,12.3,12.4,4900
PGS,20200302,21.2,22.5,20.2,20.8,800
PHP,20200302,9,9.1,9,9.1,3200
PIA,20200302,28.4,28.4,28.4,28.4,1200
PLC,20200302,12,12.4,12,12.3,3000
PMC,20200302,56.1,56.1,50.2,55,707
PMS,20200302,13,13,13,13,1200
POT,20200302,15.7,15.7,15.7,15.7,40
PPP,20200302,17,17,17,17,100
PPS,20200302,6,6.1,6,6.1,1900
PSD,20200302,10.9,10.9,10.9,10.9,10
PSE,20200302,6.2,6.2,6.2,6.2,100
PTI,20200302,15.8,15.8,15.8,15.8,500
PV2,20200302,2.9,2.9,2.9,2.9,4300
PVB,20200302,15.1,15.6,15,15.2,14200
PVC,20200302,5.9,6.1,5.9,6.1,87040
PVG,20200302,7.5,7.5,7.5,7.5,10300
PVI,20200302,31,31,30.8,30.8,29209
PVL,20200302,1.3,1.4,1.3,1.4,10800
PVS,20200302,14.5,15.2,14.5,15,3225581
PVX,20200302,1,1,0.9,1,208605
QHD,20200302,20,20,20,20,3900
QNC,20200302,4.4,4.4,4.4,4.4,8020
QTC,20200302,16.5,16.5,16.5,16.5,100
RCL,20200302,14.6,14.6,14.5,14.5,2728
S55,20200302,23.8,24.3,23.6,24.1,30100
S74,20200302,4.3,4.3,4.3,4.3,18500
S99,20200302,7.7,7.7,7.7,7.7,200
SAF,20200302,51,51,51,51,10
SCI,20200302,8.3,8.4,8.3,8.4,10500
SCL,20200302,2.4,2.4,2.4,2.4,3000
SD2,20200302,6.5,6.8,6.3,6.8,1700
SD6,20200302,2.4,2.4,2.4,2.4,29212
SDA,20200302,2.7,2.7,2.7,2.7,4400
SDT,20200302,3,3.1,3,3.1,14400
SEB,20200302,30,30.5,30,30.5,200
SED,20200302,15.5,15.5,15.5,15.5,3
SHB,20200302,9.5,10.5,9.1,10.5,54625808
SHE,20200302,14.6,15,14.6,15,1200
SHN,20200302,8.6,9,8.6,9,45672
SHS,20200302,8.1,8.6,8,8.2,2083975
SLS,20200302,61,62.5,58,58,8295
SPI,20200302,0.9,0.9,0.9,0.9,21400
SPP,20200302,1.5,1.6,1.5,1.5,21600
SRA,20200302,8.9,9.6,8.8,9.2,392070
STC,20200302,18.9,18.9,15.8,15.9,6100
STP,20200302,7.5,7.5,7.3,7.3,710
SZB,20200302,29.1,29.1,29.1,29.1,200
TA9,20200302,9,9,9,9,100
TAR,20200302,31.5,34,30.5,33.2,196400
TCS,20200302,8.5,8.5,8.5,8.5,500
TDN,20200302,6.7,6.7,6.6,6.6,19746
TDT,20200302,11.2,11.4,11,11,21900
TFC,20200302,6,6,6,6,2000
THB,20200302,8.4,8.4,8.2,8.4,2100
THT,20200302,7.7,7.7,7.3,7.4,6110
TIG,20200302,7.1,7.1,6.8,6.8,883425
