<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200416,5.1,5.2,4.9,5.1,182400
ACB,20200416,20.2,20.4,20.1,20.4,1895213
ACM,20200416,0.4,0.5,0.4,0.5,105120
ADC,20200416,12.5,12.5,12.5,12.5,600
AMV,20200416,16.2,16.2,15,15.7,612842
APS,20200416,2.2,2.2,2.1,2.2,7240
ART,20200416,2.4,2.4,2.3,2.3,1128996
BAX,20200416,42,42,39.5,40,1500
BCC,20200416,7.4,7.4,6.8,7.2,449175
BCF,20200416,55,55,55,55,200
BII,20200416,0.7,0.8,0.7,0.8,98890
BKC,20200416,6.1,6.1,6.1,6.1,1000
BST,20200416,19.5,19.5,19.5,19.5,1100
BTS,20200416,3.6,3.8,3.5,3.8,2330
BVS,20200416,8.9,9,8.7,9,124610
C69,20200416,6.8,6.9,6,6.8,428610
CAP,20200416,31,32.9,31,32.4,25660
CDN,20200416,18.4,18.4,18.4,18.4,100
CEO,20200416,6.9,6.9,6.7,6.7,693736
CET,20200416,2.1,2.3,2.1,2.3,7300
CIA,20200416,11.2,11.5,11.2,11.5,4460
CLH,20200416,15.6,16.9,15.6,15.6,2800
CMC,20200416,7.1,7.1,7.1,7.1,100
CMS,20200416,2.4,2.4,2.4,2.4,4100
CPC,20200416,16.5,16.8,16.5,16.8,900
CSC,20200416,23.8,23.9,23.4,23.8,3635
CTB,20200416,31,31,31,31,10
CTP,20200416,2.9,3,2.9,3,3100
CTT,20200416,8.6,9.5,8.6,9.5,8000
CTX,20200416,8.8,8.8,8.8,8.8,500
CVN,20200416,8.5,8.5,8,8,26500
D11,20200416,16,16,16,16,300
DAD,20200416,15,15,13.5,13.5,300
DAE,20200416,13.9,13.9,13.9,13.9,1000
DBT,20200416,10.5,10.7,10.5,10.7,300
DC2,20200416,6.2,6.4,6.2,6.4,40000
DC4,20200416,12.9,12.9,12.9,12.9,100
DDG,20200416,28.3,28.6,28.3,28.6,56100
DGC,20200416,22.6,23.4,22.3,23.4,150101
DHT,20200416,53,53,47.4,48,18130
DID,20200416,4.6,4.6,4.6,4.6,500
DIH,20200416,15.9,16,15.9,16,1610
DNM,20200416,24.1,27.5,22.5,25,68810
DNP,20200416,17,17,17,17,1500
DNY,20200416,2,2,2,2,100
DP3,20200416,64.5,64.5,64,64,1301
DPC,20200416,9.5,10,9.5,10,1200
DS3,20200416,2.9,3,2.9,3,85600
DST,20200416,1.5,1.6,1.5,1.6,944410
DTD,20200416,10.5,10.6,10.4,10.6,41340
