<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200204,7.6,7.8,7.5,7.8,80130
ACB,20200204,22.9,23.2,22.5,23.2,2397062
ACM,20200204,0.5,0.6,0.5,0.5,636056
AMV,20200204,22.1,22.1,20.2,20.5,111969
API,20200204,15.1,18.3,15.1,18.3,300
APS,20200204,1.8,1.8,1.8,1.8,4000
ART,20200204,2.2,2.3,2.2,2.3,1280531
BAX,20200204,47.3,47.3,47,47,500
BCC,20200204,6.4,6.5,6.3,6.5,45410
BII,20200204,0.8,0.8,0.7,0.7,21000
BST,20200204,40.1,40.1,40.1,40.1,100
BVS,20200204,10.3,10.6,10.1,10.2,10750
C69,20200204,5.3,5.8,5.3,5.8,332100
CAN,20200204,23.3,23.3,23.3,23.3,11
CAP,20200204,28.6,29.6,28.5,29.6,2616
CEO,20200204,8.3,8.4,8.1,8.2,484730
CET,20200204,3.4,3.4,3.4,3.4,200
CIA,20200204,13.3,13.6,13.3,13.6,6770
CKV,20200204,14.9,14.9,14.9,14.9,100
CMS,20200204,3,3.1,3,3.1,1000
CPC,20200204,23.2,24.9,21,23.3,1200
CSC,20200204,27.2,32,27,32,97900
CTB,20200204,31.3,31.3,31.3,31.3,8
CTP,20200204,3.7,3.7,3.7,3.7,3600
CTX,20200204,11.9,11.9,11.9,11.9,181
CX8,20200204,8.2,8.9,8.2,8.9,59000
D11,20200204,17.8,17.8,17.8,17.8,200
DC2,20200204,5,5.2,5,5,19500
DDG,20200204,26.2,26.2,25.9,26.1,92420
DGC,20200204,24.6,24.7,23.9,24.1,69245
DHP,20200204,7.2,7.2,7.2,7.2,187
DHT,20200204,60.9,61,53,53,56584
DNC,20200204,39,39,39,39,100
DNM,20200204,12,12.1,12,12.1,3307
DNP,20200204,18,18.3,18,18.1,24500
DNY,20200204,1.2,1.2,1.1,1.1,4600
DP3,20200204,75,75,71,71,1121
DPC,20200204,11.6,11.6,11.6,11.6,300
DS3,20200204,2.9,3,2.9,3,8100
DST,20200204,0.9,0.9,0.8,0.9,49101
DTD,20200204,9.3,9.7,9.1,9.3,81205
DXP,20200204,10.7,11.3,10.7,11.3,4800
DZM,20200204,2.3,2.3,1.9,2.3,300
EVS,20200204,9,9,9,9,100
GKM,20200204,15.4,15.5,15.3,15.5,127700
GLT,20200204,28.3,28.3,28.3,28.3,100
HAD,20200204,14,14.5,14,14,2200
HAT,20200204,26.2,26.4,26.2,26.4,200
HCC,20200204,10.7,11,10.6,11,2000
HDA,20200204,9,9,8.8,8.9,31900
HEV,20200204,12,12,12,12,1000
HHG,20200204,1.3,1.3,1.3,1.3,14600
HHP,20200204,12.2,12.4,12,12.3,68500
HKB,20200204,0.7,0.8,0.6,0.7,109500
HKT,20200204,3.3,3.3,3.3,3.3,100
HLD,20200204,16.6,16.8,16.6,16.6,18500
HMH,20200204,9.9,9.9,9.9,9.9,100
HTC,20200204,22.6,22.6,22.6,22.6,700
HUT,20200204,2.1,2.1,2,2.1,850360
HVT,20200204,39,39,39,39,700
IDC,20200204,18.4,18.4,17.6,17.6,20500
IDJ,20200204,7.8,8,7.6,7.7,108450
IDV,20200204,39,39,39,39,100
INN,20200204,32,32,27.7,30.5,300
ITQ,20200204,1.8,1.9,1.8,1.9,22900
IVS,20200204,8.7,9.1,8.7,9.1,13500
KDM,20200204,2.8,2.9,2.6,2.6,3200
KKC,20200204,6.5,6.5,6.5,6.5,1000
KLF,20200204,1.2,1.4,1.2,1.4,856830
KSQ,20200204,1.3,1.3,1.3,1.3,7000
KTS,20200204,7.8,9.3,7.8,9.3,200
KVC,20200204,1,1.1,0.9,1,175500
L14,20200204,50,52,48.2,49.9,68612
L35,20200204,15.4,15.4,14,14,4200
LAS,20200204,5.7,5.7,5.6,5.6,2200
LIG,20200204,3.1,3.2,3.1,3.2,54600
LM7,20200204,5.9,5.9,5.9,5.9,100
MAC,20200204,5.2,5.2,5.2,5.2,200
MBG,20200204,13.8,13.8,13.7,13.8,1200
MBS,20200204,13.8,14.1,13.6,14.1,229400
MCF,20200204,10.2,10.2,10.2,10.2,100
MCO,20200204,1.6,1.6,1.6,1.6,100
MEC,20200204,1.2,1.2,1.2,1.2,8500
MPT,20200204,1.6,1.7,1.6,1.6,37820
MST,20200204,4.9,5.1,4.9,5,236300
NAG,20200204,4.5,4.7,4.2,4.4,20800
NBC,20200204,6.2,6.2,6.2,6.2,48600
NDN,20200204,13.9,14,13.4,13.6,473370
NET,20200204,46.5,50.9,46.5,50.9,1103
NHA,20200204,8.9,9.2,8.9,8.9,67650
NHP,20200204,0.5,0.5,0.4,0.4,42800
NRC,20200204,9.9,10,9.9,9.9,8301
NSH,20200204,1.5,1.6,1.5,1.6,61200
NTH,20200204,30,30,30,30,3100
NTP,20200204,28.5,28.9,28.4,28.5,63920
NVB,20200204,9,9,8.8,9,2409802
ONE,20200204,3.3,3.4,3.3,3.4,20100
PBP,20200204,6.1,6.1,6.1,6.1,100
PDB,20200204,9.8,9.8,9.8,9.8,1000
PGN,20200204,11.8,12.8,11.7,12.8,2400
PGS,20200204,26.3,28.5,26.2,28.4,1430
PHP,20200204,9.5,9.5,9.5,9.5,20400
PIA,20200204,28.9,28.9,28.9,28.9,100
PIC,20200204,9.8,9.8,9.6,9.6,600
PLC,20200204,11.5,12,11.2,11.9,91452
PMC,20200204,57.5,57.5,54,57.3,900
PMS,20200204,13.2,13.4,12.4,12.4,2630
PPP,20200204,15.6,15.6,15.6,15.6,239
PPS,20200204,6.4,6.4,6.4,6.4,200
PSC,20200204,25.4,25.4,25.4,25.4,100
PSD,20200204,14,14,12.6,12.6,2800
PTS,20200204,4.8,4.9,4.8,4.9,500
PVB,20200204,16.8,17.8,15.7,16.3,78200
PVC,20200204,5.8,6,5.8,5.9,91900
PVG,20200204,7.3,7.9,7.3,7.8,23100
PVI,20200204,30.9,30.9,30.6,30.9,213600
PVS,20200204,15.7,15.9,15.3,15.7,3162233
PVX,20200204,1,1,0.9,1,2268200
QHD,20200204,20,20,20,20,2000
RCL,20200204,14.7,14.7,14.7,14.7,1300
S74,20200204,4.5,4.5,4.5,4.5,22000
S99,20200204,8.2,8.2,7.9,8,4600
SCI,20200204,8.3,9,8.1,9,68700
SD2,20200204,6,6,5.8,5.8,48500
SD5,20200204,5.1,5.5,5.1,5.5,400
SD6,20200204,2.7,2.8,2.7,2.8,45600
SD9,20200204,5.7,5.7,5.5,5.7,19100
SDA,20200204,3.5,3.5,3.5,3.5,100
SDT,20200204,2.7,2.9,2.7,2.9,21180
SHB,20200204,6.7,6.8,6.6,6.8,7888715
SHE,20200204,15.1,15.1,14.5,14.5,2400
SHN,20200204,8.7,8.7,8.4,8.7,5100
SHS,20200204,6.9,7,6.5,6.5,564130
SJ1,20200204,24.2,24.2,24.2,24.2,10
SJE,20200204,19.2,19.2,18.8,18.8,18700
SLS,20200204,41,41,41,41,300
SMN,20200204,9.5,9.5,9.5,9.5,400
SPI,20200204,1,1,0.9,0.9,41100
SPP,20200204,1.5,1.6,1.5,1.5,67700
SRA,20200204,9,9,8.1,8.2,142900
STC,20200204,16.2,19.6,16.2,18.8,2300
SVN,20200204,1.7,1.9,1.7,1.9,7000
SZB,20200204,35,35,30.1,33,600
TA9,20200204,7.5,8.9,7.5,8.9,200
TAR,20200204,27,28,26.6,27.6,166900
TC6,20200204,4.6,4.6,4.6,4.6,100
TDN,20200204,6.1,6.4,6.1,6.4,16000
TDT,20200204,11.9,12.1,11.3,11.4,58100
TFC,20200204,6.3,6.3,6.3,6.3,200
THB,20200204,9.3,9.3,8.6,9,2300
THT,20200204,7,7,7,7,600
TIG,20200204,5.7,5.9,5.6,5.9,262410
TKC,20200204,3.3,3.4,3.2,3.3,6800
TNG,20200204,14.6,15,14.1,14.2,1200179
TST,20200204,6,6,6,6,200
TTC,20200204,10.2,10.2,10.2,10.2,1000
TTH,20200204,2.5,2.5,2.4,2.5,136870
TTZ,20200204,2.7,2.8,2.6,2.8,36800
TV4,20200204,12.8,13.4,12.8,13,1000
TVC,20200204,20.1,20.4,20.1,20.2,98301
TVD,20200204,7.1,7.1,7.1,7.1,100
VBC,20200204,17,17,17,17,4030
VC3,20200204,16.5,16.8,16.3,16.5,141600
VC6,20200204,7.7,7.7,7.7,7.7,100
VC7,20200204,6.7,8,6.7,8,300
VCC,20200204,9.7,9.7,9.7,9.7,500
VCG,20200204,25,25.3,25,25.3,123100
VCR,20200204,8.3,8.3,7.8,8,42000
VCS,20200204,64,65.1,62.6,63.2,159220
VE1,20200204,8.6,8.6,8.6,8.6,1000
VE9,20200204,1.4,1.5,1.4,1.5,17040
VGS,20200204,7,7,6.8,7,6208
VHE,20200204,5.5,6.1,5.5,6.1,3600
VIE,20200204,7.3,8.9,7.3,7.4,1000
VIF,20200204,19,19,18.5,18.5,6000
VIG,20200204,0.8,0.8,0.7,0.7,32100
VIT,20200204,14.8,14.8,14.8,14.8,200
VIX,20200204,5.4,5.8,5.4,5.8,20000
VKC,20200204,3,3,2.9,3,11200
VMC,20200204,11.2,11.2,10.9,10.9,7430
VMS,20200204,6.6,7.3,6.6,6.6,27200
VNC,20200204,35.3,38,35.3,38,1081
VTC,20200204,11.4,11.4,10.6,10.6,3101
VTV,20200204,7.1,7.1,7.1,7.1,100
WCS,20200204,149,149,148,149,5122
WSS,20200204,2,2.2,2,2,500
