<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200107,8.4,8.7,8.4,8.5,126700
ACB,20200107,22.5,22.7,22.5,22.5,1050934
ACM,20200107,0.4,0.4,0.3,0.4,28000
AME,20200107,6.4,6.4,6.4,6.4,1000
AMV,20200107,24.1,24.1,23.3,23.4,215410
APS,20200107,1.9,1.9,1.9,1.9,10
ART,20200107,2.4,2.6,2.3,2.6,1181700
BAX,20200107,48.8,48.8,45.8,45.8,1000
BCC,20200107,6.9,7,6.9,6.9,26493
BII,20200107,0.9,0.9,0.8,0.9,384302
BVS,20200107,9.8,9.9,9.8,9.9,29284
BXH,20200107,9.7,9.7,9.7,9.7,23800
C69,20200107,7.3,7.7,7.2,7.5,405650
CAN,20200107,26.1,26.1,26.1,26.1,100
CAP,20200107,30,30,29.8,29.9,2300
CDN,20200107,17.4,18.9,17.4,18.8,1100
CEO,20200107,9,9,8.9,8.9,420210
CET,20200107,3,3.2,3,3,9300
CIA,20200107,15,15,14.7,15,7200
CMC,20200107,8.9,8.9,8.9,8.9,100
CPC,20200107,20.3,20.3,20.3,20.3,241
CSC,20200107,23.7,27.1,23.7,27.1,45012
CTP,20200107,3.4,3.9,3.4,3.9,12189
CTT,20200107,9,9,9,9,100
CTX,20200107,12.5,12.5,12.5,12.5,1300
D11,20200107,17.3,17.3,16.6,16.8,10500
DC4,20200107,12.7,12.9,12.7,12.9,500
DDG,20200107,26.9,26.9,26.7,26.8,57600
DGC,20200107,23.8,24.4,23.8,24.3,36562
DHT,20200107,48.8,48.8,47.6,48,8000
DIH,20200107,16.3,16.3,16.3,16.3,1686
DNM,20200107,8.5,9.2,8.5,9.2,1500
DNP,20200107,17.2,17.6,17.2,17.6,4640
DP3,20200107,73.9,74,71,71,300
DS3,20200107,3.1,3.1,3,3.1,91500
DST,20200107,0.9,1,0.8,0.9,118800
DTD,20200107,10.5,10.6,10.4,10.6,48400
EBS,20200107,7.7,7.7,7.7,7.7,584
EID,20200107,13.8,13.8,13.8,13.8,4700
EVS,20200107,8.9,9.1,8.8,9.1,400
FID,20200107,1,1,1,1,200
GKM,20200107,15.3,15.4,15.1,15.4,86700
GLT,20200107,27.1,27.1,27,27,1300
HAD,20200107,18.9,18.9,18.8,18.9,2388
HAT,20200107,31,31,30.6,30.6,300
HBS,20200107,1.9,1.9,1.9,1.9,135
HCC,20200107,10.9,10.9,10.9,10.9,800
HDA,20200107,9.9,9.9,9.4,9.6,67220
HHG,20200107,1.4,1.4,1.4,1.4,10500
HHP,20200107,12,12.1,11.9,12.1,86050
HJS,20200107,25.1,25.1,25.1,25.1,100
HKB,20200107,0.7,0.7,0.6,0.7,177300
HLD,20200107,16.5,16.5,16,16.2,50720
HMH,20200107,9.3,9.3,9.3,9.3,100
HOM,20200107,3.4,3.4,3.4,3.4,6000
HPM,20200107,12.9,12.9,12.9,12.9,100
HUT,20200107,2.3,2.4,2.3,2.3,250765
ICG,20200107,8.1,8.1,8.1,8.1,1000
IDC,20200107,17.6,17.8,17.6,17.8,3000
IDJ,20200107,5.9,6.4,5.8,6.4,188600
IDV,20200107,37.7,37.8,37.7,37.7,1210
INN,20200107,28,28.5,28,28,8380
ITQ,20200107,2,2,1.9,2,11116
IVS,20200107,9.4,10,9.4,9.5,19300
KHS,20200107,11.3,11.3,10.1,10.1,4700
KLF,20200107,1.6,1.6,1.5,1.6,1954432
KMT,20200107,8.1,8.1,8.1,8.1,100
KSQ,20200107,1.2,1.4,1.2,1.3,45200
KTS,20200107,8.9,8.9,8.9,8.9,100
KVC,20200107,1.1,1.2,1.1,1.1,61500
L14,20200107,61.7,63.4,61.7,63.4,45649
L35,20200107,11.5,11.5,11.5,11.5,600
L61,20200107,7.5,7.5,7.5,7.5,1300
LAS,20200107,6.4,6.4,6.4,6.4,670
LDP,20200107,21.4,21.4,21.4,21.4,6
LHC,20200107,61,61.3,60.8,61.3,1800
LIG,20200107,4.1,4.5,4,4.4,249850
MAS,20200107,45.4,45.4,45.4,45.4,100
MBG,20200107,19.1,19.1,17.5,17.5,118370
MBS,20200107,14.3,14.7,14,14.5,197709
MCO,20200107,1.7,1.8,1.7,1.8,5100
MHL,20200107,5.1,5.1,5.1,5.1,22
MPT,20200107,1.9,1.9,1.9,1.9,45700
MST,20200107,5.2,5.3,5.1,5.2,253540
NAG,20200107,4.5,4.5,4.3,4.4,3400
NBC,20200107,6.5,6.5,6.4,6.4,22000
NDN,20200107,16.5,16.8,16.5,16.6,177357
NDX,20200107,12.4,12.4,12.4,12.4,5600
NET,20200107,46,46,46,46,5010
NHA,20200107,6.7,6.8,6.7,6.8,2100
NHC,20200107,31.4,31.4,31.4,31.4,1600
NHP,20200107,0.5,0.5,0.3,0.4,151403
NRC,20200107,9.6,9.6,8.7,9.1,9100
NSH,20200107,2,2,1.9,1.9,98500
NTH,20200107,29.8,29.8,29.8,29.8,100
NTP,20200107,31,31.4,30.7,31.4,9600
NVB,20200107,9.2,9.4,9,9.1,1619601
ONE,20200107,3.5,3.5,3.5,3.5,11300
PBP,20200107,6.2,6.3,6.2,6.3,700
PGN,20200107,11,11.5,10.9,11.5,21900
PGS,20200107,28,28.6,28,28.6,600
PHP,20200107,9.2,9.4,9.2,9.4,10700
PIC,20200107,10.1,10.1,10.1,10.1,127
PLC,20200107,11.2,11.2,11.2,11.2,27900
PMC,20200107,51.1,51.1,51,51,400
POT,20200107,14.8,14.8,14.8,14.8,40
PPS,20200107,6.4,6.4,6.4,6.4,1000
PSI,20200107,2,2,2,2,100
PTI,20200107,15,15,15,15,87
PTS,20200107,5,5,5,5,1000
PVB,20200107,18.5,18.6,18.3,18.5,34010
PVC,20200107,7,7,6.8,6.8,86000
PVG,20200107,8,8,7.9,8,7401
PVI,20200107,31.1,32.3,30.9,32.3,166609
PVL,20200107,1.5,1.5,1.5,1.5,24500
PVS,20200107,19,19,18.5,18.8,2174021
PVX,20200107,1.1,1.2,1.1,1.1,153900
QNC,20200107,2,2,2,2,100
RCL,20200107,15.3,15.3,15.3,15.3,100
S55,20200107,24.4,24.4,24.4,24.4,200
S74,20200107,5.1,5.1,4.7,5,300
SCI,20200107,11.6,12.1,11.1,11.8,43929
SD2,20200107,4.9,5.9,4.9,5,15700
SD4,20200107,3.9,4,3.9,4,200
SD5,20200107,5.4,5.4,5.3,5.3,408
SD9,20200107,5.9,5.9,5.9,5.9,156
SDA,20200107,3.7,3.7,3.7,3.7,100
SDT,20200107,3.2,3.2,3.1,3.2,11300
SED,20200107,16,16,16,16,300
SHB,20200107,6.4,6.6,6.4,6.4,1900049
SHE,20200107,14.5,14.5,14.5,14.5,100
SHN,20200107,8.5,9.3,8.5,9.3,46100
SHS,20200107,7.6,7.7,7.4,7.6,353799
SIC,20200107,9.2,9.2,9.2,9.2,200
SJ1,20200107,22.5,22.5,22.5,22.5,3
SJE,20200107,18.7,18.7,18.7,18.7,1000
SLS,20200107,41.8,42.7,41.7,42.7,7620
SMN,20200107,9.4,9.6,9.4,9.6,9100
SPI,20200107,0.9,1,0.9,0.9,196910
SPP,20200107,1.9,2,1.9,1.9,17500
SRA,20200107,8.4,8.5,8.4,8.4,52010
SZB,20200107,30.5,32,30.5,32,900
TA9,20200107,8.4,8.4,8.4,8.4,20
TAR,20200107,27.1,27.4,26.3,27.2,94900
TC6,20200107,4.5,4.6,4.5,4.6,12597
TCS,20200107,8.5,8.5,8.5,8.5,7000
TDN,20200107,5.6,5.8,5.6,5.8,13938
TDT,20200107,11.2,11.8,11.1,11.7,78800
TFC,20200107,4.8,4.8,4.8,4.8,2000
THT,20200107,7,7.2,7,7.2,13500
TIG,20200107,6.6,6.7,6.4,6.6,382349
TJC,20200107,7.8,7.8,7.8,7.8,400
TKC,20200107,3.3,3.3,3.2,3.2,8930
TNG,20200107,15.5,16.2,15.4,16.1,1312062
TPP,20200107,9.4,9.4,9.4,9.4,500
TST,20200107,6.8,7,6.7,6.7,14900
TTC,20200107,13,13.4,13,13.4,861
TTH,20200107,2.5,2.5,2.5,2.5,34810
TTZ,20200107,2.4,2.5,2.3,2.5,108400
TV4,20200107,13.5,13.5,13.5,13.5,500
TVC,20200107,17.8,18.3,17.8,18.2,151340
TVD,20200107,6.7,6.7,6.7,6.7,100
TXM,20200107,3.1,3.1,3.1,3.1,100
VC3,20200107,16.4,16.5,16.3,16.5,141400
VC7,20200107,5.5,6.1,5.5,6.1,700
VCC,20200107,9.7,9.7,9.7,9.7,2000
VCG,20200107,25.9,25.9,25.8,25.8,61150
VCR,20200107,11.4,11.7,11.2,11.7,69709
VCS,20200107,66,66.9,65.1,66.8,222489
VE3,20200107,5.2,5.2,5.2,5.2,100
VE9,20200107,1.4,1.5,1.4,1.5,8200
VGS,20200107,7.3,7.3,6.8,7,2400
VHE,20200107,5.4,5.4,5.4,5.4,700
VIG,20200107,0.9,1,0.9,1,189600
VIT,20200107,15.3,15.3,15.3,15.3,7000
VIX,20200107,5.5,5.6,5.5,5.6,10900
VKC,20200107,3,3,2.8,3,13700
VMC,20200107,11.1,11.2,11.1,11.1,5300
VNC,20200107,38,38,38,38,100
VNT,20200107,46,56.1,46,56,10300
VTC,20200107,6.7,6.7,6.7,6.7,5100
VTJ,20200107,5.8,5.8,5.8,5.8,300
VTL,20200107,14.4,14.4,14.4,14.4,100
VTV,20200107,8.6,9.3,8.6,9.3,499700
WCS,20200107,151,151,150,150,800
