<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200420,5.2,5.5,5.1,5.4,221004
ACB,20200420,21.2,21.2,20.6,20.7,3064104
ACM,20200420,0.4,0.6,0.4,0.6,783419
ALT,20200420,10.3,11.7,10.3,11.7,200
AMV,20200420,15.9,16.8,15.7,16.4,618494
API,20200420,8.6,9.9,8.6,9.6,300
APP,20200420,4.7,4.7,4.7,4.7,200
APS,20200420,2.1,2.1,2.1,2.1,3100
ART,20200420,2.3,2.5,2.3,2.4,3322610
BAX,20200420,40,40,39.5,39.5,12600
BCC,20200420,7.2,7.7,7.2,7.7,1130875
BCF,20200420,55,56,55,55,1500
BII,20200420,0.7,0.7,0.6,0.7,898500
BKC,20200420,6.5,6.5,6.5,6.5,60
BST,20200420,17.6,17.6,17.6,17.6,2200
BTS,20200420,4,4.2,4,4.2,15050
BVS,20200420,8.9,9,8.7,8.9,208060
C69,20200420,6.1,6.1,5.6,6,359280
CAN,20200420,21.4,21.4,21.4,21.4,500
CAP,20200420,32,32.2,31.5,31.8,16608
CDN,20200420,18.3,18.3,18,18,7800
CEO,20200420,7.1,7.4,7.1,7.1,764161
CET,20200420,2.3,2.3,2,2.3,2710
CIA,20200420,11.7,12.1,11.7,12.1,26957
CKV,20200420,16.4,16.4,16.4,16.4,100
CLH,20200420,15.3,18.5,15.3,18.5,900
CMC,20200420,6.4,6.4,6.4,6.4,400
CMS,20200420,2.5,2.6,2.4,2.6,38105
CPC,20200420,16.5,16.5,16.5,16.5,1250
CSC,20200420,25.8,26,25,25,2500
CTB,20200420,31,31,30,30,2200
CTP,20200420,2.9,3,2.8,3,4700
CTT,20200420,9.6,9.6,9.6,9.6,3000
CTX,20200420,9.2,9.2,9.2,9.2,100
CVN,20200420,8.1,8.1,7.8,7.8,8510
D11,20200420,16.4,16.8,16.4,16.8,2210
DAD,20200420,13.5,14.8,13.3,14.8,400
DBT,20200420,10.6,11,9.8,11,8000
DC2,20200420,5.8,5.9,5.8,5.9,2800
DDG,20200420,28.6,28.6,28.3,28.4,77200
DGC,20200420,24.6,26.8,24.4,25.6,760140
DHT,20200420,49.4,51.8,49.3,51,119155
DIH,20200420,14.6,14.6,14.4,14.4,3200
DNM,20200420,25.8,25.8,23.5,24.6,23579
DNY,20200420,1.7,1.7,1.7,1.7,1050
