<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200603,10.4,10.4,10.2,10.2,7515
ABI,20200603,26,26.2,25.7,25.7,27200
ACE,20200603,32,32,32,32,100
ACV,20200603,60,60.4,59.9,60.3,277327
ADG,20200603,106.4,106.4,105.3,106.3,10100
AFX,20200603,4.2,4.3,4.1,4.3,29400
AGX,20200603,27.5,27.7,27.5,27.7,700
AMS,20200603,7.2,7.2,7.2,7.2,500
APF,20200603,28.8,29,28.8,29,2000
ATB,20200603,0.5,0.5,0.5,0.5,1000
AVC,20200603,25,25,25,25,300
BAB,20200603,18.2,18.2,18,18.2,2300
BBT,20200603,19.2,19.5,19,19,1700
BCM,20200603,25.7,26.8,25.7,26.3,11819
BDG,20200603,31.7,31.7,31.7,31.7,100
BDT,20200603,17.7,17.9,17.7,17.9,11800
BEL,20200603,11.3,11.3,11.3,11.3,1
BHK,20200603,12.4,12.4,10.1,10.1,300
BMF,20200603,17.6,17.6,15.6,15.6,2400
BOT,20200603,51.6,51.6,51.3,51.5,31200
BRR,20200603,9,9,9,9,200
BSA,20200603,13.3,13.3,13.2,13.3,6316
BSR,20200603,6.7,7.4,6.7,7.3,12099175
BTD,20200603,22.3,22.3,22.2,22.3,3100
BTV,20200603,20,20,20,20,300
BVG,20200603,1.5,1.5,1.4,1.4,4300
C21,20200603,23.7,31,23.7,31,4000
C4G,20200603,8.1,8.1,7.8,8,814697
CAT,20200603,9.3,9.5,9.3,9.5,1100
CCA,20200603,6.8,6.8,6.8,6.8,100
CCM,20200603,25.5,25.6,25.5,25.6,1300
CCP,20200603,10.4,10.4,10.3,10.3,600
CCR,20200603,12,12,12,12,90
CDO,20200603,1,1,0.9,1,22520
CDP,20200603,8.4,8.4,8.4,8.4,1000
CEG,20200603,10.2,10.2,10.2,10.2,100
CEN,20200603,6.5,6.6,6.5,6.5,5200
CGV,20200603,3.8,3.8,3.8,3.8,100
CHS,20200603,9.2,9.2,8,8,3300
CKA,20200603,19,19,19,19,300
CLX,20200603,11.4,11.8,11.4,11.8,2600
CMN,20200603,44,44,44,44,100
CMT,20200603,6.7,6.7,6.7,6.7,2610
CNC,20200603,19.5,19.5,19.5,19.5,1100
CNN,20200603,23.5,23.5,23.5,23.5,100
CQT,20200603,2.2,2.2,2.2,2.2,200
CTR,20200603,47.5,47.6,46.7,47,173690
DAR,20200603,11,11.6,9.1,9.1,2400
DAS,20200603,9.5,9.5,9.5,9.5,100
DDV,20200603,5.9,5.9,5.9,5.9,20
DNA,20200603,19,20.5,19,20.5,8800
DNE,20200603,9.5,9.5,9.5,9.5,1500
DNR,20200603,12.3,13,12.2,13,8800
DNW,20200603,16.2,17,16.2,17,700
DPH,20200603,23,23,22.6,23,400
DPP,20200603,16.5,16.5,16.5,16.5,150
DRG,20200603,5.9,5.9,5.9,5.9,300
DRI,20200603,4.3,4.3,4.2,4.2,153610
DSC,20200603,7.5,7.5,7.5,7.5,100
DSP,20200603,10.5,10.6,10.5,10.5,2200
DTG,20200603,12.5,12.5,12.5,12.5,100
DTI,20200603,10,10,10,10,94000
DTV,20200603,31,31,31,31,100
DVN,20200603,11.3,11.5,11.2,11.4,203550
EIN,20200603,4.3,4.3,4,4,4300
EMS,20200603,42,42,42,42,400
EVF,20200603,7.4,7.6,7.4,7.6,73056
FOC,20200603,128.5,128.5,126,126,814
FOX,20200603,49.5,50.1,49.2,49.8,11200
G36,20200603,5.6,5.8,5.3,5.7,902360
GHC,20200603,31,31.5,31,31.5,2600
GND,20200603,26,26,26,26,100
GTS,20200603,8.8,8.8,8.8,8.8,300
GVT,20200603,44,44,44,44,100
HAC,20200603,4.7,4.7,4.7,4.7,5935
HBD,20200603,13.5,14,13.5,14,500
HD8,20200603,7.9,7.9,7.9,7.9,100
HDP,20200603,12,12,12,12,500
HEC,20200603,50,50,49,49,3600
HEM,20200603,13.2,13.2,13.2,13.2,100
HEP,20200603,7.6,10,7.6,10,74800
HHV,20200603,16,16,15.5,15.5,200
HIG,20200603,7,7,7,7,5500
HNA,20200603,11,11,11,11,140
HND,20200603,17.7,18,17.7,17.9,107800
HNF,20200603,26,26,26,26,50
HPP,20200603,37,38.5,37,38.5,8000
HRB,20200603,15.6,15.6,15.6,15.6,100
HSI,20200603,1.2,1.2,1.2,1.2,1000
HSP,20200603,12.8,12.8,12.8,12.8,1000
HTG,20200603,19.6,19.6,19.6,19.6,1000
HTM,20200603,11.6,11.8,11.6,11.6,7000
HU4,20200603,5.7,5.7,5.6,5.6,13000
HU6,20200603,4.9,4.9,4.9,4.9,100
HWS,20200603,15.5,17.8,15.5,17.8,200
IBD,20200603,11,11,11,11,100000
ICF,20200603,0.7,0.8,0.7,0.7,12000
ICN,20200603,76,79,74.5,78,2000
IFS,20200603,18,18,16.1,16.1,400
ILA,20200603,2.6,2.6,2.6,2.6,149
ILS,20200603,11.2,11.8,11.1,11.4,1300
ITS,20200603,3.1,3.3,3.1,3.1,14400
KDF,20200603,32.5,33.3,32.5,33,85802
KHD,20200603,9.3,9.3,9.3,9.3,2400
KTL,20200603,23.5,23.5,22.5,22.5,700
L12,20200603,4.3,4.3,4.3,4.3,200
LKW,20200603,25.8,25.8,25.8,25.8,200
LPB,20200603,8.7,8.9,7.3,8.7,2630169
LTG,20200603,20.8,21,20.5,20.9,112060
M10,20200603,19,19,18.8,18.9,2810
MCH,20200603,72,72.2,71.9,72,14890
MEC,20200603,0.6,0.6,0.6,0.6,49700
MFS,20200603,26,26.4,25.7,26.4,13720
MGG,20200603,48,48,48,48,100
MH3,20200603,40.5,41,40.5,41,2400
MIC,20200603,7,8.5,7,8.5,900
MIG,20200603,10.4,10.4,8.8,10.2,43065
MKP,20200603,46,46,46,46,200
MLS,20200603,22,23,22,23,3720
MML,20200603,54,54.8,53.5,54,11654
MPC,20200603,28,28.1,27.5,28,52331
MQN,20200603,42,42,42,42,3000
MSR,20200603,15.2,15.4,15,15,26700
MTA,20200603,3.8,3.8,3.7,3.8,15100
MTG,20200603,2.6,2.6,2.6,2.6,100
MTV,20200603,15,15,15,15,800
MVB,20200603,9.3,9.3,9.2,9.2,1800
NCP,20200603,10.1,11,10,11,8761600
NCS,20200603,20,20.1,20,20.1,3830
NHT,20200603,25.2,25.5,25.2,25.2,4200
NTC,20200603,203,203,198,202,39510
NUE,20200603,8.1,8.4,8,8.4,5500
OIL,20200603,8,8.3,8,8.2,1387571
ORS,20200603,6.9,7,6.9,7,21020
PBC,20200603,20.8,20.8,20.8,20.8,100
PCC,20200603,15,15,15,15,1000
PCN,20200603,1.9,2.3,1.9,2.3,200
PDT,20200603,10.1,10.1,10.1,10.1,100
PFL,20200603,0.8,0.8,0.7,0.8,86700
PGV,20200603,10.6,10.6,10.5,10.5,15200
PJS,20200603,8.2,8.2,8.2,8.2,200
PMJ,20200603,14,14,14,14,100
PNG,20200603,10,10,10,10,2000
POB,20200603,8.6,8.6,8.6,8.6,1400
POS,20200603,8.2,8.2,7.9,7.9,2200
PPH,20200603,15.2,15.2,15.2,15.2,500
PPI,20200603,0.3,0.4,0.3,0.3,70300
PRT,20200603,12,12,12,12,1500
PSB,20200603,4.4,4.9,4.4,4.9,6580
PSL,20200603,23.2,24.8,23.2,23.3,1000
PSP,20200603,5.3,5.4,5.3,5.4,48600
PVO,20200603,2.9,2.9,2.9,2.9,8300
PVP,20200603,6.3,6.3,6.1,6.1,16600
PVV,20200603,0.6,0.6,0.4,0.6,323200
PWA,20200603,9.1,9.1,8.9,9.1,52830
PXL,20200603,9.4,9.6,9.4,9.6,288030
QHW,20200603,16.8,17,16.8,17,2900
QNS,20200603,26,26.1,25.9,26,118079
QNU,20200603,10.5,10.5,10.5,10.5,1400
QPH,20200603,19,19,19,19,6400
QSP,20200603,16.5,16.5,16.5,16.5,2500
QTP,20200603,11.7,11.7,11.5,11.7,57900
RGC,20200603,3.5,3.5,3.5,3.5,200
RTS,20200603,20.6,20.6,20.6,20.6,200
SAS,20200603,28,28,27.5,27.6,15120
SB1,20200603,10.9,12.9,10.9,12.9,900
SBD,20200603,7.6,7.6,7.6,7.6,100
SBS,20200603,1.1,1.2,1.1,1.1,302446
SD3,20200603,1.7,1.7,1.7,1.7,4000
SDD,20200603,3,3,3,3,1000
SDP,20200603,1.2,1.2,1.2,1.2,100
SEA,20200603,15,16.5,14.6,16.5,17914
SGP,20200603,7,7.1,6.8,7,13420
SID,20200603,10.2,11,10.2,11,6200
SIG,20200603,3,3,3,3,1000
SIP,20200603,94.8,99.3,93.6,98.9,75744
SJG,20200603,4.7,4.7,4.7,4.7,1000
SJM,20200603,0.6,0.7,0.6,0.7,800
SKH,20200603,21,21.2,21,21.2,5200
SNC,20200603,14.3,14.3,14.3,14.3,100
SNZ,20200603,26.6,27.6,26.4,27,26303
SRB,20200603,0.8,0.8,0.8,0.8,100
SRT,20200603,2.7,3.1,2.7,3.1,300
SSG,20200603,1.9,1.9,1.9,1.9,100
SSN,20200603,4.8,4.8,4.5,4.6,41600
STH,20200603,21.3,21.5,20.7,21.1,50900
SWC,20200603,12.7,12.8,12.7,12.8,2100
SZE,20200603,9.7,9.7,9.6,9.6,3110
TCW,20200603,19.1,19.4,19.1,19.3,6182
TDS,20200603,11,11,9.8,9.8,2310
THP,20200603,12,12,12,12,600
THU,20200603,8.7,8.7,8.7,8.7,34100
TID,20200603,18.5,18.5,18.5,18.5,5000
TL4,20200603,7.1,7.2,7.1,7.2,13441
