<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200427,4.9,5,4.8,4.9,170804
ACB,20200427,20.3,20.6,20,20.1,1806851
ACM,20200427,0.5,0.6,0.4,0.5,301600
ADC,20200427,14.9,14.9,14.7,14.7,1900
AMC,20200427,18,18,18,18,300
AME,20200427,7,7,7,7,2000
AMV,20200427,16,16,15.4,15.6,494743
API,20200427,10.8,10.8,10.2,10.2,400
APS,20200427,2.1,2.2,2.1,2.2,200
ART,20200427,2.5,2.7,2.5,2.5,2241404
BAX,20200427,39.5,40,39.5,40,6600
BCC,20200427,7.2,7.2,7.1,7.2,70581
BII,20200427,0.8,0.8,0.7,0.7,101400
BPC,20200427,12.5,12.5,12,12,300
BST,20200427,13.9,13.9,13.9,13.9,1900
BTS,20200427,3.8,3.8,3.8,3.8,100
BVS,20200427,8.7,8.9,8.7,8.7,149530
C69,20200427,6,6.5,5.9,6.5,165660
CAN,20200427,19.1,19.1,19.1,19.1,100
CAP,20200427,30.5,30.5,30.3,30.5,5120
CDN,20200427,17.3,18,17.3,18,600
CEO,20200427,7,7,6.8,7,494893
CET,20200427,2.1,2.1,2,2,7400
CIA,20200427,12.1,12.1,11.8,11.8,10280
CKV,20200427,13.6,15.9,13.6,15.9,500
CLH,20200427,18.2,18.2,18.2,18.2,500
CMC,20200427,4.5,4.5,4.5,4.5,560
CMS,20200427,2.5,2.6,2.4,2.6,16500
CPC,20200427,16.6,16.6,16.6,16.6,100
CSC,20200427,24,24,23.9,23.9,4600
CT6,20200427,3.3,3.3,3.3,3.3,100
CTB,20200427,30.9,30.9,30.9,30.9,200
CTP,20200427,2.9,3,2.9,3,2700
CTX,20200427,9.1,9.1,9.1,9.1,14100
CVN,20200427,8,8.8,7.9,8.4,41940
D11,20200427,18,18,17.5,17.5,4700
DAD,20200427,16.2,16.2,15.7,15.7,1400
DAE,20200427,14,14,14,14,100
DBT,20200427,9.7,10.3,9.7,10.3,1100
DDG,20200427,28.3,28.4,28.2,28.2,64600
DGC,20200427,27,27.4,26.7,26.9,72295
DHT,20200427,50.5,51.7,44.6,45.8,20110
DNM,20200427,33.7,33.7,31,33.5,37293
DNP,20200427,16.9,16.9,16.9,16.9,600
DNY,20200427,1.7,1.7,1.7,1.7,200
DP3,20200427,67,67,66,66,1211
DPC,20200427,10,10.8,10,10.8,2600
DS3,20200427,3,3,3,3,1700
DST,20200427,1.9,2,1.8,1.9,179310
DTD,20200427,12.2,12.7,12.1,12.7,168860
DXP,20200427,10.4,10.4,10.3,10.4,800
DZM,20200427,2.9,2.9,2.9,2.9,1900
EBA,20200427,15,15,15,15,5000
EBS,20200427,7,7,7,7,600
EID,20200427,10.7,10.7,10.7,10.7,100
FID,20200427,1,1,1,1,1000
GKM,20200427,17.8,17.9,17,17.8,94400
HAD,20200427,15.9,16,14.1,16,12570
HBS,20200427,1.9,1.9,1.9,1.9,100
HCC,20200427,9.6,9.6,9.4,9.6,4600
HDA,20200427,8.5,8.5,8.3,8.3,226500
HHG,20200427,1,1.1,1,1.1,175570
HHP,20200427,13.2,13.4,13.2,13.4,123310
HKB,20200427,0.7,0.8,0.6,0.7,477600
HKT,20200427,4.1,4.2,3.9,4,14500
HLD,20200427,17.2,17.3,17,17.2,4800
HMH,20200427,8.6,8.6,8.6,8.6,100
HOM,20200427,3,3.1,3,3.1,24100
HUT,20200427,1.7,1.8,1.6,1.7,1280291
HVT,20200427,36.9,36.9,36.9,36.9,15000
ICG,20200427,5.5,5.5,5.4,5.5,11300
IDC,20200427,16.4,17.6,16.4,17.2,37000
IDJ,20200427,16.1,16.1,15.1,15.1,328210
IDV,20200427,37.3,38.3,37.3,38.3,9480
INC,20200427,7.1,7.1,7.1,7.1,200
INN,20200427,24.3,24.4,24.3,24.3,4200
