<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200221,7,7.1,6.9,7,61300
ACB,20200221,24.9,26.6,24.9,25.7,6333926
ACM,20200221,0.6,0.7,0.6,0.6,238483
AME,20200221,6.5,7,6.5,7,1100
AMV,20200221,17.6,18,17.5,17.6,149360
API,20200221,16.8,16.8,16.8,16.8,10
APS,20200221,2.6,2.6,2.5,2.6,567400
ART,20200221,2.6,2.6,2.4,2.5,1594039
BAX,20200221,45,45,45,45,300
BCC,20200221,6.9,7,6.8,6.9,159200
BII,20200221,0.7,0.8,0.7,0.7,61321
BLF,20200221,3.2,3.3,3.2,3.2,22600
BTS,20200221,4.1,4.1,4,4.1,2280
BVS,20200221,9.7,9.9,9.6,9.9,52150
C69,20200221,7.4,7.4,7,7.3,43915
CAN,20200221,23.4,27.9,23.4,27.9,800
CAP,20200221,29.6,29.6,29.5,29.5,6540
CEO,20200221,8.7,8.7,8.5,8.5,410620
CET,20200221,2.8,3,2.8,3,14310
CIA,20200221,11.9,12.1,11.9,12.1,11900
CKV,20200221,15.2,15.2,15.2,15.2,200
CPC,20200221,21,21,21,21,100
CSC,20200221,37.2,38.5,34.3,34.3,93764
CTC,20200221,3.6,3.6,3.6,3.6,1600
CTP,20200221,3.5,3.5,3.5,3.5,904
CTT,20200221,7.9,7.9,7.9,7.9,2000
CTX,20200221,11.8,11.8,11.7,11.7,3000
CVN,20200221,10.7,10.7,10.5,10.5,3300
D11,20200221,18.9,18.9,17.2,17.8,2400
DAD,20200221,19.9,19.9,19,19,4320
DAE,20200221,17.9,17.9,17.9,17.9,300
DBT,20200221,11,11,11,11,500
DC4,20200221,11.5,11.9,11.5,11.9,1800
DDG,20200221,26.8,26.8,26.4,26.8,68000
DGC,20200221,24.8,25.1,24.5,24.6,306437
DHP,20200221,10,10,10,10,2000
DHT,20200221,48.3,48.3,47.3,47.4,15685
DID,20200221,4.9,4.9,4.9,4.9,500
DIH,20200221,15.4,16.8,15.4,15.7,1600
DNM,20200221,12,12.7,12,12.3,11000
DNP,20200221,18.5,18.5,18.5,18.5,18058
DP3,20200221,70,70.3,70,70,1602
DPC,20200221,11.8,11.8,11,11,2100
DPS,20200221,0.2,0.3,0.2,0.2,81708
DS3,20200221,3.2,3.3,3.1,3.3,38700
DST,20200221,0.9,0.9,0.8,0.9,565500
DTD,20200221,11.5,11.7,10.9,11,73390
DXP,20200221,11.9,13,11.9,13,1100
DZM,20200221,2.3,2.3,2.3,2.3,1200
EBS,20200221,8,8,8,8,22200
EID,20200221,13.9,13.9,13.8,13.8,6700
EVS,20200221,8.9,8.9,8.1,8.1,2300
FID,20200221,1,1,1,1,200
GKM,20200221,15.7,15.8,15.7,15.8,60000
GLT,20200221,27.9,30.4,26,26,3000
HAD,20200221,13.5,13.5,13.4,13.4,9500
HAT,20200221,23.5,26.1,23.5,24.5,400
HBE,20200221,9.4,10.4,9.4,10.4,1200
HCC,20200221,11.3,11.5,11.3,11.3,3100
HDA,20200221,8.1,8.2,8.1,8.2,45900
HHG,20200221,1.4,1.5,1.4,1.5,429620
HHP,20200221,12.6,12.7,12.5,12.6,51700
HJS,20200221,28.7,28.7,28.7,28.7,100
HKB,20200221,0.8,0.8,0.7,0.7,1574200
HLD,20200221,17.8,18,17.6,17.6,20950
HMH,20200221,9.3,9.3,9.3,9.3,8000
HPM,20200221,12.8,12.8,12.8,12.8,100
HUT,20200221,2.1,2.2,2.1,2.1,771728
ICG,20200221,7.2,7.7,7.2,7.7,200
IDC,20200221,18.5,18.5,18.3,18.5,6500
IDJ,20200221,14.2,14.3,13,13.9,375680
IDV,20200221,37.9,38.5,37.9,38.5,2400
INC,20200221,7.3,7.3,7.3,7.3,100
INN,20200221,29,29.8,29,29.8,5100
ITQ,20200221,2.2,2.3,2.1,2.1,476220
IVS,20200221,8,8.2,8,8.2,6000
KDM,20200221,2.5,2.5,2.5,2.5,1500
KHS,20200221,11.8,11.8,10.9,10.9,1100
KLF,20200221,1.6,1.6,1.5,1.5,1042550
KSQ,20200221,1.4,1.4,1.4,1.4,59100
KST,20200221,16.5,16.7,16.5,16.7,5200
KTS,20200221,12.2,12.2,11.9,11.9,10400
KVC,20200221,1.1,1.1,1,1,37700
L14,20200221,58,58.4,56.1,56.1,37399
LAS,20200221,5.9,5.9,5.9,5.9,9700
LHC,20200221,60.4,60.6,60.4,60.6,2300
LIG,20200221,3.3,3.4,3.3,3.4,12500
MAS,20200221,40.2,40.2,40.1,40.1,510
MBG,20200221,19.7,19.7,18.9,19.2,601400
MBS,20200221,11.5,11.6,11.5,11.6,24000
MCF,20200221,9.2,9.7,9,9.7,6918
MCO,20200221,1.9,1.9,1.8,1.8,1100
MEC,20200221,1,1.1,1,1.1,7500
MKV,20200221,12,12,12,12,10
MPT,20200221,1.6,1.7,1.6,1.7,29700
MST,20200221,6.6,6.9,6.5,6.6,428920
NAG,20200221,4.2,4.3,4,4.3,14146
NAP,20200221,14.5,14.5,14.5,14.5,100
NBC,20200221,6.5,6.6,6.5,6.6,27700
NBW,20200221,27.9,27.9,27.9,27.9,100
