<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VPS,20200213,10,10,10,10,20
VRC,20200213,5.93,5.93,5.8,5.9,158140
VRE,20200213,31,31.45,31,31.45,862410
VSC,20200213,25.15,25.5,25.15,25.4,37800
VSH,20200213,21.4,22,21.2,21.2,10440
VSI,20200213,23.9,23.9,22.9,22.9,160
VTB,20200213,13.4,13.4,13.4,13.4,2610
VTO,20200213,7.69,7.69,7.55,7.6,5020
YBM,20200213,3.95,3.95,3.7,3.7,2920
YEG,20200213,45.9,45.9,45.9,45.9,44500
VJC,20200213,128.9,129.2,128.4,129.2,362740
VMD,20200213,23.5,23.5,23.5,23.5,50
VND,20200213,14.25,14.25,14,14.15,65030
VNE,20200213,3.63,3.65,3.57,3.65,105500
VNG,20200213,18.95,19,18.7,18.8,291120
VNL,20200213,14.3,15.35,14.3,15.35,20
VNM,20200213,107.2,107.5,106.6,106.9,713560
VNS,20200213,9.43,9.89,9.43,9.52,11940
VOS,20200213,1.62,1.67,1.6,1.67,141870
VPB,20200213,25.65,26.6,25.35,26.6,3721290
VPD,20200213,15.8,15.8,15.8,15.8,1200
VPG,20200213,23,23,22.9,23,93230
VPH,20200213,4.07,4.07,3.92,3.92,1110
VPI,20200213,42.4,42.55,42.25,42.45,202990
TTF,20200213,2.61,2.61,2.55,2.59,574300
TV2,20200213,74,74.5,73.1,74.5,4070
TVB,20200213,16.7,17.6,16.7,17.6,249780
TVS,20200213,12,12.6,11.8,11.8,38910
TVT,20200213,23.8,24,23.35,24,8290
TYA,20200213,14.2,14.2,13.8,14.2,9390
UDC,20200213,4.54,4.54,3.96,3.96,4150
UIC,20200213,37.25,39.2,37.2,39,1940
VAF,20200213,7,7,7,7,20
VCB,20200213,89.2,89.5,88.8,89.3,633270
VCF,20200213,199,199,195,195,320
VCI,20200213,27,27.65,27,27.65,34100
VDP,20200213,31.8,31.8,30.9,30.9,520
VGC,20200213,17.6,17.95,17.55,17.7,213760
VHC,20200213,37,37.05,35.85,36,174520
VHM,20200213,86.2,86.4,85.5,86,421050
VIC,20200213,111.5,112.7,111.4,112.4,285340
VID,20200213,4.65,4.65,4.65,4.65,70
VIP,20200213,5.07,5.2,5.07,5.18,166830
TMS,20200213,30.4,30.4,29.45,30,12530
TMT,20200213,5.2,5.47,5.2,5.47,40
TN1,20200213,65.9,65.9,64.2,64.2,1260
TNA,20200213,17.8,18.9,17.2,18.9,736150
TNC,20200213,13.65,13.65,13.65,13.65,900
TNI,20200213,10.2,10.3,10.15,10.3,461820
TNT,20200213,1.5,1.53,1.48,1.52,56960
TPB,20200213,21.05,21.2,20.95,21.05,113750
TPC,20200213,9.3,9.3,8.73,8.73,110
TRA,20200213,57,57,56.6,56.6,3820
TRC,20200213,29.8,29.9,29.5,29.5,3700
TS4,20200213,3.15,3.25,3.1,3.1,3010
TSC,20200213,2.23,2.35,2.18,2.34,873780
TTB,20200213,3.48,3.48,3.38,3.44,435280
