<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAS,20200806,30,31,27.6,31,145300
ABC,20200806,10,10.4,10,10.3,24400
ABI,20200806,32,32.5,31.6,31.6,53200
ACV,20200806,53.9,54.4,53.2,53.5,162245
ADG,20200806,49.1,50.4,49.1,49.2,22361
ADP,20200806,17.5,17.5,17.5,17.5,1000
AFX,20200806,6.2,6.2,6,6.2,80900
AG1,20200806,7.6,7.6,7.3,7.3,3000
AGP,20200806,16.5,17,16.5,17,1400
AMS,20200806,8.2,8.2,8.2,8.2,200
APF,20200806,29.5,29.5,29.4,29.4,1600
ATB,20200806,0.6,0.6,0.6,0.6,70
BAB,20200806,18.3,18.3,18,18.3,2600
BBM,20200806,9,9,9,9,100
BBT,20200806,20.9,21.6,19.6,19.6,9810
BCM,20200806,29.6,29.7,28.9,28.9,27760
BCP,20200806,11.5,11.5,11.5,11.5,200
BDG,20200806,25.6,26,25.6,26,300
BDT,20200806,15.8,16,15.8,15.9,7400
BEL,20200806,11.5,11.5,11.5,11.5,100
BKH,20200806,33,33,33,33,1300
BMF,20200806,16,16.4,16,16.4,500
BOT,20200806,51.8,51.9,51.7,51.8,50500
BPW,20200806,20.8,20.8,20.8,20.8,100
BSA,20200806,12,12,12,12,1000
BSL,20200806,9.9,9.9,9.9,9.9,100
BSP,20200806,19.5,19.5,19.5,19.5,6500
BSR,20200806,6.3,7.1,6.2,6.4,2889638
BTD,20200806,21.9,21.9,21.9,21.9,8000
BTV,20200806,25.4,25.4,25.4,25.4,1200
BUD,20200806,5.2,5.2,5.2,5.2,1000
BVB,20200806,10.3,10.4,8.6,10.1,141770
BVG,20200806,1.6,1.6,1.6,1.6,267400
BWS,20200806,36.5,36.5,31,36.5,300
C21,20200806,19,19,19,19,500
C4G,20200806,8.3,8.6,8,8.4,2236910
CAT,20200806,10.3,10.3,10.3,10.3,1410
CBI,20200806,2.6,2.6,2.6,2.6,1000
CC1,20200806,14.4,14.4,14.4,14.4,100
CCA,20200806,8,8,8,8,6200
CDO,20200806,0.8,0.8,0.8,0.8,2600
