<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200116,8.7,9,8.7,8.8,122735
ACB,20200116,23.3,24,23.3,23.9,2819687
ACM,20200116,0.5,0.5,0.4,0.4,38200
AMC,20200116,19,19,19,19,400
AMV,20200116,22.7,22.7,20.5,20.5,173210
APP,20200116,5.2,5.2,5.2,5.2,40
ART,20200116,2.3,2.3,2.2,2.3,353960
BAX,20200116,48,48,47,48,1000
BCC,20200116,6.7,6.8,6.7,6.8,43400
BII,20200116,0.9,0.9,0.8,0.8,29700
BKC,20200116,5.8,5.8,5.8,5.8,1900
BVS,20200116,9.9,9.9,9.7,9.8,47230
BXH,20200116,10.5,10.5,10.5,10.5,100
C69,20200116,5.8,5.9,5.4,5.7,61220
CAP,20200116,29.8,29.8,29,29.8,4240
CDN,20200116,19.5,19.5,18.5,18.5,200
CEO,20200116,9,9.1,8.8,8.8,410900
CET,20200116,3.2,3.2,3.2,3.2,200
CIA,20200116,14.8,15.4,14.1,15.4,6365
CJC,20200116,17.1,17.1,17.1,17.1,100
CKV,20200116,13.6,16.3,13.6,16.3,300
CPC,20200116,21.8,21.8,21.1,21.1,400
CSC,20200116,29.3,31,28.4,30.4,23300
CTB,20200116,28.5,28.5,28.5,28.5,308
CTP,20200116,3.9,3.9,3.5,3.9,5400
CTX,20200116,12,12,12,12,10
CVN,20200116,10.7,11.5,10.7,11,26600
DBT,20200116,11.2,11.2,11.2,11.2,1900
DC4,20200116,12.6,12.6,12.6,12.6,1
DDG,20200116,26.4,26.4,26.2,26.4,119500
DGC,20200116,24.6,24.6,24.4,24.5,24600
DHT,20200116,47.8,48,47.8,48,1200
DNC,20200116,33.5,33.5,33.5,33.5,32
DNP,20200116,17.8,17.8,17.8,17.8,6040
DNY,20200116,1.2,1.2,1.2,1.2,1200
DP3,20200116,75,75,75,75,100
DPC,20200116,12.7,12.7,12.7,12.7,100
DS3,20200116,2.8,2.9,2.7,2.8,42600
DST,20200116,0.8,0.9,0.8,0.9,263700
DTD,20200116,10.1,10.5,10,10.1,80210
DZM,20200116,2.5,2.5,2.5,2.5,4
EVS,20200116,8.9,8.9,8.9,8.9,100
FID,20200116,0.9,1,0.9,1,600
GKM,20200116,15.1,15.5,15.1,15.5,124900
HAD,20200116,17.1,17.1,17,17,2700
HBS,20200116,2,2.3,2,2.2,4400
HCC,20200116,11.8,11.8,11.5,11.5,1100
HDA,20200116,9.5,9.5,9.3,9.4,28500
HHG,20200116,1.3,1.4,1.3,1.4,200
HHP,20200116,12.2,12.4,12,12,129821
HKB,20200116,0.6,0.7,0.6,0.7,384750
HKT,20200116,3,3,3,3,10
HLC,20200116,6.3,7,6.3,7,4284
HLD,20200116,17,17.1,16.9,17.1,18000
HMH,20200116,9.7,9.7,9.7,9.7,100
HOM,20200116,3.4,3.4,3.4,3.4,6900
HUT,20200116,2.3,2.3,2.2,2.2,370320
HVT,20200116,36,36,36,36,10
IDC,20200116,18.3,18.3,17.8,17.8,17600
IDJ,20200116,7.3,7.5,7.1,7.5,65300
IDV,20200116,34.1,38.8,34.1,38.8,259
ITQ,20200116,2,2,2,2,98200
IVS,20200116,9.5,9.5,8.9,9.2,8800
KHS,20200116,10.5,10.5,10.1,10.1,300
KKC,20200116,6.3,6.3,6.3,6.3,800
KLF,20200116,1.4,1.5,1.4,1.5,327200
KSQ,20200116,1.2,1.2,1.2,1.2,1100
KTS,20200116,8.9,8.9,8.9,8.9,300
KVC,20200116,1,1.2,1,1.1,640000
L14,20200116,57.5,57.7,56.9,57.7,18355
LAS,20200116,6.2,6.2,6.1,6.1,9740
LBE,20200116,32.4,32.4,32.4,32.4,2800
LHC,20200116,62,62,62,62,7400
LIG,20200116,3.7,3.8,3.6,3.6,13900
LM7,20200116,9,9,9,9,100
LUT,20200116,1.8,2.2,1.8,2.2,500
MAC,20200116,5.6,5.6,5.6,5.6,100
MBG,20200116,15.3,15.3,14.5,15,182300
MBS,20200116,14.1,14.4,14.1,14.4,66300
MCF,20200116,7.8,9.2,7.8,9.2,1416
MCO,20200116,1.7,1.7,1.7,1.7,100
MEC,20200116,1.4,1.4,1.4,1.4,100
MPT,20200116,1.8,1.9,1.8,1.9,38700
MST,20200116,5.1,5.2,5.1,5.1,185300
NAG,20200116,4.5,4.5,4.5,4.5,70
NBC,20200116,6.4,6.4,6.4,6.4,26500
NBP,20200116,13.4,13.4,13.4,13.4,100
NDN,20200116,15.6,15.7,15.3,15.5,158510
NDX,20200116,12.7,12.8,12.7,12.8,11000
NET,20200116,46.5,46.5,46,46.5,6201
NHA,20200116,6.8,7.1,6.8,7.1,7124
NHC,20200116,31,31,31,31,2600
NHP,20200116,0.5,0.5,0.4,0.4,163500
NRC,20200116,9.3,10.6,9.3,9.5,36420
NSH,20200116,1.8,1.8,1.7,1.7,114700
NTH,20200116,29.5,29.7,29.5,29.7,4000
NTP,20200116,31,31,30.7,30.7,17621
NVB,20200116,9.2,9.3,9,9.2,1887300
PBP,20200116,6.7,6.7,6.7,6.7,900
PCE,20200116,6,6,6,6,100
PDB,20200116,9.2,9.2,9.2,9.2,100
PGN,20200116,10.8,11.5,10.8,11,22000
PGS,20200116,28.3,28.3,28.3,28.3,100
PHP,20200116,9.1,9.3,9.1,9.3,3100
PIC,20200116,10,10.1,10,10.1,1186
PLC,20200116,10.6,11.6,10.2,10.8,316000
PMC,20200116,52.5,52.5,52,52,516
PMP,20200116,11.7,11.7,11.7,11.7,200
POT,20200116,14.5,15.9,14.4,15.9,819
PPP,20200116,15.2,16.5,15.2,16.5,300
PSC,20200116,17.8,17.8,17.8,17.8,100
PTI,20200116,15.1,15.1,15.1,15.1,55
PTS,20200116,4.9,4.9,4.9,4.9,200
PVB,20200116,17.5,17.9,17.5,17.6,62740
PVC,20200116,6.6,6.7,6.5,6.5,45500
PVG,20200116,7.8,7.9,7.8,7.9,10320
PVI,20200116,32,32.1,32,32.1,83404
PVL,20200116,1.5,1.5,1.5,1.5,100
PVS,20200116,17.8,18.3,17.5,18,2482816
PVX,20200116,1.1,1.1,1,1.1,429306
RCL,20200116,15.4,15.4,13.5,13.5,400
S99,20200116,7.2,7.9,7.1,7.9,2200
SAF,20200116,50,50,50,50,500
SCI,20200116,11.1,11.1,10,10.9,193880
SD2,20200116,6,6,6,6,3500
SD4,20200116,3.6,3.6,3.6,3.6,100
SD5,20200116,4.9,5.3,4.8,4.8,4600
SD6,20200116,2.7,2.7,2.7,2.7,100
SD9,20200116,5.8,6.2,5.7,5.7,4900
SDT,20200116,3,3,3,3,10100
SEB,20200116,35.7,35.7,35.7,35.7,600
SED,20200116,15.5,15.5,15.5,15.5,1000
SGC,20200116,96,96,96,96,100
SGH,20200116,38.6,38.6,38.6,38.6,100
SHB,20200116,7.4,7.7,7.4,7.5,5813973
SHN,20200116,8.9,8.9,8.9,8.9,201
SHS,20200116,7.5,7.6,7.4,7.6,614700
SIC,20200116,10,10,9.8,9.8,400
SLS,20200116,42,42.1,41.5,41.5,4900
SPI,20200116,0.9,0.9,0.8,0.8,19800
SPP,20200116,1.8,1.8,1.8,1.8,78600
SRA,20200116,7.5,7.7,7.2,7.5,73100
STC,20200116,14.5,17.7,14.5,15.4,2500
TAR,20200116,26.1,27.1,25.8,26.9,397200
TC6,20200116,4.7,4.7,4.7,4.7,2000
TDT,20200116,11.7,11.9,11.6,11.8,114100
TFC,20200116,5.5,5.9,5.5,5.9,2200
THT,20200116,6.8,7,6.8,7,14800
TIG,20200116,6.4,6.5,6.3,6.5,283827
TKC,20200116,3.1,3.3,3.1,3.3,8900
TMX,20200116,10.7,10.7,10.7,10.7,8500
TNG,20200116,15.5,15.9,15.5,15.8,467220
TPP,20200116,9.9,9.9,9.9,9.9,1300
