<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200520,10.3,10.5,10.3,10.3,4600
ABI,20200520,27.8,27.8,27.2,27.7,26039
ABR,20200520,30.9,31,27.6,27.6,12200
ACE,20200520,32.4,32.4,32.4,32.4,105
ACV,20200520,60.5,62.6,60.5,61.9,644778
ADG,20200520,110,110,107.6,108.8,8500
AFX,20200520,4.4,4.6,4.3,4.4,31900
AG1,20200520,7.3,7.3,7.3,7.3,100
AGX,20200520,27.7,27.7,27.7,27.7,200
AMS,20200520,6.3,6.3,6.3,6.3,100
APF,20200520,27,27.8,27,27.8,17400
AVC,20200520,25,25,25,25,700
BAB,20200520,18.3,18.3,18.3,18.3,2300
BAL,20200520,10.9,10.9,10.9,10.9,2100
BBT,20200520,18.4,18.5,18.4,18.4,1200
BCM,20200520,23.5,23.5,23,23.5,19750
BDG,20200520,31,31.5,31,31.5,200
BDT,20200520,18.1,18.1,18.1,18.1,1200
BHK,20200520,15,15,15,15,100
BKH,20200520,36.9,42,36.9,42,500
BLI,20200520,7.9,7.9,7.9,7.9,100
BOT,20200520,53.1,53.4,53.1,53.3,29100
BSA,20200520,14.5,14.8,14.4,14.5,116300
BSG,20200520,8.9,8.9,8.9,8.9,16800
BSP,20200520,16.5,16.5,16.5,16.5,900
BSR,20200520,6.5,6.6,6.4,6.5,2200890
BTD,20200520,25.1,25.1,23,23,11000
BVG,20200520,1.6,1.6,1.6,1.6,1100
BWS,20200520,36,36,36,36,500
C21,20200520,21.8,21.8,21.8,21.8,140
C4G,20200520,7.2,7.3,7.1,7.3,524100
CAT,20200520,9.3,9.5,9.3,9.5,17100
CBS,20200520,8,8,8,8,1600
CC1,20200520,15.2,15.2,15.2,15.2,200
CCA,20200520,8.8,9,8.8,8.9,8100
CCM,20200520,23.1,23.1,23.1,23.1,100
CCR,20200520,12.1,12.1,12.1,12.1,100
CDO,20200520,0.9,0.9,0.8,0.9,11203
CDP,20200520,7.9,7.9,7.9,7.9,1300
CEN,20200520,6.8,7.1,6.7,6.7,16300
CGV,20200520,3.3,3.3,3,3,200
CI5,20200520,3.1,3.1,3.1,3.1,700
CLX,20200520,11.1,11.5,11,11.5,2300
CMT,20200520,6.3,6.3,6.3,6.3,500
CNC,20200520,19.5,19.5,19.5,19.5,2000
CTR,20200520,45,46,38.2,45.9,223495
DAR,20200520,13.8,15.7,13.8,13.8,18600
DAS,20200520,14,14.9,14,14,1000
DCD,20200520,10.7,10.7,10.7,10.7,3000
DCR,20200520,1.9,2,1.9,2,13200
DDV,20200520,5.7,5.7,5.7,5.7,10
DHD,20200520,23.5,23.5,23.5,23.5,100
