<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200131,7.45,7.45,7.45,7.45,10
VRC,20200131,7.2,7.25,6.6,6.6,612640
VRE,20200131,30.95,31.3,30.05,30.05,2322570
VSC,20200131,26.2,26.3,25.5,25.5,116550
VSH,20200131,21.3,21.3,21.3,21.3,8600
VSI,20200131,26,26,22.8,24,150
VTO,20200131,7.8,7.8,7.55,7.55,15320
YBM,20200131,3.8,3.8,3.71,3.71,3810
YEG,20200131,37.1,37.2,37,37,34680
VND,20200131,14.5,14.9,14.3,14.7,271930
VNE,20200131,3.64,3.64,3.39,3.55,301260
VNG,20200131,19.5,19.65,19.35,19.65,333150
VNM,20200131,116.4,116.6,108.5,108.5,1915820
VNS,20200131,10.25,10.9,10,10.1,23720
VOS,20200131,1.58,1.58,1.51,1.58,58660
VPB,20200131,22.5,23.1,22.45,22.45,4664680
VPD,20200131,16.2,16.2,14.8,14.8,180
VPG,20200131,23,23,22.8,22.9,93700
VPH,20200131,3.93,3.93,3.85,3.9,19110
VPI,20200131,42.1,42.2,41.45,42,277310
VPS,20200131,11.5,11.5,11.4,11.4,60
TVB,20200131,14.6,14.75,14.5,14.6,89310
TVS,20200131,13.2,13.5,13.2,13.2,31770
TVT,20200131,22.9,22.9,22.8,22.8,70
TYA,20200131,14,14.2,13.5,14.1,17320
UDC,20200131,4.1,4.1,3.85,3.85,200
UIC,20200131,38.7,38.7,38.7,38.7,180
VAF,20200131,9.51,9.51,9,9,130
VCB,20200131,88,89.8,87.7,88.7,1270160
VCF,20200131,195,195,190,190,790
VCI,20200131,28,28,26.6,26.8,54030
VDP,20200131,32.8,32.8,30,30,160
VFG,20200131,41,41,41,41,10
VGC,20200131,18.2,18.2,18,18.05,306970
VHC,20200131,36.8,37.5,34.9,34.9,217960
VHM,20200131,87.5,88.5,87.1,87.5,1284370
VIC,20200131,114.9,114.9,113.6,114.8,831740
VID,20200131,5,5,5,5,10
VIP,20200131,5.1,5.14,5.1,5.12,52880
VIS,20200131,24.6,24.6,24.6,24.6,100
VJC,20200131,139.7,139.7,130.2,130.2,489090
VMD,20200131,23.9,23.9,23.9,23.9,60
TLD,20200131,4.4,4.5,4.35,4.4,69360
TLG,20200131,40,41,40,40.95,7700
TLH,20200131,3.77,3.77,3.62,3.62,328960
TMP,20200131,35.5,35.6,35.5,35.6,2020
TMS,20200131,28.5,28.5,28.5,28.5,610
TMT,20200131,5.79,5.79,5.78,5.79,1010
TN1,20200131,64,64.8,64,64.8,3640
TNA,20200131,19.4,19.45,18.4,18.75,125750
TNI,20200131,9.98,10.05,9.94,9.99,520980
TNT,20200131,1.55,1.58,1.53,1.57,23580
TPB,20200131,21.1,21.4,20,20.9,89490
TPC,20200131,9.06,10.4,9.06,10.4,40
TRA,20200131,59,59.3,58,58,36260
TRC,20200131,32.45,32.45,32.45,32.45,100
TS4,20200131,3.39,3.39,3.2,3.2,8650
TSC,20200131,2.19,2.31,2.18,2.18,992020
TTB,20200131,3.7,3.88,3.68,3.7,380910
TTE,20200131,11.1,11.1,11.1,11.1,10
TTF,20200131,2.65,2.68,2.47,2.48,762830
TV2,20200131,78,78,74,74.2,40400
SVI,20200131,62,62,62,62,10
SZC,20200131,15.45,15.6,14.6,14.7,122410
SZL,20200131,37.1,38.4,35,35.15,110010
TAC,20200131,23.55,24.95,23.55,24.95,50
TCB,20200131,22.65,22.9,21.6,21.6,6118460
TCH,20200131,40.65,41.05,40.6,41.05,865140
TCL,20200131,20.3,20.3,19.8,20,24180
TCM,20200131,22.1,22.4,20.65,20.65,652680
TCO,20200131,13.9,13.9,12.1,12.1,310
TCR,20200131,2.6,2.62,2.5,2.59,9120
TCT,20200131,43.8,43.8,43.8,43.8,1590
TDC,20200131,8.35,8.4,8.21,8.3,70390
TDG,20200131,1.64,1.67,1.61,1.63,61910
TDH,20200131,9.97,10.15,9.9,9.9,1040510
TDM,20200131,24,24.2,23.65,23.65,11670
TGG,20200131,1.56,1.62,1.55,1.55,262830
THG,20200131,49.2,49.2,47.5,48.5,30130
THI,20200131,25.6,25.6,25.6,25.6,10
TIP,20200131,17.1,17.2,16,16,44240
SII,20200131,17.5,17.5,17.5,17.5,20
SJD,20200131,17.45,17.6,17.4,17.45,5550
SJF,20200131,1.86,1.89,1.85,1.89,1611390
SJS,20200131,17,17,16.5,16.5,188090
SKG,20200131,11.65,11.7,11.5,11.5,144930
SMB,20200131,31.5,32,31.5,31.5,30030
SMC,20200131,11.75,11.95,11.75,11.75,25010
SPM,20200131,12.95,12.95,12.95,12.95,10
SRC,20200131,19.7,19.9,19,19.6,11540
SSC,20200131,42.35,48.45,42.35,48.45,500
SSI,20200131,18.1,18.3,17.25,17.7,4457280
STB,20200131,10.3,10.5,10.2,10.2,6261030
STG,20200131,16.9,16.9,16.9,16.9,140
STK,20200131,18.45,18.45,17.4,17.6,9310
SVC,20200131,41,41,39.6,39.9,15410
REE,20200131,35.5,35.75,33.9,33.9,1571820
ROS,20200131,10,10,9.31,9.33,3020400
S4A,20200131,27.1,27.1,27.1,27.1,10
SAB,20200131,212,225.6,204,212,24730
SAM,20200131,9.6,9.6,9.3,9.55,108100
SAV,20200131,9.15,9.15,9,9.1,10510
SBA,20200131,15.85,15.85,14.95,14.95,26580
SBT,20200131,18.65,18.65,18.45,18.55,1377900
SBV,20200131,10.2,10.65,10,10.65,4880
SC5,20200131,22.45,22.45,22.45,22.45,10
SCR,20200131,5.21,5.25,5.06,5.06,1872850
SCS,20200131,127,128,126.6,126.6,15340
SFC,20200131,21,21,20.9,21,880
SFG,20200131,6.01,6.01,6,6,21320
SFI,20200131,22.9,22.9,22.65,22.9,3330
SGN,20200131,85,85,83.3,85,8810
SGR,20200131,15.8,15.8,15.8,15.8,900
SGT,20200131,5.27,5.27,5.06,5.06,230
SHA,20200131,4.4,4.4,4.2,4.4,4490
SHI,20200131,9,9.02,8.8,8.8,305140
NTL,20200131,22.8,22.8,21.5,21.5,311030
NVL,20200131,54.9,55.5,54,55.1,734180
NVT,20200131,6.3,6.3,6,6.05,9000
OGC,20200131,3.6,3.6,3.35,3.35,355500
OPC,20200131,47.45,47.45,44.55,44.55,1160
PAC,20200131,24,24.3,23.45,23.95,59090
PAN,20200131,22.8,22.8,20.8,22.3,21320
PC1,20200131,17.95,17.95,16.8,16.8,207960
PDN,20200131,62,65.3,62,65.1,4300
PDR,20200131,26,26.2,25.6,26.05,585650
PET,20200131,7.74,7.74,7.63,7.72,67840
PGC,20200131,14.5,15.1,14.45,15,32710
PGD,20200131,31.7,31.7,30.7,30.7,7350
PHC,20200131,10.65,10.85,10.5,10.5,96820
PHR,20200131,38.7,39,36.35,36.35,412930
PIT,20200131,3.35,3.35,3.35,3.35,30
PJT,20200131,12,12,12,12,1810
PLP,20200131,9.65,9.65,9.1,9.4,44220
PLX,20200131,55.7,55.7,53,53,672920
PME,20200131,54.5,58,54.5,57.5,83580
PMG,20200131,17.5,17.5,17.5,17.5,4070
PNC,20200131,11,11,11,11,290
PNJ,20200131,87,88.3,84,84.3,2087700
POM,20200131,4.7,4.81,4.7,4.71,16270
POW,20200131,11.1,11.2,10.5,10.5,2556250
PPC,20200131,26.35,26.35,25.5,25.6,312620
