<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200316,4.7,4.9,4.6,4.7,84124
ACB,20200316,22,22.3,20.7,20.9,4614344
ACM,20200316,0.6,0.6,0.5,0.6,183978
ADC,20200316,13.2,13.2,13.2,13.2,1200
ALT,20200316,11.2,12.7,11.2,12.3,1000
AME,20200316,6.4,6.6,6.3,6.6,1200
AMV,20200316,13.6,13.7,12.3,13,511994
APS,20200316,2.3,2.3,2.3,2.3,100
ART,20200316,2.8,2.9,2.7,2.9,2445776
BAX,20200316,40.7,40.7,39.1,39.1,2500
BCC,20200316,5.7,6.1,5.6,5.9,115920
BII,20200316,0.7,0.7,0.6,0.7,101800
BTS,20200316,3.9,3.9,3.9,3.9,100
BTW,20200316,49,49,49,49,12
BVS,20200316,8.6,8.6,8.3,8.5,50330
BXH,20200316,16.1,16.1,16.1,16.1,600
C69,20200316,4.9,5.2,4.8,5.2,61600
C92,20200316,9.2,9.2,9.2,9.2,10
CAN,20200316,25.4,25.4,25.4,25.4,100
CAP,20200316,27.5,28.8,27.5,28.8,6200
CEO,20200316,7,7.1,6.8,7,290180
CIA,20200316,11.2,11.3,10.6,10.6,12410
CKV,20200316,12.6,12.6,12.6,12.6,100
CMS,20200316,2.3,2.6,2.2,2.5,33600
CPC,20200316,19.8,19.8,19.8,19.8,100
CSC,20200316,20.3,24,20.2,23.6,52000
CTP,20200316,2.8,3.4,2.8,3.4,467
CTT,20200316,8.3,8.3,8.3,8.3,6500
CTX,20200316,10.8,11.1,10.6,10.6,600
CVN,20200316,8.8,8.8,8.3,8.4,1500
D11,20200316,14.5,16.2,14.4,14.6,3200
DAD,20200316,15.5,16.9,15.3,16.9,900
DC2,20200316,5.9,5.9,5.9,5.9,500
DDG,20200316,27,27.3,26.8,27.2,85100
DGC,20200316,22.6,24,22.5,22.8,61661
DHT,20200316,46.3,46.5,45.5,46,26610
DIH,20200316,13.7,16,13.2,16,4900
DNC,20200316,48,48,48,48,150
DNM,20200316,15,16.1,15,15.8,11500
DNP,20200316,18,18.1,18,18.1,13400
DNY,20200316,1.2,1.4,1.2,1.4,4660
DP3,20200316,65,65.2,65,65,5010
DPC,20200316,9.3,9.3,9.3,9.3,600
DS3,20200316,3,3,3,3,5100
DST,20200316,1.5,1.5,1.5,1.5,834700
DTD,20200316,9.7,9.8,9.4,9.6,67000
DXP,20200316,11.9,11.9,11.9,11.9,500
DZM,20200316,2.6,2.6,2.6,2.6,100
EBS,20200316,8.1,8.1,8,8,7400
EID,20200316,11.1,11.5,11,11.5,3300
EVS,20200316,8.7,8.9,8.7,8.9,1500
FID,20200316,1,1.2,1,1.2,1400
GDW,20200316,39.3,39.3,39.3,39.3,1
GKM,20200316,15.5,15.5,15.4,15.4,32300
HAD,20200316,12.9,12.9,12.6,12.6,4400
HAT,20200316,21,21,21,21,100
HBS,20200316,1.9,2.2,1.9,2.2,5600
HCC,20200316,10.5,10.5,10.3,10.3,7100
HDA,20200316,7,7,6.9,6.9,54607
HHG,20200316,1.2,1.3,1.1,1.2,85242
HHP,20200316,13.1,13.1,12.7,13,162045
HKB,20200316,0.7,0.7,0.5,0.6,115100
HKT,20200316,3.9,3.9,3.4,3.7,3104
HLD,20200316,17.8,17.8,16.6,16.6,1900
HOM,20200316,2.9,2.9,2.7,2.8,60200
HUT,20200316,1.7,1.8,1.7,1.7,1419318
ICG,20200316,8.2,8.4,8,8.4,16380
IDC,20200316,17.5,17.5,17,17.5,6000
IDJ,20200316,12.4,13.7,12.3,13.7,457925
IDV,20200316,28.1,33,28.1,30.1,2000
INN,20200316,26.5,26.5,23.6,24.1,3000
ITQ,20200316,2,2.1,2,2,48500
IVS,20200316,7.5,7.6,7.5,7.6,1500
KDM,20200316,2.9,2.9,2.7,2.7,90800
KHS,20200316,10.2,10.2,10.2,10.2,2200
KKC,20200316,5.2,5.2,5.2,5.2,1400
KLF,20200316,1.8,1.8,1.7,1.8,2698679
KSD,20200316,7.3,7.3,7.3,7.3,100
KSQ,20200316,1.2,1.2,1.2,1.2,100
KTS,20200316,7.5,8.1,7.5,8.1,300
KVC,20200316,0.9,0.9,0.8,0.9,250245
L14,20200316,41.9,44.7,41.6,44.7,115430
L35,20200316,12.5,12.5,12.5,12.5,3900
L61,20200316,10.9,10.9,10.9,10.9,2
LAS,20200316,5.4,5.5,5.3,5.5,23310
LIG,20200316,2.9,3,2.9,2.9,7800
LM7,20200316,7.9,7.9,7.7,7.7,2100
LO5,20200316,1.1,1.2,1,1.1,11300
MAS,20200316,28.5,28.5,28.4,28.4,4500
MBG,20200316,10.3,12.4,10.3,11.7,3175060
MBS,20200316,9.1,9.4,9,9.4,33030
MCF,20200316,10.3,10.3,10.3,10.3,100
MCO,20200316,1.8,1.9,1.8,1.9,3100
MEC,20200316,1.1,1.1,1.1,1.1,1000
MPT,20200316,1.1,1.3,1.1,1.2,171600
MST,20200316,5,5.1,4.6,4.7,412828
NAG,20200316,3.9,4,3.8,4,3210
NBC,20200316,6.1,6.1,6,6.1,14022
NBP,20200316,11.4,11.4,10.3,11,5300
NBW,20200316,39.9,39.9,39.9,39.9,8
NDN,20200316,13.3,14,13.1,13.8,211021
NDX,20200316,10.5,11.3,10.5,11.3,6600
NET,20200316,37.9,37.9,37.9,37.9,100
NHA,20200316,9.2,10,9.2,10,4700
NHP,20200316,0.5,0.5,0.4,0.5,66300
NRC,20200316,7.8,8,7.4,7.6,39220
NSH,20200316,1.2,1.3,1.2,1.2,19400
NTP,20200316,27,27,27,27,19820
