<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200722,9.9,11,9.9,11,40130
ABI,20200722,33.8,34.5,33.5,33.5,19100
ACV,20200722,58.3,58.5,56,57.6,255215
ADG,20200722,53,53,52.2,52.2,26600
ADP,20200722,17.3,17.3,17.3,17.3,1000
AFX,20200722,6.5,6.5,5.8,5.9,166900
AG1,20200722,8.5,8.5,8.5,8.5,300
AGP,20200722,17.5,17.5,16.5,16.5,1100
AMS,20200722,7.5,7.5,7.5,7.5,100
APF,20200722,29,29,29,29,500
ATB,20200722,0.6,0.6,0.6,0.6,5400
BAB,20200722,18.2,18.2,18.2,18.2,2600
BBT,20200722,18.1,18.1,18,18,1052
BCM,20200722,26.5,26.6,26.3,26.6,12010
BCP,20200722,12,12,12,12,10
BDG,20200722,28,28,28,28,100
BDT,20200722,17.4,17.4,16.5,17.1,900
BHK,20200722,11,11,11,11,500
BHP,20200722,6.6,6.6,6.6,6.6,1100
BLI,20200722,7.1,7.4,7.1,7.4,400
BMS,20200722,3.7,3.7,3.7,3.7,200
BOT,20200722,51.6,51.7,51.5,51.5,81200
BRR,20200722,10.4,10.4,9.1,9.1,1100
BSA,20200722,11.3,11.5,11.3,11.5,10600
BSL,20200722,10,10.1,10,10,3400
BSP,20200722,19.5,19.5,19.5,19.5,2000
BSQ,20200722,21,21,21,21,200
BSR,20200722,6.8,7.8,6.7,6.8,1522529
BTB,20200722,5.2,5.2,5.1,5.1,3100
BTD,20200722,22,22,22,22,4900
BUD,20200722,5.2,5.2,5,5,1200
BVB,20200722,11.4,12.5,11.2,12.5,668580
BVG,20200722,1.3,1.4,1.3,1.4,300
C21,20200722,20.5,20.5,18.3,18.3,300
C4G,20200722,8.3,8.4,7,8,516863
CAT,20200722,10.2,10.2,10.2,10.2,200
CC4,20200722,10,10,10,10,500
CCA,20200722,8.1,8.2,8.1,8.2,7000
CDO,20200722,0.8,0.8,0.8,0.8,18106
CEN,20200722,6.1,6.1,5.8,6.1,4100
CHS,20200722,9.9,9.9,9.9,9.9,200
CI5,20200722,3.9,3.9,3.6,3.6,1100
CKA,20200722,18.5,18.5,18.5,18.5,2000
CLX,20200722,12.4,12.4,12.4,12.4,1000
CMN,20200722,47,47,42.7,42.7,300
CTR,20200722,49.3,49.4,48.5,48.6,177474
DBM,20200722,19.5,19.5,19.5,19.5,100
DGT,20200722,65,65,65,65,100
DHD,20200722,23,23,23,23,90
DID,20200722,3.7,3.7,3.5,3.5,2000
DNE,20200722,10.8,10.8,10.8,10.8,600
DNL,20200722,17.8,17.8,17.5,17.5,1400
DNW,20200722,17.1,17.6,17.1,17.5,13900
DPH,20200722,22.5,22.5,22.2,22.2,2200
DRI,20200722,4.1,4.1,3.9,3.9,229900
DTC,20200722,10.1,10.1,10.1,10.1,200
DVC,20200722,11.5,11.5,11.5,11.5,2000
DVN,20200722,11.5,11.8,11.3,11.5,204600
EIN,20200722,3.7,3.7,3.7,3.7,100
EMS,20200722,37,37,37,37,185
EPH,20200722,7,7,7,7,100
EVF,20200722,6.6,6.7,6.6,6.7,34130
FOX,20200722,48.3,48.4,48.2,48.2,5121
FT1,20200722,27,27,27,27,3000
FTI,20200722,3.5,3.5,3.5,3.5,100
G36,20200722,5.7,5.7,5.3,5.3,1135740
GND,20200722,23.6,24.7,23.6,24.5,1700
HAC,20200722,5,5.1,5,5.1,7054
HBD,20200722,16,16,16,16,25
HBH,20200722,4.9,5,4.9,5,2300
HC3,20200722,25.9,25.9,25.9,25.9,2026
HCB,20200722,20.8,20.8,20.8,20.8,100
HD2,20200722,5.1,5.1,5,5,5500
HFC,20200722,8.8,11.7,8.8,11.7,202
HND,20200722,18.9,19.2,18.8,18.9,69565
HNE,20200722,7.7,7.7,7.7,7.7,2400
HNF,20200722,24,24,24,24,2100
