<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200107,9.8,9.8,9.8,9.8,200
ABI,20200107,29.9,30,29.9,30,300
ABR,20200107,14.7,14.7,13.7,13.7,1500
ACV,20200107,74.5,74.6,73.3,74,15462
ADG,20200107,90,90,89.6,89.8,8300
AFX,20200107,3.5,3.5,3.3,3.3,800
AMS,20200107,6.8,6.8,6.8,6.8,300
ANT,20200107,8.7,8.7,8.6,8.6,1300
APF,20200107,20,20,20,20,1000
ATB,20200107,0.7,0.7,0.6,0.6,35500
AVC,20200107,28.4,28.4,28.4,28.4,100
BAB,20200107,18,18,18,18,2900
BBM,20200107,14.7,14.7,14.7,14.7,100
BCM,20200107,29,29,28.2,28.2,4110
BCP,20200107,12.5,12.5,12.5,12.5,2900
BDG,20200107,35.1,35.2,35.1,35.2,900
BDT,20200107,12.8,13.5,12.8,12.8,3000
BEL,20200107,13,13,13,13,1523
BHK,20200107,19.3,19.3,19.3,19.3,100
BLI,20200107,7.1,7.4,7.1,7.4,7900
BMG,20200107,25.5,25.5,25.5,25.5,1000
BOT,20200107,55.8,55.8,55.6,55.6,19100
BRS,20200107,14,14,14,14,600
BSL,20200107,13.5,13.5,13.5,13.5,1100
BSP,20200107,22.8,22.8,22.8,22.8,109
BSR,20200107,8.5,8.5,8.2,8.3,1378587
BTD,20200107,16.4,16.4,16.1,16.1,6300
BTV,20200107,20.4,20.4,20.4,20.4,100
BWS,20200107,36.9,36.9,28.4,35,1800
C22,20200107,14.1,14.1,14.1,14.1,100
C4G,20200107,5.9,6,5.8,5.8,194765
CC1,20200107,17.2,17.2,14,14,1000
CC4,20200107,13.2,13.2,13.2,13.2,1500
CCA,20200107,6.4,6.4,6.4,6.4,2200
CDO,20200107,1.1,1.1,1,1.1,165050
CDP,20200107,7.3,7.3,7.3,7.3,100
CEC,20200107,14.7,14.7,14.7,14.7,100
CEN,20200107,13.1,13.1,12.7,12.8,6200
CGV,20200107,2.5,2.5,2.5,2.5,10
CI5,20200107,4.2,4.2,4.2,4.2,100
CKD,20200107,15,15,15,15,200
CLX,20200107,11.8,11.9,11.8,11.9,1200
CMT,20200107,8.4,8.4,8.4,8.4,21000
CSI,20200107,12,12,12,12,17000
CTR,20200107,40.2,40.5,40,40.3,72216
DAS,20200107,14.2,14.2,10.6,14.2,44110
DDN,20200107,9.5,9.5,9.5,9.5,300
DND,20200107,40.5,40.5,40.5,40.5,100
DNH,20200107,22.1,22.1,22.1,22.1,1800
DNW,20200107,19.4,19.4,19.4,19.4,1500
DRI,20200107,6.1,6.1,5.9,5.9,22936
DSP,20200107,14,14.3,14,14.3,300
DVN,20200107,10.1,10.2,10,10,53012
EIN,20200107,4.1,5.1,4.1,5.1,41400
EMS,20200107,43.9,43.9,40,40,300
EVF,20200107,5.6,6.2,4.8,6.1,429204
FOX,20200107,42,42,42,42,1100
FT1,20200107,30,30,30,30,500
G36,20200107,4.4,4.5,4.4,4.5,97900
GHC,20200107,28.5,28.6,28.5,28.6,7100
GND,20200107,23.3,23.3,23.3,23.3,1500
GSM,20200107,9,9,9,9,2100
GVR,20200107,11.6,11.6,11,11.2,537260
HAC,20200107,4.9,5.2,4.6,4.9,53605
HAM,20200107,20,20,20,20,900
HBH,20200107,3.7,3.7,3.7,3.7,500
HCI,20200107,22.2,26.1,22.2,26.1,200
HD2,20200107,7.1,7.1,7.1,7.1,100
HDP,20200107,9.5,9.5,9.5,9.5,1524
HEJ,20200107,19.5,19.5,19,19,8600
HEM,20200107,13.2,13.2,13.2,13.2,1000
HFB,20200107,5.9,5.9,5.9,5.9,2600
HHV,20200107,11,11,11,11,8
HIG,20200107,7.5,7.5,7.5,7.5,10000
HIZ,20200107,19,19,19,19,1000
HMS,20200107,21.6,21.6,21.6,21.6,100
HNA,20200107,12.1,12.1,12,12,1500
HND,20200107,13.3,13.3,12.9,13,64900
HNF,20200107,35.5,38.5,35.5,35.5,888
HPI,20200107,13.6,14.4,12.3,14.4,4100
HRT,20200107,3.5,3.6,3.5,3.6,200
HSA,20200107,38,38,38,38,8000
HTE,20200107,4.9,4.9,4.9,4.9,1000
HTG,20200107,20.8,20.8,20.6,20.6,900
HTM,20200107,17.9,18.8,17.9,18.6,461150
ICN,20200107,79.3,79.3,79.3,79.3,2
IHK,20200107,9,9,9,9,100
ILA,20200107,2.9,2.9,2.4,2.9,13500
ILC,20200107,2.7,2.7,2.7,2.7,800
ILS,20200107,15.4,15.5,15.2,15.2,6000
ISH,20200107,14.8,14.9,14.8,14.9,5000
KHA,20200107,32.2,32.2,32.2,32.2,300
KHD,20200107,11.5,11.7,11.5,11.7,400
KLB,20200107,11.9,11.9,11.9,11.9,100
LGM,20200107,14.5,14.5,14.5,14.5,200
LPB,20200107,7.4,7.5,7.3,7.4,144955
LTG,20200107,20.3,20.4,20.2,20.3,10405
MCH,20200107,71.2,71.4,71.2,71.4,11477
MFS,20200107,24,24.2,24,24.1,28562
MH3,20200107,35,35,35,35,200
MIG,20200107,11.5,11.5,11.3,11.4,9210
MKP,20200107,64.8,64.8,64.8,64.8,500
MML,20200107,66,66,63,66,34804
MPC,20200107,22.6,23.5,22.6,23.5,448350
MQN,20200107,33.1,33.6,32.2,33.5,4700
MSR,20200107,15,15.8,14.9,15.2,7713
MTA,20200107,1.3,1.3,1.3,1.3,4000
MTG,20200107,2.5,2.5,2.5,2.5,100
MVY,20200107,5.9,6.1,5.1,6.1,1500
NAS,20200107,34,34,34,34,412
NCP,20200107,9.7,9.7,9.7,9.7,100
NCS,20200107,24.3,24.3,24.3,24.3,100
ND2,20200107,23.9,23.9,23.9,23.9,100
NDC,20200107,51,51,51,51,200
NDT,20200107,6.8,6.8,6.8,6.8,200
NED,20200107,10.2,10.2,10.2,10.2,200
NHT,20200107,42,42,40,40,200
NLS,20200107,15.8,16.3,14.1,14.1,7000
NNG,20200107,8.9,8.9,8.6,8.6,26850
NNT,20200107,21.7,21.7,21.7,21.7,100
NTC,20200107,164.9,164.9,159,162,45926
NUE,20200107,8.2,8.2,8.2,8.2,1100
OIL,20200107,8.4,8.4,8.2,8.3,67300
ORS,20200107,6.1,6.1,6.1,6.1,15000
PBC,20200107,23.3,23.3,23.3,23.3,1000
PBK,20200107,9,9,9,9,2000
PCC,20200107,11.4,11.4,11.4,11.4,100
PDV,20200107,3.4,3.5,3.4,3.5,6760
PFL,20200107,0.9,0.9,0.9,0.9,200
PGV,20200107,10,11.5,10,10,13600
PJS,20200107,10.1,10.1,10.1,10.1,100
PKR,20200107,5.9,5.9,5.9,5.9,100
PMJ,20200107,13.2,13.2,13.2,13.2,100
PNG,20200107,12.5,12.5,12.5,12.5,10
POS,20200107,8.5,8.5,8.5,8.5,2000
POV,20200107,9,9,9,9,1900
PPH,20200107,15.4,15.4,15,15,1600
PPI,20200107,0.5,0.5,0.4,0.5,77900
PRO,20200107,4.8,4.8,4.8,4.8,1000
PSP,20200107,6.4,6.5,6.3,6.3,10400
PTT,20200107,5.4,5.4,5.4,5.4,3000
PTV,20200107,11.9,11.9,11.9,11.9,200
PVM,20200107,13,13.9,13,13.9,300
PVP,20200107,5.5,5.6,5.3,5.6,6200
PVV,20200107,0.5,0.5,0.4,0.4,3100
PWA,20200107,10.2,10.3,9.9,10.2,52600
PXL,20200107,8.6,8.6,8.2,8.3,213915
QNS,20200107,27,27,26.7,26.9,66448
QTP,20200107,11,12,11,12,17800
RAT,20200107,4.6,4.6,4.6,4.6,200
RCD,20200107,12,12,11.5,11.6,9300
RTS,20200107,20,20,20,20,1000
SAS,20200107,30,30,30,30,600
SBD,20200107,8,8,7.9,7.9,6133
SBL,20200107,14.9,14.9,14.9,14.9,100
SBS,20200107,1.1,1.2,1.1,1.1,155200
SCJ,20200107,1.9,2.1,1.9,2.1,3200
SDK,20200107,32.3,32.3,32.3,32.3,1500
SDP,20200107,1.5,1.5,1.4,1.4,19310
SEA,20200107,14.2,14.5,14.2,14.5,1600
SGP,20200107,7,7,7,7,20800
SID,20200107,10.4,10.4,10.4,10.4,100
SIG,20200107,5.6,5.6,5.6,5.6,200
SIP,20200107,91.8,91.9,90.5,90.5,9163
SIV,20200107,35.4,35.4,35.4,35.4,100
SJM,20200107,1.2,1.5,1.2,1.5,1000
SKH,20200107,22.3,24.5,22.3,24.5,200
SKV,20200107,24.3,24.3,24.3,24.3,100
SNZ,20200107,17.8,17.8,17.1,17.4,2243
SRB,20200107,1,1,0.9,0.9,400
SRT,20200107,3.7,3.7,3.7,3.7,100
SSN,20200107,3.4,3.5,3.4,3.5,17100
STV,20200107,7.4,7.4,7.4,7.4,100
SWC,20200107,13.3,13.3,13.3,13.3,100
SZE,20200107,10.3,10.4,10.3,10.4,1100
TBD,20200107,81,81,81,81,100
TCW,20200107,22.5,22.7,22.5,22.5,3550
TDB,20200107,35,35.5,35,35.5,3221
TEL,20200107,6.8,6.8,6.8,6.8,100
TID,20200107,25,25,20.8,24.3,5600
TNB,20200107,10.3,10.3,9,9,5100
TND,20200107,9.3,9.3,9.2,9.3,17500
TOP,20200107,0.8,0.8,0.7,0.8,23700
TTD,20200107,51.7,52,51.7,51.7,3204
TTN,20200107,7.9,7.9,7.7,7.8,1400
TUG,20200107,8,8,8,8,800
TVN,20200107,6.5,6.5,6.5,6.5,200
UDJ,20200107,8.4,8.4,8.4,8.4,100
VAV,20200107,40.6,45,40.6,45,1100
VBB,20200107,16.5,16.5,15.6,15.6,20100
VCA,20200107,11.1,11.1,11.1,11.1,1000
VCP,20200107,56,56,56,56,100
VCX,20200107,2,2,2,2,500
VDN,20200107,16.6,16.6,16.6,16.6,100
VEA,20200107,44.2,44.3,43.9,44.1,38100
VEC,20200107,10.3,10.3,9.8,10.3,1600
VEF,20200107,107,108,106.1,107.4,2812
VGG,20200107,52.4,52.4,51.7,52.2,6300
VGI,20200107,24.7,24.7,24.3,24.5,123995
VGT,20200107,8.3,8.5,8.3,8.4,57400
VHD,20200107,7.6,8.2,7.5,7.5,11200
VHG,20200107,0.5,0.6,0.5,0.6,62200
VIB,20200107,17.2,17.4,17.2,17.2,114862
VIH,20200107,15.5,15.5,15.5,15.5,100
VIM,20200107,20.7,20.7,20.7,20.7,400
VIN,20200107,11,11,11,11,200
VKD,20200107,15,18,15,18,1900
VLB,20200107,31.7,31.7,31.7,31.7,200
VLC,20200107,16.2,16.2,16.1,16.1,400
VNA,20200107,2.9,3,2.8,2.9,41000
VNP,20200107,4.9,4.9,4.9,4.9,4600
VNX,20200107,78.3,78.3,65,65,300
VOC,20200107,10.8,10.8,10.2,10.2,23800
VRG,20200107,9,9,8.9,9,15300
VSF,20200107,10,11.5,8.5,8.5,3600
VSN,20200107,30.4,30.4,30.4,30.4,110
VTD,20200107,27.6,27.9,25.8,26.7,66600
VTK,20200107,25.5,25.5,25,25.1,2200
VTP,20200107,117,117.2,116,117.2,7385
VTR,20200107,43.1,51.5,43.1,51,6650
WSB,20200107,49.5,49.5,45,46.5,43600
XMC,20200107,9.1,9.8,9.1,9.8,4900
XPH,20200107,5.3,5.3,5.3,5.3,100
