<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200707,10.7,10.7,10.5,10.5,32410
ABI,20200707,28.1,28.5,28.1,28.5,14400
ACV,20200707,59.4,60,57,58.9,157126
ADG,20200707,107,107.5,106.1,106.5,16100
AFX,20200707,5,5.5,5,5,31100
AMS,20200707,7.3,7.9,7.3,7.8,4900
APF,20200707,28,28.1,28,28.1,1100
ATB,20200707,0.7,0.7,0.6,0.6,115200
BAB,20200707,18.4,18.4,18.4,18.4,2400
BAL,20200707,7.9,7.9,7.9,7.9,400
BBT,20200707,20,21,18.6,18.6,2050
BCM,20200707,26.5,26.8,26,26.8,21210
BDG,20200707,28,28,28,28,900
BDT,20200707,17.7,17.7,17.5,17.5,200
BLI,20200707,7.5,7.5,7.5,7.5,4
BLT,20200707,16,16,16,16,3600
BOT,20200707,51,51.2,50.8,51.2,21800
BSA,20200707,12,12,12,12,70
BSL,20200707,11,11,11,11,300
BSR,20200707,7.1,7.2,7,7,1483794
BTB,20200707,7,7,7,7,100
BTD,20200707,22,22,22,22,200
BTU,20200707,11,13,11,13,200
BVG,20200707,1.4,1.4,1.3,1.3,2400
BWS,20200707,36.5,36.5,31,36.5,500
C21,20200707,21,21,21,21,2
C4G,20200707,7.3,7.3,7.1,7.2,409213
CAT,20200707,10.6,11,10.5,10.5,19000
CC4,20200707,10.2,10.3,9,9,2426
CCA,20200707,7,7,7,7,2000
CCM,20200707,43.1,43.1,43.1,43.1,200
CDO,20200707,0.8,0.9,0.8,0.8,243210
CEN,20200707,6.2,6.4,6.1,6.1,5500
CHS,20200707,8.7,8.7,8.7,8.7,100
CI5,20200707,3.8,3.8,3.8,3.8,1000
CKA,20200707,17,17,17,17,110
CLX,20200707,12.4,12.4,12.4,12.4,2220
CMN,20200707,47.9,52.6,40.2,46.4,76200
CMT,20200707,6.2,6.3,6.2,6.3,12660
CNC,20200707,21.2,21.2,21.2,21.2,100
CPW,20200707,2,2,2,2,2700
CT6,20200707,3.4,3.4,3.4,3.4,10
CTR,20200707,47.1,47.4,46.4,46.8,293919
CVC,20200707,5.5,7.3,5.5,7.3,7100
DBM,20200707,30,30,30,30,100
DDV,20200707,6,6,6,6,500
DFC,20200707,21.7,21.7,21.7,21.7,300
DNE,20200707,9.1,9.1,9.1,9.1,100
DNL,20200707,18.3,18.3,18.3,18.3,600
DNW,20200707,16.5,17.3,16.5,17.3,1700
DPH,20200707,22.5,22.5,22.5,22.5,1500
DRI,20200707,4.3,4.4,4.1,4.3,458600
DVN,20200707,11.1,11.1,10.9,11,209250
DWS,20200707,10.1,10.1,10.1,10.1,1100
E29,20200707,10.1,10.1,10.1,10.1,100
EIN,20200707,3.8,3.8,3.8,3.8,1996
EMS,20200707,41.4,41.4,41,41,2772
EVF,20200707,6.7,6.8,6.7,6.7,62379
FHN,20200707,14.3,14.3,14.3,14.3,2600
FOC,20200707,119.7,119.7,119.7,119.7,10
FOX,20200707,49.7,50,49.7,49.7,10610
G36,20200707,6.1,6.1,5.7,5.9,732060
GCB,20200707,6.5,6.5,6.5,6.5,100
GHC,20200707,32.1,32.1,31.8,31.9,11610
GND,20200707,22,25,22,25,3700
GVT,20200707,30,30,30,30,2600
HAC,20200707,4.7,5,4.7,5,16053
HBH,20200707,4.6,4.6,4.6,4.6,5000
HEC,20200707,45,46,45,46,800
HIG,20200707,7.1,7.1,7.1,7.1,40000
HIZ,20200707,27,27.5,27,27.5,2000
HLS,20200707,21.1,21.1,21.1,21.1,100
HNA,20200707,10.6,10.6,10.6,10.6,300
HND,20200707,18,18.2,17.6,17.8,144925
HNE,20200707,6,7.7,6,7.7,3500
