<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200116,9.8,9.8,9.7,9.7,2900
ABI,20200116,30,30,30,30,100
ABR,20200116,16,16,16,16,200
ACV,20200116,70.8,71,69.4,71,106318
ADG,20200116,91,91,90,90,10600
AFX,20200116,3.2,3.2,3,3,5500
AMS,20200116,7.2,7.2,7,7,800
ANT,20200116,11.5,11.6,11.5,11.5,6900
APF,20200116,21.5,22.5,21.5,22.5,1426
ATB,20200116,0.8,0.8,0.8,0.8,100
BAB,20200116,18.2,18.2,18.2,18.2,3100
BAL,20200116,11,11,11,11,100
BBT,20200116,18,18,18,18,100
BCM,20200116,28.9,28.9,28.9,28.9,300
BDG,20200116,36,36,36,36,1000
BDT,20200116,12.5,12.5,12.5,12.5,1208
BEL,20200116,11.9,11.9,10.6,10.9,2400
BHK,20200116,11.5,11.5,11.5,11.5,100
BLI,20200116,7.9,7.9,7.9,7.9,3400
BMF,20200116,20,20,20,20,600
BOT,20200116,55.8,55.8,55.6,55.6,29600
BSA,20200116,12.1,12.9,12.1,12.9,2500
BSR,20200116,7.3,7.6,7.2,7.4,2902912
BTN,20200116,3.6,3.6,3.6,3.6,100
BVN,20200116,10,10,10,10,77800
BWS,20200116,36.4,36.4,34,34,1900
C4G,20200116,5.8,5.9,5.6,5.7,206600
CAT,20200116,9.2,9.2,9.2,9.2,1000
CC1,20200116,17.7,18,17.7,18,400
CC4,20200116,12.8,12.8,12.8,12.8,1000
CCA,20200116,5.8,5.8,5.8,5.8,100
CCR,20200116,21.3,21.3,21.3,21.3,500
CDG,20200116,8,8,8,8,74
CDO,20200116,0.9,1,0.9,1,31017
CDP,20200116,6.7,7,6.7,6.7,400
CEN,20200116,12.3,12.3,12.1,12.1,2200
CLX,20200116,13,13,13,13,100
CMT,20200116,7.8,7.8,7.8,7.8,8500
CTR,20200116,44.1,45.9,43.8,44.5,285577
DAS,20200116,8,8,7.5,7.5,400
DC1,20200116,7.8,7.8,7.8,7.8,1100
DGT,20200116,92.6,92.6,92.6,92.6,100
DOP,20200116,10.1,10.1,10.1,10.1,100
DP1,20200116,13.5,13.5,13.5,13.5,1000
DPP,20200116,15.5,15.5,15.5,15.5,100
DRI,20200116,5.8,5.8,5.6,5.6,64805
DVN,20200116,9.7,10.3,9.7,9.9,19300
EIN,20200116,4.9,4.9,4.9,4.9,1700
EMS,20200116,38.2,38.2,38,38,1500
EVF,20200116,6.3,6.5,6.1,6.5,218810
FOC,20200116,126.9,126.9,125,125,200
FOX,20200116,42,42,42,42,1
FRM,20200116,12.6,14,12.5,14,2000
G36,20200116,4.5,4.5,4.4,4.5,77000
GHC,20200116,30,30,30,30,1000
GND,20200116,24.2,24.2,23.7,23.7,2300
GVR,20200116,11.2,11.2,10.8,11.2,463400
H11,20200116,13.8,13.8,13.8,13.8,2500
HAC,20200116,4.7,5.1,4.6,5.1,11729
HBH,20200116,3.5,3.5,3.5,3.5,900
HD2,20200116,6.3,6.3,6.3,6.3,300
HDW,20200116,12.5,12.5,12.5,12.5,900
HEJ,20200116,28,28,27.9,27.9,300
HEM,20200116,14.9,14.9,14.9,14.9,100
HHV,20200116,11.1,11.1,11.1,11.1,900
HIG,20200116,7,7,7,7,700
HJC,20200116,5.7,5.7,5.7,5.7,300
HND,20200116,13.5,13.6,13.4,13.6,46700
HPI,20200116,13.2,13.2,13.2,13.2,200
HPP,20200116,32,32,32,32,1000
HPT,20200116,9,9,9,9,100
HRB,20200116,20,20,20,20,13
HTG,20200116,21.4,21.4,21.1,21.1,1600
HTM,20200116,19.6,19.6,18.9,19.4,42432
HUG,20200116,35.9,35.9,35.9,35.9,500
ICC,20200116,44.8,44.8,44.8,44.8,100
IFS,20200116,18.1,18.1,18.1,18.1,100
ILA,20200116,2.8,3.1,2.8,3.1,17400
ILS,20200116,14.7,14.7,14.2,14.7,12000
ISH,20200116,14.5,14.5,14.5,14.5,100
ITS,20200116,3,3,2.3,2.3,200
KDF,20200116,29.2,29.2,29.2,29.2,400
KHA,20200116,32,32.2,32,32.2,908
KHD,20200116,10,10.4,10,10,2400
KLB,20200116,11,11,11,11,7
KSE,20200116,51,51,51,51,200
LPB,20200116,7.6,7.7,7.5,7.7,493302
LTG,20200116,20.5,20.5,20.2,20.4,13710
MCH,20200116,67.4,67.5,66.5,66.5,9809
MFS,20200116,24.5,24.5,24.4,24.5,7601
MGG,20200116,44.2,44.2,44.2,44.2,100
MIG,20200116,11.1,11.2,11.1,11.1,7200
MML,20200116,66,66,65.9,66,11283
MPC,20200116,23.7,24.8,23.2,24.7,332490
MQN,20200116,37.5,37.5,33.1,35,3975
MSR,20200116,15,15,14.5,14.9,8020
MTA,20200116,1.3,1.3,1.3,1.3,900
NAS,20200116,34,34,34,34,6
NCP,20200116,8,8,8,8,100
NCS,20200116,27.2,27.2,27.2,27.2,100
ND2,20200116,22,22,22,22,400
NDT,20200116,6.4,6.4,5.9,5.9,300
NLS,20200116,15,15,15,15,200
NNG,20200116,8.2,8.2,7.9,8.1,20000
NNT,20200116,18.5,18.5,18.5,18.5,100
