<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200221,50,61,45.2,45.2,300
ABC,20200221,9.4,9.6,9.4,9.6,2000
ABI,20200221,28.6,28.6,28.5,28.5,700
ACV,20200221,60.4,60.4,59.2,60,101193
ADG,20200221,95,95,94.5,94.7,16400
ADP,20200221,17.1,17.1,17,17,2000
AFX,20200221,3.4,3.4,3.1,3.2,23700
AGP,20200221,17,17,17,17,1000
ALV,20200221,2.6,2.6,2.5,2.5,1570
AMS,20200221,7.2,7.2,7.2,7.2,100
ANT,20200221,10.5,10.5,10.5,10.5,7200
APF,20200221,23,23.5,22,22,13100
ASA,20200221,1.4,1.4,1.4,1.4,4000
ATA,20200221,0.2,0.3,0.2,0.3,110710
ATB,20200221,0.7,0.7,0.7,0.7,700
AVF,20200221,0.4,0.5,0.4,0.4,380215
BAB,20200221,18.2,18.2,18.2,18.2,3400
BBT,20200221,17.1,19,17.1,19,6500
BCM,20200221,26.4,26.5,26.3,26.5,2800
BDG,20200221,36.1,36.1,36.1,36.1,500
BDT,20200221,14.9,15,13.9,14,18100
BEL,20200221,10.5,10.5,10.2,10.2,1600
BLI,20200221,7.1,7.1,7.1,7.1,1900
BMF,20200221,21,21,20.1,20.2,2136
BMS,20200221,3.3,3.9,3.1,3.9,800
BOT,20200221,55.7,55.7,55.3,55.4,31400
BSA,20200221,13.2,13.2,13.2,13.2,400
BSP,20200221,17.6,18,17,17,6200
BSR,20200221,7.8,7.9,7.6,7.7,1067633
BVG,20200221,1.7,1.7,1.7,1.7,600
BVN,20200221,9.8,9.8,9.8,9.8,214006
BWS,20200221,37,37,37,37,100
C12,20200221,2.3,2.3,2.3,2.3,1400
C4G,20200221,5.8,6.2,5.6,6,519110
CAD,20200221,0.3,0.3,0.3,0.3,1100
CAT,20200221,10.9,10.9,10.9,10.9,100
CCA,20200221,5.7,5.7,5.7,5.7,1100
CDO,20200221,0.9,1,0.9,1,87600
CDP,20200221,9.6,9.6,8.2,8.5,3100
CEN,20200221,8.5,8.5,8.2,8.3,1400
CHS,20200221,7.3,7.3,7.3,7.3,100
CLX,20200221,12,12,12,12,1000
CMI,20200221,2,2,1.9,1.9,50100
CMT,20200221,8.7,8.7,8.7,8.7,100
CNC,20200221,20.9,20.9,20.9,20.9,100
CNT,20200221,6.4,6.4,5,6.4,24800
CPI,20200221,1,1,1,1,100
CSI,20200221,12.4,12.4,12.4,12.4,200
CTR,20200221,49.3,49.5,47.5,47.7,380087
CYC,20200221,0.8,0.8,0.8,0.8,2900
DCS,20200221,0.4,0.5,0.4,0.4,108469
DCT,20200221,0.5,0.6,0.5,0.6,4100
DDM,20200221,0.7,0.7,0.7,0.7,100
DDN,20200221,11,11,11,11,73
DFC,20200221,23,23,23,23,2900
DNE,20200221,9.3,9.3,9.3,9.3,300
DNW,20200221,18.5,18.6,18.5,18.6,2600
DRI,20200221,5.7,5.7,5.5,5.5,3700
DVN,20200221,12.5,12.6,12.3,12.5,95400
E29,20200221,11.4,11.4,8.5,8.5,1900
EMS,20200221,37.7,37.7,37.7,37.7,100
EVF,20200221,8.3,8.3,7.8,8,75879
FOC,20200221,119.2,119.9,119.2,119.7,5300
FOX,20200221,46.9,47.4,46,47.4,47710
G20,20200221,0.3,0.3,0.2,0.3,613
G36,20200221,4.6,4.7,4.5,4.6,153000
GGG,20200221,1.9,1.9,1.9,1.9,100
GND,20200221,25.8,25.8,25.8,25.8,100
GTT,20200221,0.2,0.3,0.2,0.3,12602
GVR,20200221,11.8,11.8,11.4,11.5,514152
HAC,20200221,5.3,5.3,5.3,5.3,46100
HD8,20200221,7.3,7.3,7.3,7.3,100
HDM,20200221,17,17,17,17,200
HDO,20200221,0.3,0.4,0.3,0.3,10900
HEJ,20200221,19.1,19.5,19.1,19.5,1100
HIG,20200221,7.2,7.2,7.2,7.2,1600
HLA,20200221,0.2,0.3,0.2,0.3,18800
HND,20200221,15.8,16.6,15.7,15.7,485606
HNF,20200221,35.9,37.4,35.9,37.4,4215
HNI,20200221,37,37,37,37,4
HPI,20200221,16.6,16.8,16.5,16.5,4100
HPP,20200221,45.9,45.9,45.9,45.9,100
HTE,20200221,5,5,4.9,4.9,1080
HTM,20200221,16.8,17.4,16.4,17,29800
ICN,20200221,65.9,65.9,65.9,65.9,100
IFC,20200221,8.4,8.4,8.4,8.4,200
IFS,20200221,18.8,18.8,18.8,18.8,600
ILA,20200221,3.2,3.3,3,3.3,11800
ILS,20200221,14.6,14.6,14.5,14.5,4100
ISH,20200221,15,15,15,15,1300
ITS,20200221,2.4,2.4,2.4,2.4,11000
KCE,20200221,11.1,11.1,11.1,11.1,100
KDF,20200221,27.6,28,27.2,28,1000
KHB,20200221,0.5,0.7,0.5,0.6,10100
KHD,20200221,9.2,9.2,9.2,9.2,4556
KHL,20200221,0.2,0.2,0.1,0.1,6100
KLB,20200221,11.3,11.3,11.3,11.3,7
KSH,20200221,0.6,0.6,0.5,0.6,1345859
KTL,20200221,20,20,20,20,100
L12,20200221,6,6,6,6,200
LKW,20200221,22.8,29.9,22.8,22.8,500
LPB,20200221,7.1,7.1,6.5,7,1203744
LTG,20200221,18.6,18.7,18.5,18.6,14510
MCH,20200221,68,68.5,67.5,67.8,9409
MCT,20200221,10,10,10,10,33700
MFS,20200221,23.2,23.7,23,23.5,31400
MH3,20200221,35.5,35.5,35.5,35.5,100
MIG,20200221,11.2,11.2,11.2,11.2,4600
MML,20200221,58,58.1,57.1,57.9,4273
MPC,20200221,24.1,24.2,23,23.1,98765
MQN,20200221,37.3,39.8,37.3,39.8,400
MSR,20200221,14.8,15,14.4,14.7,29410
MTA,20200221,1.6,1.6,1.6,1.6,100
MTG,20200221,2.2,2.2,2.2,2.2,36
NCS,20200221,23.4,23.4,23,23,1100
NDF,20200221,0.5,0.5,0.5,0.5,76300
NLS,20200221,15.4,15.4,15.4,15.4,2700
NNG,20200221,9.1,9.1,8.3,8.5,16000
NTB,20200221,0.3,0.3,0.3,0.3,13529
NTC,20200221,165,166,163,165.8,30302
OIL,20200221,7.2,7.2,6.2,7.1,257400
ONW,20200221,14.3,14.3,14.3,14.3,101
ORS,20200221,5.9,5.9,5.9,5.9,8000
PBC,20200221,25.4,25.4,25.4,25.4,3000
PDT,20200221,10.9,10.9,10.9,10.9,100
PFL,20200221,0.8,0.9,0.8,0.8,14500
PGV,20200221,10.4,10.4,10.2,10.2,2500
PIV,20200221,0.4,0.4,0.4,0.4,10000
PJS,20200221,9.1,9.1,9.1,9.1,6
POS,20200221,7.8,7.8,7.8,7.8,100
PPH,20200221,16.6,16.6,16.6,16.6,200
PPI,20200221,0.5,0.6,0.5,0.6,66321
PRO,20200221,5,5,5,5,1000
PSG,20200221,0.3,0.3,0.3,0.3,400
PSP,20200221,6.4,6.4,6.4,6.4,500
