<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200130,9.8,10,9.7,9.9,140000
ABI,20200130,30.8,32,29.2,31,10100
ACV,20200130,68.9,70,62,64.4,216900
ADG,20200130,90,90.8,90,90.7,12800
AFX,20200130,3,3,3,3,500
AGP,20200130,19.2,19.2,19.2,19.2,100
AMS,20200130,6.9,6.9,6.9,6.9,200
BAB,20200130,18.3,18.3,18.3,18.3,2800
BBT,20200130,24.7,24.7,21,21,7140
BCM,20200130,27.2,29.1,27.2,28.9,25820
BDT,20200130,12.3,12.3,12.1,12.1,2800
BEL,20200130,12.9,12.9,12.9,12.9,1000
BGW,20200130,19.8,19.8,19.8,19.8,100
BHK,20200130,14.8,14.8,14.8,14.8,100
BLI,20200130,7.1,7.1,7.1,7.1,300
BMS,20200130,3.5,3.5,3.5,3.5,2200
BOT,20200130,55.7,56,55.5,55.6,31500
BSA,20200130,13.1,13.1,13.1,13.1,1000
BSP,20200130,19.5,19.5,18,18,600
BSQ,20200130,22,22,22,22,200
BSR,20200130,8.5,8.5,7.9,8.2,2743532
BTD,20200130,16.5,16.5,16,16,500
BVG,20200130,1.8,1.8,1.8,1.8,18800
BWS,20200130,33,36,33,36,3829
C12,20200130,1.9,1.9,1.7,1.9,4300
C21,20200130,25,25,24,25,9500
C4G,20200130,6.1,6.2,5.9,5.9,171200
CAT,20200130,9.5,9.5,9.5,9.5,1500
CCA,20200130,8,8.5,8,8.3,600
CCP,20200130,23.7,23.7,23.7,23.7,100
CCR,20200130,18.2,18.2,18.2,18.2,100
CDO,20200130,1,1,0.9,0.9,26000
CDP,20200130,7.9,7.9,7.9,7.9,500
CEN,20200130,12.7,12.7,11.4,11.4,12200
CLX,20200130,12.1,12.1,12.1,12.1,100
CMN,20200130,42,42,42,42,800
CMT,20200130,9.8,9.8,8.1,8.1,24700
CQT,20200130,3.1,3.1,2.3,2.3,1200
CT3,20200130,10.2,10.2,10.2,10.2,100
CTR,20200130,50,53.9,45,47,505430
DAS,20200130,8,8,8,8,300
DC1,20200130,7.8,10.2,7.8,10.2,200
DRG,20200130,7.7,7.7,7.7,7.7,200
DRI,20200130,5.8,5.8,5.7,5.7,19600
DSP,20200130,13,13,13,13,1920
DVN,20200130,10.2,11.6,10.1,11.6,183200
E29,20200130,14,14,14,14,200
EIN,20200130,5,5,5,5,100
EVF,20200130,6.5,6.6,6.4,6.5,56900
FOC,20200130,143.5,143.5,124,139,600
FOX,20200130,40.6,40.6,40.6,40.6,49
G36,20200130,4.4,4.4,4.4,4.4,9800
GHC,20200130,30,30,30,30,200
GVR,20200130,11.8,11.9,11.3,11.5,372714
HAF,20200130,22.7,22.7,22.7,22.7,100
HCB,20200130,19,20,19,19,3600
HD2,20200130,7.9,7.9,7.9,7.9,100
HDM,20200130,17,17,17,17,1000
HDP,20200130,14.3,14.3,14.3,14.3,100
HHV,20200130,10.9,10.9,10.9,10.9,100
HIG,20200130,6.3,6.3,6.3,6.3,500
HND,20200130,15,15,14.7,14.9,59322
HNF,20200130,38.3,38.3,38.3,38.3,400
HPI,20200130,15.9,16.3,14.3,16.3,11030
HRT,20200130,4.8,4.8,4.8,4.8,100
HTM,20200130,18.9,19.3,17.9,18.5,27300
HWS,20200130,12.8,12.8,12.8,12.8,5000
ICN,20200130,74,74,74,74,100
ILA,20200130,3,3,2.9,2.9,19000
ILS,20200130,14.9,14.9,14.9,14.9,200
IN4,20200130,60.2,60.2,60.2,60.2,100
ISH,20200130,16.5,16.5,16.5,16.5,100
ITS,20200130,2.9,2.9,2.6,2.6,1200
KDF,20200130,28,29,28,28.9,1300
KHA,20200130,32.1,32.1,32.1,32.1,800
KHD,20200130,9.1,9.1,9.1,9.1,8428
KLB,20200130,10.1,11.4,10,11.4,1700
KSE,20200130,60.2,60.2,60.2,60.2,400
KTL,20200130,34.9,34.9,26.3,26.3,900
LGM,20200130,17,17,16.9,16.9,808
LPB,20200130,7.9,8,7.6,7.6,1097030
LTG,20200130,20.8,20.8,19.9,19.9,30550
MCH,20200130,68,68,67,67,4533
MFS,20200130,23.6,24.2,23.6,23.6,17700
MGG,20200130,64.9,64.9,64.9,64.9,100
MH3,20200130,33.5,33.5,33.5,33.5,100
MIG,20200130,11.3,11.3,11.3,11.3,1000
MKP,20200130,53.4,61.9,53.4,61.9,1300
MML,20200130,65,66,64.9,65,22051
MPC,20200130,22.5,22.7,21.7,21.8,96293
MQN,20200130,37.1,37.1,34.5,35,1810
MSR,20200130,15.1,15.1,14.9,15,4200
NAS,20200130,32,32,32,32,225
NBE,20200130,7,7,7,7,300
NDT,20200130,5.8,5.8,5.7,5.7,500
NLS,20200130,15,15,15,15,400
NNG,20200130,7.9,8.4,7.8,8,5700
NS2,20200130,9,9,9,9,900
NS3,20200130,21.9,21.9,21.9,21.9,100
NTC,20200130,165.4,167.4,165.4,165.5,10905
OIL,20200130,8.2,8.2,7.8,7.8,178655
PBC,20200130,19.5,19.5,19.5,19.5,200
PDT,20200130,11.9,11.9,11.9,11.9,100
PDV,20200130,4.2,4.2,4.2,4.2,100
PFL,20200130,0.8,0.9,0.8,0.9,65200
PGV,20200130,11,11,10.8,10.8,1900
PMJ,20200130,13.3,13.3,13.3,13.3,1000
PNG,20200130,13.5,13.5,12.5,12.5,10100
POS,20200130,8,8,8,8,400
PPH,20200130,16.6,16.6,16.6,16.6,100
PPI,20200130,0.5,0.5,0.4,0.4,69600
PSB,20200130,3.3,3.3,3.3,3.3,200
PSP,20200130,6.4,6.4,6.4,6.4,1500
PVO,20200130,3.2,3.2,3.2,3.2,47
PVP,20200130,5.6,5.6,5.5,5.5,2200
PVV,20200130,0.5,0.5,0.4,0.4,15900
PWA,20200130,9.7,9.7,9.4,9.5,25300
PXL,20200130,8,9.2,7.5,7.9,224280
QNS,20200130,27.5,28,27.4,27.5,90010
QTP,20200130,13.9,13.9,12.5,12.6,3000
RCD,20200130,10.4,10.4,10.2,10.2,1100
SAC,20200130,10.8,10.8,9.8,9.8,200
SAS,20200130,29,29.1,28.4,28.4,2420
SBS,20200130,1.2,1.2,1,1.1,70100
SCJ,20200130,4.1,4.1,4.1,4.1,100
SD3,20200130,2.4,2.4,2.4,2.4,10
SDK,20200130,34,34,34,34,1500
SDP,20200130,1.8,1.8,1.7,1.7,33500
SDV,20200130,25,25,18.6,19,800
SEA,20200130,16,16,16,16,100
SGP,20200130,7.1,7.2,7,7,17200
SID,20200130,11.5,11.5,10.9,10.9,1300
SIP,20200130,82.3,85,82.1,84,3910
SKH,20200130,22.1,22.1,22,22,10200
SKV,20200130,24,24,23.9,23.9,1000
SNZ,20200130,15.6,16.1,15.5,16.1,4400
SRB,20200130,1,1,1,1,3000
SRT,20200130,4.7,4.7,4.7,4.7,100
SSN,20200130,3.1,3.1,3,3,11700
SWC,20200130,13.8,13.8,13.5,13.5,16200
SZE,20200130,9.6,9.6,9.6,9.6,200
