<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200326,6.73,6.73,6.73,6.73,20
VSI,20200326,22.4,22.4,21.8,21.8,80
VTB,20200326,10.1,11.4,10.1,11.4,460
VTO,20200326,6.49,6.6,6.24,6.24,29890
YBM,20200326,3.66,3.66,3.45,3.45,17240
YEG,20200326,51.2,52,49.5,52,44330
VIP,20200326,4.07,4.07,4.01,4.01,3950
VJC,20200326,97.1,97.1,94.6,97,208360
VMD,20200326,19.1,20.25,19.1,20.25,1450
VND,20200326,11.4,11.5,10.9,11.5,606350
VNE,20200326,3.4,3.4,3.2,3.32,127270
VNG,20200326,12.2,12.5,12,12.5,231180
VNL,20200326,13.45,14.45,13.45,13.45,4330
VNM,20200326,92.3,95,88.8,94,2556450
VNS,20200326,8,8.52,8,8,152460
VOS,20200326,1.37,1.38,1.34,1.34,86070
VPB,20200326,20,20.15,19.4,19.6,3019180
VPD,20200326,13.2,13.5,13.1,13.5,8910
VPG,20200326,22,22,22,22,37220
VPH,20200326,3.66,3.66,3.65,3.65,2820
VPI,20200326,41.4,41.7,41,41.05,336040
VPS,20200326,8.4,8.5,8.4,8.4,320
VRC,20200326,5.59,5.59,5.31,5.32,88380
VRE,20200326,18.5,20.2,18,20,4553180
VSC,20200326,21,21,20.5,20.5,68960
VSH,20200326,18.7,18.95,18,18.95,1320
VDP,20200326,32.6,32.6,30.8,30.8,20
VDS,20200326,6.3,6.3,6.3,6.3,180
VFG,20200326,39.25,40.5,38,38,3640
VGC,20200326,14.1,14.1,13.8,14.1,140200
VHC,20200326,22.5,23.5,22.2,23,576090
VHM,20200326,59.1,63,57.2,61,2020820
VIC,20200326,77.6,81.8,75.6,81.8,1242250
TS4,20200326,2.79,2.97,2.6,2.76,3630
TSC,20200326,2.06,2.11,2.03,2.05,169390
TTB,20200326,2.61,2.64,2.52,2.56,71710
TTF,20200326,2.21,2.25,2.15,2.15,540270
TV2,20200326,52.9,52.9,50.8,51,84320
TVB,20200326,16.45,16.6,16.45,16.6,117930
TVS,20200326,11.25,11.25,11.25,11.25,1510
TVT,20200326,23.5,23.5,22.5,23.4,2560
TYA,20200326,11.2,11.6,10.95,11.3,22510
UDC,20200326,3.1,3.1,2.95,2.95,15630
UIC,20200326,35,35,35,35,10
VCB,20200326,62,64.7,61.5,63.2,1484590
VCF,20200326,205.9,215,200,207,4000
VCI,20200326,16.05,16.05,15.7,15.9,111750
TNC,20200326,13.2,13.2,13.2,13.2,600
TNI,20200326,11.2,11.2,10.5,10.9,623610
TNT,20200326,1.47,1.58,1.47,1.57,111600
TPB,20200326,21.9,21.9,20.5,20.5,117490
TRA,20200326,50.2,51.8,50.1,50.8,8220
TRC,20200326,26.8,26.8,23.6,24.8,2890
