<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCTVGF1,20200323,11.9,11.9,11.9,11.9,4220
FUCVREIT,20200323,6.3,6.3,6.3,6.3,10
VNL,20200323,14.3,15.35,13.35,13.35,1330
VNM,20200323,89.1,89.1,83.7,83.7,2187710
VNS,20200323,8.3,8.3,7.82,7.82,304120
VOS,20200323,1.42,1.44,1.33,1.37,199910
VPB,20200323,20.2,20.2,19.6,19.6,3494590
VPD,20200323,13.5,13.5,13.1,13.1,2610
VPG,20200323,22,22,21.9,21.9,36030
VPH,20200323,3.68,3.68,3.43,3.43,31570
VPI,20200323,41.6,41.6,41,41.15,424850
VPS,20200323,10.3,10.3,10.3,10.3,20
VRC,20200323,5.56,5.91,5.5,5.5,186110
VRE,20200323,19.2,19.45,19,19,401880
VSC,20200323,20.4,20.4,19.5,19.5,187560
VSH,20200323,19.2,19.2,19,19,16210
VSI,20200323,21.1,23.2,21.1,22.9,260
VTB,20200323,13.15,14.05,12.25,12.25,520
VTO,20200323,6.84,7.09,6.51,6.51,32250
YBM,20200323,3.62,3.62,3.4,3.4,51900
YEG,20200323,48.9,48.9,48.85,48.85,20670
TTF,20200323,2.36,2.4,2.31,2.31,771120
TV2,20200323,60.1,60.1,59.4,59.4,84790
TVB,20200323,16.6,16.7,16.3,16.5,180810
TVT,20200323,23,23.5,23,23.5,6340
TYA,20200323,11.5,11.85,10.7,10.7,96790
UDC,20200323,3.12,3.12,3.12,3.12,46860
UIC,20200323,36.7,36.7,34.25,36.3,8840
VAF,20200323,6.92,6.92,6.92,6.92,10
VCB,20200323,57.6,58.5,57.2,57.2,1875070
VCF,20200323,186.9,200,186.7,200,1490
VCI,20200323,18,18,16.9,16.9,137700
VDP,20200323,31,31.6,31,31.6,3620
VDS,20200323,6.3,6.3,5.96,6.3,39650
VFG,20200323,41.3,41.3,39.1,40,5550
VGC,20200323,14.8,15,14.1,14.1,132620
VHC,20200323,23.7,23.7,22.4,22.4,574660
VHM,20200323,60,62,59.4,59.4,198200
VIC,20200323,78,78.3,76.8,76.8,678160
VID,20200323,3.8,4,3.8,4,70
VIP,20200323,4.33,4.33,4.03,4.03,228830
VIS,20200323,19.95,22.5,19.95,22.5,40
VJC,20200323,100,100,95.8,95.8,400260
VMD,20200323,20.25,20.4,20,20.4,2040
VND,20200323,11.9,12,11.85,11.85,164420
VNE,20200323,3.18,3.39,3.16,3.39,1477880
VNG,20200323,13.85,13.9,12.9,12.9,180460
TCD,20200323,9.59,9.59,9.59,9.59,10
TCH,20200323,19.55,19.8,19.55,19.55,339810
TCM,20200323,11.9,12,11.8,11.8,1350590
TCO,20200323,12.7,12.7,11.1,11.1,20
TCR,20200323,3.01,3.01,3.01,3.01,57600
TCT,20200323,31,31,29.5,29.6,5860
TDC,20200323,7.1,7.1,6.65,6.65,271070
TDG,20200323,1.84,1.94,1.8,1.8,221080
TDH,20200323,6.8,6.8,6.47,6.47,652190
TDM,20200323,18.3,18.3,16.95,16.95,340230
TDW,20200323,19.95,19.95,19.95,19.95,60
TEG,20200323,3.17,3.17,3.17,3.17,20
TGG,20200323,1.27,1.28,1.19,1.19,539200
THG,20200323,43,43.4,40.4,41,40990
THI,20200323,28.5,29,28,29,5100
TIP,20200323,14.5,14.5,13.6,13.6,54720
TIX,20200323,30,30,28.5,28.5,5460
TLD,20200323,4.5,4.5,4.19,4.44,75020
TLG,20200323,30.8,30.8,28.65,30.25,28050
TLH,20200323,2.93,2.93,2.73,2.8,171240
TMP,20200323,31.7,32,30,32,2260
TMS,20200323,24.15,24.15,22.5,22.5,710
TMT,20200323,4.79,4.99,4.79,4.79,750
TN1,20200323,60.6,60.7,60.6,60.6,600
TNA,20200323,13.7,14.5,13.7,14.5,76770
TNC,20200323,13.6,13.65,13,13.65,143170
TNI,20200323,10.15,10.2,9.5,9.78,199290
TNT,20200323,1.57,1.69,1.56,1.56,130220
TPB,20200323,21.9,21.9,20.5,21.3,763990
TPC,20200323,8.06,8.06,8.06,8.06,20
TRA,20200323,49.5,49.5,46.5,46.5,3980
TRC,20200323,25.9,25.9,24.75,24.75,5560
TS4,20200323,2.75,2.8,2.75,2.8,130
TSC,20200323,2.02,2.14,2,2.02,1044910
TTB,20200323,2.75,2.75,2.7,2.7,237030
SHP,20200323,22,22.5,22,22.5,5680
SJD,20200323,15.8,15.8,15.5,15.5,46950
SJF,20200323,1.28,1.34,1.27,1.27,907580
SJS,20200323,17.6,18.4,17.3,17.3,464440
SKG,20200323,8.7,8.8,8.51,8.51,312040
