<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200701,7.61,7.61,7.59,7.59,30
VPI,20200701,42.45,42.8,40.5,42.2,566810
VRC,20200701,6.3,6.75,6.3,6.68,143810
VRE,20200701,24.8,26.5,24.8,26.45,1469010
VSC,20200701,26.8,27.1,26.7,26.9,30110
VSH,20200701,17.8,17.8,17.4,17.4,13210
VSI,20200701,21.3,23,21.05,22.45,1580
VTB,20200701,10.2,10.2,9.7,10.1,2610
VTO,20200701,7.98,7.98,7.77,7.8,93620
YBM,20200701,4.14,4.42,4,4.42,18700
YEG,20200701,51.9,53,51.1,53,8300
VND,20200701,13.2,13.35,12.9,13.2,419100
VNE,20200701,4.3,4.39,4.25,4.3,143970
VNG,20200701,16.7,16.7,16.25,16.45,194070
VNL,20200701,14.4,14.4,14.4,14.4,340
VNM,20200701,112.7,115,112,114.7,450020
VNS,20200701,10.2,10.7,10.1,10.1,15570
VOS,20200701,1.45,1.48,1.41,1.48,127450
VPB,20200701,20.75,21.6,20.3,21.6,2251530
VPG,20200701,13,13,13,13,5810
VPH,20200701,4.29,4.33,4.24,4.33,50140
VCB,20200701,80.3,82.7,80,82.7,404440
VCF,20200701,210,210,209.9,210,560
VCI,20200701,20.5,21.9,20.5,21.9,373730
VDP,20200701,33.1,34.9,33.1,34.9,150
VFG,20200701,39.95,39.95,36.6,39,170
VGC,20200701,19.2,19.6,19,19.55,170090
VHC,20200701,35,36.3,34.5,35.5,399580
VHM,20200701,75.3,77,75.3,76.9,936450
VIC,20200701,90.5,91.5,89,91,92060
VID,20200701,9.01,9.01,8.34,8.95,46910
VIP,20200701,5.4,5.4,5.12,5.34,14810
VIS,20200701,18,18,18,18,100
VJC,20200701,108,108.5,107.1,108,313260
TTF,20200701,2.81,2.94,2.8,2.92,1792210
TV2,20200701,72,76,71.2,76,51750
TVB,20200701,8.4,8.7,8.4,8.65,464710
TVS,20200701,10.2,10.45,10.2,10.45,9880
TYA,20200701,14.4,14.55,14.2,14.45,65300
