<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200102,28,28,28,28,300
ABC,20200102,9.8,9.8,9.7,9.7,3600
ABI,20200102,31,31,31,31,100
ABR,20200102,11.7,12.2,11.7,12.1,1800
ACS,20200102,12,12,12,12,101
ACV,20200102,74.9,74.9,73.1,74,105912
ADG,20200102,90.1,90.1,87.4,90,21500
AFX,20200102,3.5,3.5,3.5,3.5,900
AMS,20200102,7.3,7.3,7.3,7.3,300
APF,20200102,20.5,21,20.5,21,5302
ATB,20200102,0.7,0.7,0.7,0.7,87300
AVC,20200102,26.2,26.2,26.2,26.2,100
BAB,20200102,18.1,18.1,18.1,18.1,3100
BAL,20200102,10.2,12.9,10.2,12.9,200
BBT,20200102,17.9,18.8,17.9,18.8,2200
BCM,20200102,29.7,29.7,29.6,29.6,1910
BDG,20200102,35.5,35.5,35.5,35.5,2000
BDT,20200102,12.5,12.5,12.5,12.5,500
BHK,20200102,22.7,22.7,22.7,22.7,600
BLI,20200102,7.2,7.2,7.2,7.2,1900
BMG,20200102,30,30,30,30,1800
BMS,20200102,3.9,3.9,3.8,3.8,700
BOT,20200102,55.9,55.9,55.7,55.8,29500
BSA,20200102,12.8,12.9,12.8,12.9,1700
BSQ,20200102,27.2,27.2,27.2,27.2,1300
BSR,20200102,8.2,8.2,8,8.2,1232420
BTV,20200102,31.3,31.3,31.3,31.3,100
BWS,20200102,33.5,33.5,33.5,33.5,100
C12,20200102,3.7,3.7,3.6,3.6,400
C21,20200102,26.7,26.7,26.7,26.7,72
C22,20200102,14.2,14.2,14.2,14.2,400
C4G,20200102,6,6.2,6,6.1,223200
CAT,20200102,10,10,10,10,110
CC4,20200102,12.8,12.8,12.8,12.8,1500
CCA,20200102,10.2,10.2,10.2,10.2,1100
CDO,20200102,1,1,1,1,43000
CEC,20200102,12.8,12.8,12.8,12.8,112
CEN,20200102,12.8,12.8,12.8,12.8,1000
CLX,20200102,11.9,11.9,11.5,11.5,3700
CMF,20200102,202.6,202.6,202.6,202.6,200
CMT,20200102,8.5,8.6,8.5,8.6,800
CNC,20200102,20.4,20.4,20.4,20.4,100
CQT,20200102,2.9,2.9,2.9,2.9,100
CTR,20200102,40,40.3,39.6,40,96534
CTW,20200102,10.5,10.5,10.5,10.5,100
DAS,20200102,14.1,14.1,10.5,14.1,36100
DC1,20200102,7.4,7.4,7.4,7.4,1
DDN,20200102,9.5,9.5,9.5,9.5,1000
DGT,20200102,53.1,53.1,53.1,53.1,12000
DNE,20200102,9.2,9.2,9.2,9.2,100
DNW,20200102,19,19.5,19,19.5,4300
DRI,20200102,6.1,6.1,6,6.1,15900
DSC,20200102,5.4,5.6,5.4,5.6,700
DSP,20200102,12.1,13.9,12.1,13.8,2500
DTG,20200102,21.7,21.7,21.7,21.7,100
DVN,20200102,10.5,10.7,10.2,10.4,140412
E29,20200102,22,22,22,22,100
EIN,20200102,4.7,4.7,4.6,4.7,5100
EMS,20200102,40,40,40,40,219
EVF,20200102,5.5,5.5,5.3,5.4,47164
FOC,20200102,124.2,124.2,123,123,1000
FRC,20200102,20,20,20,20,1300
FRM,20200102,12.4,14.3,12.4,14.3,500
G36,20200102,4.6,4.6,4.5,4.6,52400
GHC,20200102,30,30,30,30,3500
GSM,20200102,9,9,9,9,1000
GVR,20200102,10.6,11.5,9.1,11.3,762975
HAC,20200102,5.2,5.3,4.9,5.1,14300
HBH,20200102,4,4,4,4,1100
HEJ,20200102,20,20,19.5,19.5,1000
HIG,20200102,7.5,7.5,7.5,7.5,100
HNA,20200102,11.3,14.4,11.3,14.4,200
HND,20200102,13.5,13.5,13.4,13.5,41700
HNF,20200102,40,40,40,40,100
HNP,20200102,21.4,21.4,21.4,21.4,100
HPD,20200102,16.2,16.2,16.2,16.2,1200
HRT,20200102,3.5,3.5,3.5,3.5,100
HSI,20200102,1.2,1.2,1.2,1.2,500
HTG,20200102,20.2,20.2,20.2,20.2,1700
HTM,20200102,17.1,19.4,16.7,17.4,108350
HU4,20200102,4.9,4.9,4.9,4.9,2000
HWS,20200102,11.8,11.8,11.8,11.8,100
ICC,20200102,44.2,44.2,44.2,44.2,200
ICN,20200102,79.3,79.3,79.3,79.3,100
IFC,20200102,8.9,8.9,8.9,8.9,200
IFS,20200102,18,18,18,18,10
ILA,20200102,2.7,2.7,2.6,2.6,6040
ILC,20200102,2.5,2.7,2.5,2.7,800
ILS,20200102,16,16,16,16,3900
ISH,20200102,14.8,14.8,14.8,14.8,300
ITS,20200102,3.4,3.4,3.4,3.4,200
KDF,20200102,34.5,34.5,32,32,1100
KHA,20200102,43.6,43.6,43.6,43.6,62
KHD,20200102,10.8,11.8,10.8,11.8,300
KIP,20200102,8.8,11.8,8.8,11.8,300
KLB,20200102,11.6,11.6,11.6,11.6,61
KTL,20200102,26,26,26,26,200
LGM,20200102,17,17,17,17,100
LPB,20200102,7.6,7.8,7.4,7.6,416346
LTG,20200102,20.7,20.8,20.7,20.8,2930
MCH,20200102,72.5,72.8,72,72,23053
MFS,20200102,24.4,24.4,24.2,24.2,4300
MGG,20200102,54,54,53.9,54,100
MH3,20200102,35,35,35,35,100
