<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200527,10,10.3,10,10.3,2310
ABI,20200527,27.7,27.7,27.2,27.2,13990
ACV,20200527,60.5,61.5,59.7,59.9,360873
ADG,20200527,107,107.5,107,107.4,9200
AFX,20200527,4.4,4.4,4.4,4.4,38210
AG1,20200527,10.9,10.9,10.9,10.9,2200
AMS,20200527,5.9,5.9,5.9,5.9,200
ANT,20200527,9.8,9.8,9.8,9.8,200
APF,20200527,32.9,32.9,32.9,32.9,100
ATB,20200527,0.6,0.6,0.6,0.6,200
BAB,20200527,18.3,18.3,18,18.3,2400
BBT,20200527,19,19,18.4,18.4,2500
BCM,20200527,27.4,27.4,25.6,26.7,80100
BCP,20200527,13,13,13,13,1100
BDG,20200527,32.9,32.9,30.2,30.2,4700
BDT,20200527,17.6,17.6,17.5,17.5,11750
BGW,20200527,11.5,26.7,11.5,26.7,3300
BHP,20200527,8.3,8.3,6.3,6.3,400
BLI,20200527,7,7.2,7,7.2,4000
BMS,20200527,4.1,4.1,4.1,4.1,20
BOT,20200527,50.5,51.8,50,51.4,29800
BSA,20200527,14,14,13.9,13.9,71600
BSL,20200527,10.5,10.5,10.5,10.5,5000
BSP,20200527,16.9,16.9,16.5,16.8,5400
BSR,20200527,6.4,6.5,6.3,6.4,4015031
BTD,20200527,22.2,22.2,21.3,22.2,2410
BTN,20200527,3.2,3.2,3.2,3.2,400
BTV,20200527,23,23,23,23,100
BVG,20200527,1.4,1.4,1.4,1.4,800
BWS,20200527,37,37,37,37,500
C21,20200527,27.8,27.8,27.8,27.8,100
C4G,20200527,7.5,7.8,7.4,7.6,737131
CAT,20200527,9.4,9.6,9.4,9.6,1200
CCA,20200527,8.2,8.2,8,8,17300
CCM,20200527,22.1,22.1,22.1,22.1,100
CCP,20200527,8.7,8.7,8.7,8.7,100
CCR,20200527,12.1,12.1,12.1,12.1,500
CDO,20200527,0.9,0.9,0.9,0.9,285100
CDP,20200527,8.5,9.5,8.5,8.9,4600
CEN,20200527,6.5,7.1,6.5,6.8,7000
CHS,20200527,8.4,8.4,8,8,500
CID,20200527,5.8,5.8,5.8,5.8,100
CKD,20200527,16.8,17,16.8,17,5100
