<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200623,6.1,6.1,5.9,6.1,370300
ACB,20200623,24.2,24.4,23.9,24,3282364
ACM,20200623,0.7,0.8,0.6,0.7,606840
ADC,20200623,14.9,14.9,14.9,14.9,100
AMC,20200623,19.5,20,19.5,20,2300
AMV,20200623,18.6,18.6,17.7,18,875052
API,20200623,10.1,10.1,9.3,9.3,200
APP,20200623,4.4,4.4,4.4,4.4,6200
APS,20200623,2.4,2.5,2.4,2.5,34710
ART,20200623,2.8,3,2.8,2.9,3946074
BAX,20200623,43,43,42,42.5,2400
BCC,20200623,7.4,7.5,7.3,7.4,148585
BII,20200623,0.8,0.9,0.8,0.9,262318
BTS,20200623,4,4,4,4,2300
BVS,20200623,10.1,10.6,10.1,10.4,241230
C69,20200623,6.9,7.4,6.6,7.1,406850
C92,20200623,3.6,4,3.6,4,12500
CAP,20200623,29,29.4,29,29.4,1910
CDN,20200623,18.4,19,18.4,19,11200
CEO,20200623,9.3,9.4,8.9,9.2,2880552
CET,20200623,1.8,1.8,1.8,1.8,9800
CIA,20200623,11.7,11.7,11.6,11.7,4800
CJC,20200623,12.5,12.5,12.5,12.5,100
CKV,20200623,12.2,12.2,12.2,12.2,200
CLH,20200623,18.5,20,18.5,20,2500
CSC,20200623,26,27,25.8,26.3,29331
CTP,20200623,3.2,3.6,3.2,3.6,153929
CTX,20200623,8.9,8.9,8.8,8.8,300
CVN,20200623,13.3,13.3,13.2,13.3,56200
D11,20200623,25.8,28.9,25.8,25.8,46400
DAE,20200623,13.9,14.4,13.9,14.4,400
DBT,20200623,10.5,10.6,10.4,10.6,800
DDG,20200623,28.2,28.2,27.9,28.1,44700
DGC,20200623,39,39,38.6,38.8,46491
DHP,20200623,10,10,9.7,9.7,13400
DHT,20200623,45.2,45.5,44.7,45.2,8905
DIH,20200623,17.5,17.5,15.3,15.3,400
DL1,20200623,23,23,23,23,100
DNM,20200623,42,42,39.5,39.5,42961
DNP,20200623,16.4,16.5,16.4,16.5,5300
DP3,20200623,70,70,68,68,1100
DPC,20200623,10.4,10.4,10.2,10.2,1200
DS3,20200623,4.7,4.9,4.6,4.8,144300
DST,20200623,7.5,8.1,6.8,6.8,1000560
DTD,20200623,11.7,11.7,11.5,11.5,44400
DXP,20200623,10.1,10.1,10.1,10.1,500
DZM,20200623,4.2,4.8,4.2,4.8,68270
EBS,20200623,7.1,7.1,7.1,7.1,300
EID,20200623,11.2,11.3,10.9,11.3,24100
EVS,20200623,7.3,7.3,7.2,7.2,3900
FID,20200623,1,1,1,1,132000
GKM,20200623,17.6,17.9,17.6,17.9,146200
GLT,20200623,20.4,20.6,20,20.6,1200
HAD,20200623,13.9,14.1,13.8,13.9,3014
HAT,20200623,19.3,19.9,19.3,19.9,4310
HBE,20200623,7.7,7.7,7.7,7.7,300
HBS,20200623,2,2.1,2,2.1,13800
HCC,20200623,11.4,11.9,11.4,11.8,2316
HDA,20200623,8.7,9.3,8.6,8.9,399400
HHG,20200623,1.5,1.5,1.4,1.4,72910
HHP,20200623,11.1,11.2,11,11.1,265900
HJS,20200623,24,24,24,24,50
HKB,20200623,1.2,1.2,1.1,1.1,761900
HKT,20200623,8,8,8,8,1060
HLC,20200623,7.6,7.6,7.6,7.6,100
HLD,20200623,20,20.2,20,20.1,15700
HMH,20200623,9.6,9.6,9.6,9.6,500
HOM,20200623,3.2,3.2,3.2,3.2,11800
HUT,20200623,2.7,2.8,2.6,2.7,6530103
HVT,20200623,37,37,37,37,1000
ICG,20200623,5.9,5.9,5.9,5.9,300
IDC,20200623,18.5,18.5,18.3,18.3,14500
IDJ,20200623,12.6,12.8,11.4,12.7,155326
IDV,20200623,38,38,37.8,37.8,7500
INN,20200623,25.3,25.3,24.8,25.3,5600
ITQ,20200623,2.5,2.5,2.4,2.5,5300
IVS,20200623,7,7.1,6.9,7.1,12000
KDM,20200623,2,2,2,2,10700
KLF,20200623,2.1,2.3,2,2.2,5462130
KSD,20200623,4.6,4.8,4.6,4.6,1032300
KSQ,20200623,1.5,1.6,1.5,1.6,165800
KVC,20200623,1,1.1,1,1.1,653330
L14,20200623,68.3,70.7,68,69,31051
L18,20200623,7,7.2,7,7.2,700
LAS,20200623,7,7.1,6.7,6.7,177040
LCS,20200623,2.2,2.3,2.2,2.3,25200
LDP,20200623,19.8,19.8,19.8,19.8,20
LHC,20200623,69.5,69.5,69.5,69.5,300
LIG,20200623,3.2,3.3,3.2,3.3,89600
LM7,20200623,3,3.2,3,3.2,1400
LO5,20200623,2.4,2.4,2.2,2.4,5306
LUT,20200623,1.9,1.9,1.9,1.9,5000
MAC,20200623,4.6,4.6,4.6,4.6,3300
MAS,20200623,36.4,36.4,35,35,310
MBG,20200623,5.8,6.2,5.7,5.8,6085903
MBS,20200623,10.2,10.8,10.2,10.7,286666
MCC,20200623,13.4,13.4,13.3,13.3,3200
MCF,20200623,8.5,9,8.5,9,4400
MCO,20200623,2.8,2.8,2.8,2.8,100
MDC,20200623,7.7,7.8,7.7,7.8,27000
MED,20200623,39.6,40,38.4,38.4,9850
MKV,20200623,10,10,10,10,20
MPT,20200623,1.5,1.5,1.4,1.5,30143
MSC,20200623,15,15,15,15,100
MST,20200623,3.4,3.6,3.4,3.5,1320934
NAG,20200623,5.1,5.3,5.1,5.2,25816
