<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200408,26.5,26.5,26.5,26.5,1200
ABC,20200408,8.6,8.9,8.6,8.9,10105
ABI,20200408,23,23,22.8,22.8,8400
ACS,20200408,6.7,6.7,6.7,6.7,100
ACV,20200408,48.5,54.6,47,47.7,124987
ADG,20200408,92.7,92.7,92.2,92.2,500
AFX,20200408,3.1,3.3,3.1,3.3,20000
AMS,20200408,6.6,6.6,6.6,6.6,300
APF,20200408,24,24,24,24,4300
ATB,20200408,0.5,0.6,0.5,0.6,400
BAB,20200408,17.7,17.7,17.7,17.7,2910
BBT,20200408,19,19,19,19,450
BCM,20200408,19.5,19.5,19,19,6830
BDG,20200408,26.2,30.9,26.2,30,400
BDT,20200408,15.6,15.6,15.5,15.5,300
BEL,20200408,9.7,9.7,9.7,9.7,200
BHK,20200408,11.5,11.5,11.5,11.5,100
BHP,20200408,4.7,4.7,4.7,4.7,100
BKH,20200408,30.5,30.5,30.5,30.5,100
BLI,20200408,6.5,6.5,6.5,6.5,100
BMF,20200408,12.5,14,12.5,14,200
BMS,20200408,3.8,3.8,3.8,3.8,100
BOT,20200408,55.2,55.2,54.8,55,24900
BSA,20200408,13.6,14,13.6,13.6,35400
BSP,20200408,16.8,16.8,16.8,16.8,167
BSR,20200408,5.8,5.8,5.4,5.7,2956727
BTD,20200408,16.1,16.1,16.1,16.1,1200
BTV,20200408,22,22,22,22,100
BVG,20200408,1.4,1.4,1.4,1.4,8110
BWS,20200408,35,35,34.7,34.8,400
C12,20200408,2.7,2.7,2.7,2.7,22100
C4G,20200408,4.2,4.2,4,4.1,118800
CAT,20200408,11.3,11.5,11.2,11.5,7800
CCM,20200408,19.9,19.9,19.9,19.9,100
CDO,20200408,0.8,0.8,0.8,0.8,21800
CDP,20200408,7.3,7.3,7.3,7.3,600
CEN,20200408,5.2,5.3,4.9,5.1,1900
CGV,20200408,1.9,1.9,1.9,1.9,600
CI5,20200408,3.4,3.4,3.4,3.4,100
CMT,20200408,6.2,6.2,5.8,5.8,2100
CTR,20200408,34.4,34.4,32,34.1,344451
DBM,20200408,41.4,41.4,41.4,41.4,100
DDN,20200408,9,9,9,9,1556
DDV,20200408,5.7,5.7,5.7,5.7,100
DHD,20200408,29.8,29.8,29.8,29.8,1620
DNA,20200408,14.5,14.5,14.5,14.5,100
DNH,20200408,25.5,25.5,25.5,25.5,200
