<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200702,10.4,10.9,10.4,10.8,14320
ABI,20200702,28.6,28.6,28.6,28.6,100
ACE,20200702,28.5,28.5,28.5,28.5,4300
ACV,20200702,59,60,58.5,58.9,89209
ADG,20200702,107,107.5,107,107.4,15600
ADP,20200702,17,17.3,17,17.3,500
AFX,20200702,5,5,4.9,4.9,13201
AMS,20200702,7.5,8,7.5,8,10100
APF,20200702,29.6,29.6,29.3,29.3,700
ATB,20200702,0.6,0.7,0.6,0.7,200
BAB,20200702,18.3,18.3,18.3,18.3,2200
BCM,20200702,26.1,26.7,26.1,26.7,5210
BCP,20200702,11.5,11.5,11.5,11.5,100
BDG,20200702,29.4,29.7,29.4,29.5,1500
BDT,20200702,19,19,17.9,17.9,600
BMJ,20200702,19,19,19,19,1800
BOT,20200702,51.5,51.5,50.9,51,32100
BRR,20200702,9.1,9.1,9.1,9.1,8800
BSA,20200702,11.9,11.9,11.8,11.9,24400
BSL,20200702,12,12,11,11,1800
BSR,20200702,7,7.1,6.9,7,1881751
BTD,20200702,22,22.1,21.9,21.9,11400
BWS,20200702,36.9,36.9,36.9,36.9,51
C21,20200702,18.6,18.6,18.5,18.5,2700
C4G,20200702,6.8,7.1,6.7,7.1,297135
CC4,20200702,8.7,8.7,8.6,8.6,1900
CCM,20200702,44,44,44,44,500
CCR,20200702,12,12,12,12,400
CDO,20200702,0.9,0.9,0.9,0.9,29800
CEN,20200702,5.9,5.9,5.8,5.8,9900
CHS,20200702,8.5,8.5,8.5,8.5,100
CI5,20200702,5,5,3.8,3.8,1200
CKA,20200702,18.5,18.5,18.5,18.5,1010
CLX,20200702,12,12,12,12,5400
CMT,20200702,6.2,6.2,6.2,6.2,100
CNC,20200702,21.2,21.2,18.9,18.9,200
CTR,20200702,46.2,47.5,46.2,46.5,338901
DAS,20200702,15.5,17.8,15.5,16.6,480
DBH,20200702,10,10,10,10,3000
DCF,20200702,9.9,9.9,9.9,9.9,3500
DCH,20200702,5.2,5.2,5.2,5.2,3000
DID,20200702,4.1,4.1,4.1,4.1,2000
DNW,20200702,16.5,17.3,16.5,17.1,2200
DRI,20200702,4.3,4.4,4.2,4.3,77100
DSC,20200702,6.5,6.5,6.5,6.5,1000
DSP,20200702,10.7,10.7,10.7,10.7,100
DTC,20200702,9.3,9.3,9.3,9.3,100
DVN,20200702,11,11.3,10.9,11,174430
EIN,20200702,3.9,3.9,3.9,3.9,6060
EVF,20200702,6.8,6.8,5.7,6.7,28821
FHS,20200702,32,32,32,32,4000
FOC,20200702,118.1,118.1,118.1,118.1,101
FOX,20200702,49.7,49.8,49.2,49.3,12641
FRM,20200702,15.9,15.9,15.9,15.9,1600
G36,20200702,6,6.3,5.9,6.2,701960
GHC,20200702,32,32,32,32,5000
GSM,20200702,8.3,8.3,8.3,8.3,200
GVT,20200702,30,30,30,30,86
HAC,20200702,4.9,4.9,4.9,4.9,904
HAN,20200702,12,12,12,12,1100
HCB,20200702,20.5,20.5,20.5,20.5,100
HCI,20200702,24.7,24.7,24.7,24.7,100
HEC,20200702,46,46,46,46,100
HEM,20200702,13.5,13.5,13.5,13.5,14
HFC,20200702,9.8,9.8,9.8,9.8,100
HGW,20200702,10.9,15.2,10.9,15.2,700
HNA,20200702,11,11,10.6,10.6,470
HND,20200702,17.6,17.6,17.3,17.5,47310
HPB,20200702,17.6,17.6,17.6,17.6,800
HPT,20200702,9,9,9,9,100
HPW,20200702,12.5,12.5,12.5,12.5,1000
HRB,20200702,34.5,34.5,34.5,34.5,100
HTG,20200702,20.5,20.5,20.5,20.5,1700
