<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200629,7.65,7.65,7.65,7.65,830
VSC,20200629,27.15,27.15,26.25,26.35,130130
VSH,20200629,17.35,17.4,17.35,17.4,4800
VSI,20200629,23.5,23.5,21.15,21.15,60
VTB,20200629,9.51,10.05,9.51,10.05,5980
VTO,20200629,7.6,7.69,7.6,7.68,72100
YBM,20200629,4.53,4.9,4.45,4.45,5730
YEG,20200629,54,54,52,52,9890
VNG,20200629,15.1,15.65,14.85,15.65,253090
VNM,20200629,114,114.3,110.1,111.9,1519040
VNS,20200629,10.1,10.3,10,10,8380
VOS,20200629,1.56,1.56,1.46,1.47,473860
VPB,20200629,21.7,21.7,20.85,21,4380250
VPD,20200629,14.4,14.4,14.4,14.4,7800
VPG,20200629,15,15.75,15,15,6870
VPH,20200629,4.44,4.44,4.27,4.29,106870
VPI,20200629,42,42.3,41.95,42.1,486010
VPS,20200629,9,9.99,9,9.99,3070
VRC,20200629,7.08,7.08,6.61,6.61,469060
VRE,20200629,26.2,26.2,25,25.4,2156880
VAF,20200629,7.97,7.97,7.97,7.97,10
VCB,20200629,83.3,83.3,81.1,81.5,594140
VCF,20200629,216,216,210,214,660
VCI,20200629,21.95,22.45,20.95,21,739540
VDP,20200629,35.3,35.3,33.1,34.7,2620
VDS,20200629,5.7,6,5.7,6,3050
VFG,20200629,39,39,36.75,36.75,470
VGC,20200629,19,19.55,19,19.35,446090
VHC,20200629,36,36.5,34.7,35.2,570400
VHM,20200629,75,75,73.2,74,1068990
VIC,20200629,91.5,91.9,89,89,359370
VID,20200629,9,9,8.38,8.8,32420
VIP,20200629,5.36,5.36,4.99,5.28,118730
VIS,20200629,18.5,18.5,18.5,18.5,100
VJC,20200629,109,109.5,106.5,106.8,328140
VND,20200629,13.3,13.45,12.85,13.15,666910
VNE,20200629,4.46,4.46,4.25,4.35,493100
TTB,20200629,5.28,5.4,4.92,5.4,1286250
TTF,20200629,3.07,3.07,2.93,2.93,1595810
TV2,20200629,80,80,76.6,76.6,61680
TVB,20200629,8.63,8.85,8.3,8.5,361440
TVS,20200629,9.72,10.4,9.72,10.4,6550
TVT,20200629,19.8,19.8,19.55,19.55,2640
TYA,20200629,14.6,14.7,14.5,14.65,33110
UDC,20200629,3.41,3.41,3.18,3.18,106030
UIC,20200629,38.9,38.9,37.1,38.8,230
TMS,20200629,25.9,25.9,25.3,25.3,900
TN1,20200629,62.9,62.9,60.8,60.8,2050
TNA,20200629,17.5,17.5,16.4,17.35,127790
TNC,20200629,19.6,22.45,19.6,22.45,30
TNI,20200629,4.1,4.2,4.05,4.05,2862980
TNT,20200629,1.66,1.69,1.61,1.61,285820
TPB,20200629,21,21,20.3,20.85,90490
TPC,20200629,7.65,7.65,7.65,7.65,60
TRA,20200629,55,55,53.1,53.1,4650
TRC,20200629,30.6,30.6,28.55,30,12920
TS4,20200629,3.35,3.4,3.32,3.4,37810
TSC,20200629,2.94,2.96,2.8,2.8,2031040
TEG,20200629,4.2,4.2,3.86,4.05,18610
TGG,20200629,1.21,1.23,1.17,1.17,934010
THG,20200629,51.2,52.3,50,50.9,11560
THI,20200629,26.3,28.85,25.2,25.2,30
TIP,20200629,20.4,20.45,19.25,19.3,251850
TIX,20200629,27.2,27.2,27.15,27.15,30
