<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VPB,20200117,21.95,22.15,21.7,21.9,2388200
VPD,20200117,15.2,15.2,14.9,14.9,2900
VPG,20200117,23,23.1,22.9,23,104120
VPH,20200117,4.09,4.09,3.9,4,15150
VPI,20200117,42.35,42.55,42.1,42.35,138380
VPS,20200117,12.25,12.25,12.25,12.25,10
VRC,20200117,7.16,7.16,7.16,7.16,7070
VRE,20200117,33.15,33.15,32.5,32.6,872560
VSC,20200117,26.3,27.1,26.3,26.7,68150
VSH,20200117,22.1,22.9,22.1,22.4,18120
VSI,20200117,21.65,21.65,19.9,19.9,460
VTB,20200117,14,14.4,13.35,13.6,1470
VTO,20200117,7.56,7.56,7.5,7.5,6300
YBM,20200117,3.7,3.7,3.68,3.7,1210
YEG,20200117,37.9,37.9,37,37,8390
VHM,20200117,86.2,87.9,86,86,552190
VIC,20200117,114.9,115.1,114.4,114.9,169100
VID,20200117,4.55,4.55,4.55,4.55,20
VIP,20200117,4.99,4.99,4.95,4.97,7100
VIS,20200117,23.5,24.85,22.85,24.85,1670
VJC,20200117,146,148.4,146,148.2,506950
VND,20200117,14.45,14.45,14,14.45,198600
VNE,20200117,3.55,3.58,3.55,3.55,16080
VNG,20200117,19.6,19.7,19.3,19.7,314110
VNL,20200117,15.55,15.55,15.55,15.55,10
VNM,20200117,118.2,118.6,117.8,118.6,375030
VNS,20200117,10.75,11,10.7,11,11240
VOS,20200117,1.55,1.59,1.51,1.56,40150
UIC,20200117,35.3,37.5,35.3,37.5,300
VCB,20200117,89.5,94.5,89.5,94.5,2219790
VCF,20200117,193,195,193,195,500
VCI,20200117,28.5,29.45,28.5,28.8,30490
VDP,20200117,30,30,30,30,2000
VFG,20200117,40,42.8,40,42.8,1010
VGC,20200117,18,18.1,18,18,251850
VHC,20200117,39.5,39.5,38.4,38.5,78530
TNA,20200117,18.1,18.2,17.5,18.1,77200
TNC,20200117,13.45,13.45,13.45,13.45,1000
TNI,20200117,10.25,10.25,10,10.1,150850
TNT,20200117,1.49,1.55,1.49,1.55,21560
TPB,20200117,22.15,22.15,21.55,21.55,37830
TPC,20200117,9.11,9.11,9.11,9.11,10
TRA,20200117,56.5,58,56.5,58,11090
TRC,20200117,32,33.75,32,33,71230
TS4,20200117,3.54,3.65,3.54,3.65,12410
TSC,20200117,2.53,2.53,2.33,2.33,413510
TTB,20200117,3.8,3.89,3.78,3.8,390380
TTE,20200117,11,11,11,11,210
TTF,20200117,2.63,2.63,2.59,2.59,359490
TV2,20200117,79,80.2,79,80,14010
TVB,20200117,15.35,15.45,15,15.05,114840
TVS,20200117,13.5,13.6,13.5,13.6,21210
TVT,20200117,22.8,23.15,22.7,22.7,800
TYA,20200117,13.95,13.95,13.5,13.65,25940
UDC,20200117,3.72,3.72,3.72,3.72,10
THI,20200117,27.2,27.2,27.2,27.2,200
TIP,20200117,18.1,18.4,18,18.15,4840
TLD,20200117,4.32,4.5,4.31,4.38,170270
TLG,20200117,37.8,39.35,37,38,13270
TLH,20200117,4.08,4.09,3.94,4,144090
TMP,20200117,36.65,36.65,35,35,410
TMS,20200117,29,29,28.95,29,15490
TN1,20200117,64,64.3,64,64.3,1700
TCD,20200117,10.7,10.9,10.7,10.9,210
TCH,20200117,39,39.6,38.9,39.6,1110320
TCL,20200117,20.5,20.5,20.3,20.5,4150
TCM,20200117,21.2,21.35,20.8,20.9,260590
TCR,20200117,2.28,2.45,2.28,2.28,1050
TCT,20200117,45,45,45,45,440
TDC,20200117,8.59,8.59,8.4,8.4,81140
TDG,20200117,1.65,1.65,1.6,1.61,25260
TDH,20200117,10.35,10.35,10.05,10.2,407530
TDM,20200117,25.25,25.3,24.95,25,115280
TDW,20200117,24.05,24.05,24.05,24.05,10
TEG,20200117,5.39,5.39,5.39,5.39,10
TGG,20200117,1.74,1.74,1.65,1.7,146120
THG,20200117,45.6,45.6,44.65,45.4,5670
SMB,20200117,33.8,35.05,33.3,35,153570
SMC,20200117,12,12,11.5,11.9,69050
SPM,20200117,12.7,12.7,12.7,12.7,190
SRC,20200117,19.4,19.6,19,19,8480
SRF,20200117,14.2,14.2,14,14,2030
SSC,20200117,50,50,48.85,48.85,60
SSI,20200117,19.2,19.5,19,19.25,2832740
ST8,20200117,14.1,14.1,14.1,14.1,280
STB,20200117,10.45,10.7,10.4,10.6,6094750
STG,20200117,16,16.5,16,16.5,60
STK,20200117,16.85,17,16.5,16.5,55320
SVC,20200117,41,41.5,41,41.5,10260
SZC,20200117,15.3,15.9,15.3,15.7,90430
SZL,20200117,39.8,41.05,39.4,40,67960
TAC,20200117,25.3,25.4,24,25.4,650
TBC,20200117,23.9,24.5,22.5,24.4,2510
TCB,20200117,23.4,23.6,23.3,23.4,1875160
SGN,20200117,88,88,86,87.5,2090
SGR,20200117,16,16,16,16,20
SGT,20200117,4.67,4.97,4.67,4.97,30
SHA,20200117,4.4,4.45,4.4,4.45,2010
SHI,20200117,8.9,8.9,8.76,8.9,179950
SII,20200117,17.9,17.9,17.9,17.9,10
SJD,20200117,17.05,17.3,17.05,17.3,5830
SJF,20200117,1.63,1.64,1.58,1.59,189450
SJS,20200117,17.1,17.1,16.8,16.9,83780
SKG,20200117,11.9,11.95,11.75,11.95,39300
S4A,20200117,27.5,27.5,27.3,27.5,2900
SAB,20200117,233.3,234.5,233,234.5,12580
SAM,20200117,9.5,9.64,9.41,9.55,86210
SAV,20200117,9,9,9,9,240
SBA,20200117,15.1,15.2,15.05,15.05,5730
SBT,20200117,18.5,18.5,18.4,18.5,1465060
SBV,20200117,10.65,10.7,10.65,10.7,20660
SC5,20200117,23.8,23.8,23.8,23.8,10
SCR,20200117,5.3,5.3,5.24,5.24,581300
SCS,20200117,134,134,132.5,133,16680
SFG,20200117,6.03,6.03,6.01,6.01,12790
SFI,20200117,22.35,22.7,22.35,22.5,1050
POM,20200117,5.9,5.9,5.9,5.9,20
POW,20200117,11.05,11.05,10.8,10.8,1629430
PPC,20200117,25.9,26.2,25.55,25.9,110390
PTB,20200117,67.5,67.5,66.8,67.3,67380
PTL,20200117,3.7,3.79,3.7,3.79,170
PVD,20200117,14.8,14.85,14.65,14.65,1366970
PVT,20200117,15.5,15.5,15.25,15.3,202040
PXI,20200117,3.09,3.09,2.95,2.95,36410
PXS,20200117,5.7,5.7,5.7,5.7,26870
PXT,20200117,1.2,1.2,1.2,1.2,200
QBS,20200117,2.75,2.75,2.68,2.72,38580
QCG,20200117,3.85,3.85,3.7,3.7,53400
RAL,20200117,74,74,73.5,73.5,280
REE,20200117,36.25,36.95,36.25,36.5,737100
RIC,20200117,5.57,5.97,5.57,5.97,2000
ROS,20200117,10,10.35,9.81,10,3456810
PDR,20200117,25.6,25.7,25.4,25.6,731700
PET,20200117,7.65,7.7,7.63,7.69,31930
PGC,20200117,14.3,14.5,14.3,14.5,4030
PGD,20200117,35.55,35.55,35.15,35.15,13810
PHC,20200117,11.05,11.3,10.9,11.2,215220
PHR,20200117,40.2,41.4,40,40.15,176820
PIT,20200117,3.6,3.6,3.6,3.6,10
PJT,20200117,10.8,12.4,10.8,12.4,1240
PLP,20200117,9.4,9.4,9.4,9.4,350
PLX,20200117,56,56.8,56,56.2,128190
PME,20200117,53.5,54,53.5,54,3190
PMG,20200117,17.45,17.8,17.45,17.8,3940
PNC,20200117,15.2,15.2,13.3,13.3,20
PNJ,20200117,90,90.9,89.7,90.7,738240
MSH,20200117,44.1,44.1,43.6,43.6,36100
MSN,20200117,56.1,56.4,55,55,496940
MWG,20200117,115.4,116.2,115.4,116.1,435030
NAF,20200117,25.9,25.9,25.1,25.55,23970
NAV,20200117,19,19,19,19,20
NBB,20200117,20.55,20.55,20.05,20.4,4980
NCT,20200117,68.6,68.9,68.6,68.9,5690
NHH,20200117,46,47.8,46,47.65,249380
NKG,20200117,9.9,10,9.68,9.9,719550
NLG,20200117,27.05,27.1,26.9,27,140900
NNC,20200117,48.4,48.4,48.3,48.3,1090
NSC,20200117,88.7,88.7,88.7,88.7,320
NT2,20200117,18.6,18.65,18.3,18.3,223890
NTL,20200117,23.1,23.1,22.8,22.9,49930
NVL,20200117,55.5,56.2,55.1,56,271200
NVT,20200117,6.38,6.38,6.03,6.03,20
OGC,20200117,3.49,3.52,3.47,3.49,543930
OPC,20200117,48,48.2,45,45.5,2070
PAC,20200117,25,25,24.5,24.85,1860
PAN,20200117,28.1,28.15,27.8,28,1150
PC1,20200117,17.6,17.6,17.2,17.6,94810
PDN,20200117,70,70,65.3,69.2,8160
KSB,20200117,15.1,15.35,15.05,15.35,96990
L10,20200117,13.05,13.05,13.05,13.05,10
LBM,20200117,27.25,27.75,27.2,27.75,610
LCG,20200117,7.35,7.5,7.19,7.29,220340
LCM,20200117,0.66,0.67,0.64,0.66,3730
LDG,20200117,7.7,7.82,7.68,7.68,452930
LEC,20200117,16,16,16,16,900
LGL,20200117,7.4,7.4,7.4,7.4,10
LHG,20200117,16,16,15.7,15.9,19610
LIX,20200117,43,43,42.8,42.8,13070
LMH,20200117,3.61,3.61,3.61,3.61,870
LSS,20200117,4.76,4.76,4.72,4.74,1580
MBB,20200117,22.05,22.25,21.9,22,4776330
MCG,20200117,1.59,1.75,1.59,1.75,9580
MCP,20200117,14.65,14.65,14.65,14.65,10
HVG,20200117,8.4,8.4,8.3,8.4,31980
HVH,20200117,14.5,14.5,14.1,14.45,178490
HVN,20200117,33,33,32.55,32.55,155850
HVX,20200117,4.11,4.11,4.11,4.11,10
IBC,20200117,20.4,20.5,20.35,20.45,120590
ICT,20200117,16.05,16.05,16.05,16.05,10440
IDI,20200117,4.87,4.92,4.85,4.85,198060
IJC,20200117,15.3,15.35,14.9,14.95,242980
ILB,20200117,16.25,16.25,15.25,15.25,1580
IMP,20200117,49,49.15,48.35,49.15,6570
ITA,20200117,2.64,2.65,2.63,2.63,1961180
ITC,20200117,16.7,16.9,16.5,16.6,11390
ITD,20200117,9.4,9.4,9.4,9.4,4000
JVC,20200117,3.1,3.2,3.08,3.1,64040
KBC,20200117,15.75,15.95,15.55,15.8,1878920
KDC,20200117,19.2,19.2,18.8,19.1,63340
KDH,20200117,25.8,25.9,25.7,25.8,79520
KHP,20200117,9.7,9.7,9.7,9.7,50
KMR,20200117,2.66,2.71,2.65,2.71,20930
KOS,20200117,28.5,28.6,27.9,28.1,138070
KPF,20200117,19.5,20.8,19.5,20.8,240
HHS,20200117,3.18,3.18,3.12,3.13,305740
HID,20200117,2.35,2.37,2.3,2.31,51120
HII,20200117,9.75,9.8,9.7,9.75,92660
HMC,20200117,11.4,11.4,11.4,11.4,10
HNG,20200117,14,14,13.9,14,293900
HPG,20200117,25.3,25.65,24.9,25,6329150
HPX,20200117,26.9,26.9,26.5,26.55,340240
HQC,20200117,1.04,1.05,1.03,1.03,1129780
HSG,20200117,8.52,8.62,8.3,8.44,4436910
HSL,20200117,7.4,7.5,7.4,7.42,47800
HT1,20200117,14.7,15,14.7,14.95,151130
HTI,20200117,10.85,11.4,10.8,11.4,16010
HTL,20200117,20.9,20.9,19.9,20,4670
HTN,20200117,18.2,18.25,18,18.25,62400
HTT,20200117,1.09,1.09,1.07,1.07,10030
HTV,20200117,12.55,13,12.55,13,900
HU3,20200117,7.8,7.8,7.8,7.8,1640
HUB,20200117,19,19,18.9,18.9,1010
DTL,20200117,19.9,19.9,19.9,19.9,20
DVP,20200117,36,36.05,35.9,36.05,6790
DXG,20200117,13.4,13.4,12.9,13,1474240
EIB,20200117,17.5,18,17.5,17.8,751480
ELC,20200117,6.73,6.76,6.72,6.72,41900
EMC,20200117,13.75,13.75,13.75,13.75,10
EVE,20200117,10.2,10.6,10.2,10.55,6920
EVG,20200117,2.42,2.5,2.42,2.5,549110
FCM,20200117,6.4,6.4,6.05,6.23,3720
FCN,20200117,9.98,9.99,9.92,9.99,116340
FDC,20200117,13.3,13.3,12.45,12.45,2010
FIR,20200117,31.8,32,31.6,31.6,46140
FIT,20200117,9.3,9.3,8.85,8.85,539050
FLC,20200117,4.1,4.22,4.09,4.12,4414520
FMC,20200117,25.65,25.8,25.2,25.65,27910
FPT,20200117,58,58.1,57,57.6,1388810
FRT,20200117,18.05,18.75,18.05,18.4,216410
FTM,20200117,1.84,1.85,1.8,1.83,173540
FTS,20200117,11.1,11.1,11,11,3600
GAB,20200117,31.6,31.6,30.5,31.6,164740
GAS,20200117,93.3,94.2,92.7,93.2,281760
GDT,20200117,29.6,29.6,29.3,29.3,770
GEG,20200117,25.25,25.6,25.15,25.25,359460
GEX,20200117,19.7,20.05,19.65,19.9,1160880
GIL,20200117,16.5,16.5,16.35,16.4,4510
GMC,20200117,18.5,18.75,18.5,18.75,1850
GMD,20200117,21.2,21.4,21,21.4,208740
GSP,20200117,10.95,11,10.95,11,1230
GTA,20200117,12.15,12.2,12,12,310
GTN,20200117,17.85,17.9,17.6,17.6,99820
HAG,20200117,3.85,3.91,3.84,3.88,852640
HAH,20200117,11.4,11.45,11.35,11.45,77780
HAI,20200117,2.29,2.45,2.22,2.37,2763790
HAP,20200117,3.4,3.41,3.36,3.36,10790
HAR,20200117,3.09,3.12,3.05,3.09,188380
HAS,20200117,7.15,7.15,7.15,7.15,2000
HAX,20200117,14.15,14.2,13.85,14,106420
HBC,20200117,11.2,11.55,11.2,11.4,2228380
HCD,20200117,2.55,2.55,2.4,2.48,116550
HCM,20200117,21.85,22.1,21.6,21.6,693850
HDB,20200117,28.7,28.95,28.55,28.55,2061530
HDC,20200117,22.1,22.5,21.85,22.1,297060
HDG,20200117,30.5,30.5,29.95,29.95,114120
CCL,20200117,7.23,7.4,7.2,7.4,86780
CDC,20200117,16.5,16.5,16.5,16.5,10
CEE,20200117,14.9,15.05,14.9,15,10100
CHP,20200117,20.3,20.3,20.25,20.25,5000
CIG,20200117,1.83,2.09,1.83,2.09,1130
CII,20200117,25.4,26.3,25.4,26,755260
CLC,20200117,32.5,32.5,30.6,31.35,8800
CLG,20200117,3.19,3.19,3.18,3.19,25400
CMG,20200117,34.6,34.6,34.1,34.5,18780
CMX,20200117,10.95,11.5,10.9,11,8530
CNG,20200117,23.95,24.95,23.7,23.7,14580
COM,20200117,49.15,49.15,49.15,49.15,10
CRC,20200117,13.4,13.5,13.3,13.5,19820
CRE,20200117,24.35,24.5,24,24.1,135760
CSM,20200117,13.75,14,13.75,13.8,11820
CSV,20200117,20.8,21.3,20.8,21.2,15870
CTD,20200117,48.9,52.7,48.9,52.7,251890
CTF,20200117,23.2,23.2,22.6,22.75,135820
CTG,20200117,25.2,25.4,24.6,24.95,6412750
CTI,20200117,21.1,21.3,20.7,21.15,303570
CTS,20200117,7.27,7.27,7.02,7.1,21700
CVT,20200117,21,21.1,20.6,20.65,80310
D2D,20200117,69,69.1,64.2,66.9,289540
DAG,20200117,6.73,6.73,6.67,6.7,144390
DAH,20200117,8.7,8.8,8.3,8.8,3718260
DBC,20200117,22,22.8,21.9,22.5,158030
DBD,20200117,52.5,53.9,52.5,53.3,15350
DCL,20200117,24.7,25,24.4,24.9,2250
DCM,20200117,5.96,5.96,5.92,5.92,159370
DGW,20200117,24.7,25.3,24.7,25.2,691710
DHA,20200117,30.5,31,30.5,31,4470
DHC,20200117,40.2,40.3,38.7,39.35,137220
DHG,20200117,87.4,88,87.4,88,6390
DHM,20200117,3.82,4.1,3.82,4.1,3720
DIC,20200117,2.04,2.18,2,2.18,458160
DIG,20200117,13,13,12.6,12.6,1151600
DLG,20200117,1.8,1.87,1.75,1.79,5878850
DPG,20200117,34.2,35.8,34.2,34.9,80370
DPM,20200117,12.5,12.55,12.4,12.5,142700
DPR,20200117,41,41.2,40,40.5,12200
DQC,20200117,15.8,15.95,15.7,15.7,2150
DRC,20200117,26.25,26.4,25.6,25.95,746440
DRH,20200117,2.65,2.9,2.65,2.79,540390
DRL,20200117,52.8,53.1,52.8,52.8,3100
DSN,20200117,58.5,58.6,58.2,58.6,2950
DTA,20200117,5.4,5.9,5.39,5.9,3510
AAA,20200117,12.4,12.7,12.4,12.5,1558730
AAM,20200117,12.7,12.7,12.7,12.7,450
ABT,20200117,31,31,31,31,40
ACL,20200117,21.4,22.05,21,21.2,18940
ADS,20200117,9.87,10.45,9.87,10.45,310
AGF,20200117,4.94,4.94,4.94,4.94,10
AGG,20200117,29.8,29.9,29.65,29.7,229940
AGM,20200117,10.3,10.35,9.9,10.35,510
AGR,20200117,3.41,3.44,3.4,3.41,17700
AMD,20200117,1.7,1.81,1.69,1.74,1035180
ANV,20200117,21.85,22.2,21.85,22.05,226070
APC,20200117,19,19.95,18.5,19.95,14390
APG,20200117,9.8,9.8,9.6,9.8,694330
ASM,20200117,6.24,6.27,6.2,6.2,1299900
ASP,20200117,7.01,7.17,7,7.14,13030
AST,20200117,84.6,85,84.6,84.8,32110
ATG,20200117,0.62,0.65,0.62,0.63,17490
BBC,20200117,58.9,58.9,55.1,55.1,20
