<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200610,7.24,7.24,7.24,7.24,140
VPD,20200610,14.6,14.6,14.5,14.5,14360
VPG,20200610,19,19.9,17.7,19.9,80470
VPH,20200610,5.19,5.45,5.11,5.3,148700
VPI,20200610,41.35,41.8,41,41.5,593660
VPS,20200610,10.1,10.1,10.1,10.1,20
VRC,20200610,9.36,9.36,8.51,9,414390
VRE,20200610,27.6,28,27.2,27.95,2119900
VSC,20200610,29,30,28.55,30,680210
VSH,20200610,17.4,17.95,17.4,17.5,10920
VSI,20200610,22.4,23.2,22,23.15,6200
VTB,20200610,10.55,10.65,10.35,10.5,36640
VTO,20200610,7.7,7.7,7.62,7.7,24440
YBM,20200610,5,5,4.76,4.77,28240
YEG,20200610,58,58.3,57.5,57.6,23420
VIP,20200610,5.22,5.22,5.16,5.16,38390
VIS,20200610,20,20,20,20,200
VJC,20200610,117.9,118.4,117.4,117.8,544330
VND,20200610,13.7,13.85,13.3,13.75,1226160
VNE,20200610,4.6,4.6,4.4,4.42,291720
VNG,20200610,14.85,15.7,14.8,15.7,335790
VNM,20200610,126,126,122.8,123,1242180
VNS,20200610,10.85,11,10.85,11,760
VOS,20200610,1.54,1.66,1.5,1.66,1626860
VPB,20200610,24,24.5,23.5,24.15,5601590
VCI,20200610,24.7,25.4,24.35,25.25,1060000
VDS,20200610,6.2,6.25,6.2,6.25,11660
VGC,20200610,19.2,19.2,19,19.1,395720
VHC,20200610,38.7,39.2,37.75,38.35,1095310
VHM,20200610,77.6,77.8,76.9,77.5,3218980
VIC,20200610,96.2,96.2,95.4,95.6,488490
VID,20200610,8.76,8.76,8.2,8.6,410290
TVB,20200610,9.85,10.05,9.78,9.99,494790
TVS,20200610,10.7,10.7,10.7,10.7,36880
TVT,20200610,19.8,20.5,19.8,20.5,3710
TYA,20200610,13.4,13.4,13.1,13.35,29960
UDC,20200610,4.3,4.33,4.25,4.33,128490
UIC,20200610,37.5,37.5,37.3,37.4,17210
VAF,20200610,7.76,7.76,7.76,7.76,10
VCB,20200610,89.5,89.8,89.3,89.6,793590
VCF,20200610,219.8,220,219.8,219.8,340
TNC,20200610,21.5,22.25,19.4,22.25,26600
TNI,20200610,9.08,9.08,7.9,8.76,5263090
TNT,20200610,1.74,1.87,1.68,1.87,701040
TPB,20200610,21.65,22,21.65,22,126730
TPC,20200610,7.79,8.29,7.79,8.16,110
TRA,20200610,58.2,58.4,58.1,58.1,1550
TRC,20200610,30,30.5,30,30.1,25500
TS4,20200610,3.9,3.9,3.65,3.9,45510
TSC,20200610,2.77,2.77,2.77,2.77,654980
TTB,20200610,6,6.18,5.7,6.18,2351060
TTF,20200610,3.4,3.59,3.29,3.52,5895170
TV2,20200610,79.1,79.5,77.1,78.2,72760
TIP,20200610,21.8,22.6,21.6,22.1,183360
TIX,20200610,29.25,29.25,29.25,29.25,10
TLD,20200610,6.4,6.45,6.05,6.05,103740
TLG,20200610,33.95,33.95,33.5,33.6,267920
TLH,20200610,3.9,3.94,3.66,3.89,332480
TMP,20200610,36,36,35.3,35.3,630
TMS,20200610,26.75,27,26.45,26.9,16240
TMT,20200610,6.19,6.19,6,6.19,1030
TN1,20200610,69,69,66.3,66.3,4390
TNA,20200610,19.8,19.9,19.3,19.7,277850
TCT,20200610,32.15,32.2,31.8,32.2,3400
TDC,20200610,8.32,8.38,8.2,8.38,275390
TDG,20200610,1.79,1.9,1.74,1.9,1741030
TDH,20200610,9.55,10.25,9.55,10.25,4141360
TDM,20200610,23.1,24,22.85,23.65,255290
TEG,20200610,5.45,5.65,5.45,5.5,85820
TGG,20200610,1.21,1.21,1.21,1.21,146720
THG,20200610,56,56.9,55.9,56.6,18450
STG,20200610,14.45,15.25,14.4,15.25,930
STK,20200610,18,18.6,17.8,18.6,266840
SVC,20200610,69.6,69.7,65,69.7,920
SVI,20200610,72,72,72,72,200
SVT,20200610,19.95,19.95,19.95,19.95,600
SZC,20200610,21.85,22.4,21.35,22,1574060
SZL,20200610,42,44,41.45,43,161620
TAC,20200610,35.9,36.35,35.8,36.35,32530
TBC,20200610,23.5,24,23.5,24,4020
TCB,20200610,21.35,21.95,21.25,21.85,2295880
TCD,20200610,9.1,9.47,8.61,8.61,2120
TCH,20200610,22.3,23.6,22.15,23.25,4513940
TCL,20200610,26,26,25.8,25.9,54910
TCM,20200610,19.5,20.6,19.5,20.2,1381490
TCO,20200610,9.5,9.5,9.5,9.5,10
TCR,20200610,3.1,3.15,2.99,3.15,20470
SKG,20200610,10.65,11.35,10.55,11.35,694760
SMA,20200610,13.3,13.3,12.8,12.8,36600
SMB,20200610,31.8,32.5,31.5,32.5,16300
SMC,20200610,11,11,10.7,10.9,12030
SPM,20200610,10.9,11.25,10.5,11,3970
SRC,20200610,16.5,16.85,16.2,16.85,23380
SRF,20200610,13.45,14,13.45,13.6,1770
