<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200225,6.8,6.9,6.7,6.8,72556
ACB,20200225,23.5,25.1,23.1,25.1,8279866
ACM,20200225,0.6,0.6,0.5,0.6,143500
AMV,20200225,16.8,18,16.5,17.5,241973
APS,20200225,3,3,3,3,131000
ART,20200225,2.2,2.4,2.2,2.3,963577
BAX,20200225,45,45,43.6,43.6,2108
BCC,20200225,6.5,6.7,6.5,6.7,69716
BII,20200225,0.6,0.8,0.6,0.7,77100
BTS,20200225,4.3,4.3,4.3,4.3,200
BTW,20200225,50,50,50,50,10700
BVS,20200225,9.5,9.7,9.4,9.6,38810
C69,20200225,7,7,6.5,6.6,902900
CAN,20200225,27.5,27.5,27.5,27.5,103
CAP,20200225,29.5,29.6,29.3,29.6,7102
CDN,20200225,18.1,19.3,17.6,18.5,7300
CEO,20200225,7.9,8.2,7.8,8.2,409569
CET,20200225,3,3,3,3,500
CIA,20200225,11.5,11.5,11.5,11.5,4500
CKV,20200225,16.1,16.1,16.1,16.1,100
CSC,20200225,28.5,33.9,28.3,32.9,42800
CTB,20200225,30.9,30.9,30.9,30.9,100
CTP,20200225,3.5,3.6,3.5,3.6,800
CTT,20200225,8.1,8.1,8.1,8.1,2000
CTX,20200225,11.8,11.8,11.5,11.5,7600
CVN,20200225,9.7,10.1,9.7,10,2600
D11,20200225,16.9,18.7,16.9,17.6,4700
DAD,20200225,19.5,19.5,19.5,19.5,100
DBT,20200225,10.2,10.2,10.2,10.2,910
DC2,20200225,5,5,5,5,14300
DC4,20200225,11.5,12.2,11.5,12.2,1100
DDG,20200225,26.2,26.6,25.9,26.6,86500
DGC,20200225,23.7,24.7,23.5,24.6,419793
DHP,20200225,10,10,10,10,5000
DHT,20200225,48,48.5,47.4,47.4,17000
DNM,20200225,14,14.8,13.5,14.8,37600
DNP,20200225,18.4,18.4,18.4,18.4,10700
DP3,20200225,71,71,71,71,1900
DS3,20200225,3.2,3.2,3.1,3.2,21400
DST,20200225,0.8,0.9,0.8,0.9,91700
DTD,20200225,10.3,11,10.2,11,75428
DXP,20200225,12.9,13.9,12.9,13.9,1110
DZM,20200225,2.2,2.4,2.2,2.4,200
EBS,20200225,7.8,7.8,7.8,7.8,4000
EID,20200225,13.8,13.8,13.4,13.4,11070
EVS,20200225,8,8,8,8,100
GKM,20200225,15.3,15.8,15.3,15.7,96100
GLT,20200225,28.4,28.4,24.4,26.9,800
HAD,20200225,13,13.5,13,13.1,7200
HBS,20200225,2.1,2.1,2.1,2.1,1300
HCC,20200225,10.8,11,10.8,11,1700
HDA,20200225,8,8.1,7.9,8,53500
HHC,20200225,129,129,129,129,10
HHG,20200225,1.4,1.5,1.4,1.5,27152
HHP,20200225,12.2,12.5,12.1,12.5,85400
HJS,20200225,25.9,25.9,25.9,25.9,100
HKB,20200225,0.6,0.7,0.6,0.6,18400
HKT,20200225,3.1,3.1,3.1,3.1,100
HLD,20200225,16.7,17,16.6,17,10513
HOM,20200225,3.3,3.3,3.3,3.3,200
HUT,20200225,2,2,1.9,2,1791437
ICG,20200225,7.9,7.9,7.9,7.9,100
IDC,20200225,18.3,18.4,17.9,18.4,37700
IDJ,20200225,16.7,16.7,15.5,16.7,272600
IDV,20200225,37.2,37.6,37,37.6,7000
INN,20200225,29.8,30.5,28.5,29.3,1900
ITQ,20200225,1.9,2,1.9,2,32900
IVS,20200225,8.5,8.5,8.2,8.2,7800
KDM,20200225,2.4,2.5,2.4,2.5,900
KHS,20200225,11.7,11.8,10.9,10.9,6500
KKC,20200225,6.6,6.6,6.6,6.6,100
KLF,20200225,1.3,1.5,1.3,1.4,914728
KSQ,20200225,1.4,1.4,1.4,1.4,500
KTS,20200225,10.8,10.8,10.8,10.8,300
KVC,20200225,1.1,1.1,1,1,48500
L14,20200225,51.5,53.9,50,52.6,76490
L18,20200225,6.9,6.9,6.9,6.9,50
LAS,20200225,5.7,5.7,5.6,5.7,11713
LIG,20200225,3.1,3.2,3.1,3.1,29900
LUT,20200225,2,2,2,2,100
MAC,20200225,5.2,5.7,5.2,5.7,505
