<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200310,6.2,6.2,5.9,6.1,181200
ACB,20200310,23,24.8,22.9,24.2,7582331
ACM,20200310,0.6,0.6,0.5,0.6,83200
AME,20200310,6.3,6.3,6.3,6.3,100
AMV,20200310,16.8,17.6,15.3,17.1,494396
API,20200310,11.5,11.5,11.5,11.5,100
APS,20200310,2.1,2.4,2.1,2.3,56800
ART,20200310,2.4,2.6,2.4,2.5,5285486
BAX,20200310,39.6,42.3,39.6,42.3,1900
BCC,20200310,6.1,6.2,5.8,6.2,26000
BII,20200310,0.7,0.8,0.7,0.8,521900
BTS,20200310,3.6,3.8,3.6,3.8,1100
BTW,20200310,49,49,49,49,16
BVS,20200310,8.9,9.1,8.7,9.1,38300
C69,20200310,5,5.4,5,5,185500
CAP,20200310,29.3,29.3,29.2,29.3,4106
CDN,20200310,17.9,18.8,17.9,18.5,550
CEO,20200310,7.5,7.6,6.9,7.5,849210
CIA,20200310,11.7,12,11.7,12,633
CKV,20200310,13.4,14.8,13.4,14.8,700
CLH,20200310,15.2,15.2,15.2,15.2,100
CMS,20200310,2.8,2.8,2.7,2.8,6100
CSC,20200310,23.4,25.8,23.4,24.2,18110
CTC,20200310,2.5,2.8,2.5,2.8,200
CTP,20200310,3.2,3.5,3.2,3.5,1100
CTT,20200310,8.2,8.2,8.2,8.2,3500
CTX,20200310,11.1,11.5,11.1,11.5,200
CVN,20200310,8.2,9.5,8.2,9.5,1100
D11,20200310,15.6,15.6,15.4,15.5,1400
DAE,20200310,16,16,16,16,100
DBT,20200310,9.7,10.6,9.6,10.6,26808
DC2,20200310,7.4,7.8,7.2,7.8,20800
DDG,20200310,26.5,27.1,26.5,27,96600
DGC,20200310,22.7,23.6,22.7,23.2,144940
DHT,20200310,50,50,46.7,47.4,5060
DIH,20200310,16.3,17.7,16.3,17.7,3247
DNM,20200310,17,17.6,16.5,16.8,38915
DNP,20200310,18.3,18.3,18.2,18.3,19900
DNY,20200310,1.3,1.3,1.3,1.3,100
DP3,20200310,69,69,69,69,4351
DS3,20200310,3,3.1,2.9,3,70800
DST,20200310,1.3,1.3,1.1,1.2,920911
DTD,20200310,10.3,11.3,10.2,10.8,167000
DXP,20200310,11.1,11.1,11.1,11.1,100
DZM,20200310,2.2,2.5,2.2,2.5,200
EBS,20200310,8.4,8.5,8.3,8.4,7500
EID,20200310,11.9,11.9,11.8,11.9,1800
EVS,20200310,8,8,7.3,8,1100
FID,20200310,1,1.1,1,1.1,2900
GDW,20200310,35.9,35.9,35.9,35.9,100
GKM,20200310,15.7,15.9,15.7,15.9,169600
HAD,20200310,12.6,13.4,12.6,13.4,18400
HAT,20200310,24.7,24.7,22.1,22.1,300
HBS,20200310,2.1,2.1,2.1,2.1,600
HDA,20200310,7.6,7.6,7,7.4,50200
HHG,20200310,1.2,1.4,1.2,1.3,36820
HHP,20200310,12.9,14.1,12.9,13.9,845900
HJS,20200310,21.6,21.6,21.6,21.6,100
HKB,20200310,0.7,0.7,0.6,0.7,335919
HKT,20200310,3.7,3.9,3.7,3.9,2700
HLD,20200310,16,17,16,17,18900
HMH,20200310,9,9,9,9,30
HOM,20200310,2.8,3,2.8,3,1600
HUT,20200310,1.8,2,1.8,1.9,1451447
ICG,20200310,7.2,7.9,7.2,7.9,2700
IDC,20200310,18,18.2,18,18,109600
IDJ,20200310,14.4,15.9,14.4,15.3,821250
IDV,20200310,35,36.9,35,36.9,1100
INN,20200310,27,28,27,28,5800
ITQ,20200310,1.9,2.1,1.9,2,81100
IVS,20200310,8.4,8.5,7.9,8.5,6600
KDM,20200310,2.3,2.4,2.3,2.3,15100
KLF,20200310,1.5,1.7,1.5,1.5,5206213
KSQ,20200310,1.2,1.2,1.2,1.2,33200
