<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200608,7.24,7.24,7.24,7.24,130
VOS,20200608,1.61,1.66,1.58,1.61,831840
VPB,20200608,24.45,25,24.4,24.45,8059810
VPD,20200608,14.6,14.8,14.6,14.6,3000
VPG,20200608,19.1,19.1,17.45,19.1,66810
VPH,20200608,4.87,4.9,4.8,4.87,271480
VPI,20200608,41.3,41.45,40.85,41.3,316130
VPS,20200608,10.2,10.2,10.2,10.2,1890
VRC,20200608,8.3,8.73,8.1,8.3,606090
VRE,20200608,28.6,28.9,28.25,28.6,2826530
VSC,20200608,29,29.2,28.4,29,390220
VSH,20200608,17.6,18,17.05,17.6,23600
VSI,20200608,22.35,23.5,22.35,22.35,1490
VTB,20200608,10.3,10.65,10.25,10.3,5060
VTO,20200608,7.69,7.8,7.6,7.69,105280
YBM,20200608,5.02,5.11,4.8,5.02,23640
YEG,20200608,58.3,59,57.9,58.3,44670
VGC,20200608,19.05,19.15,19,19.05,203660
VHC,20200608,39.75,39.8,37.8,39.75,1458640
VHM,20200608,77.8,78.7,77.5,77.8,2663380
VIC,20200608,96,97.6,95.2,96,482180
VID,20200608,7.66,7.66,7.66,7.66,5210
VIP,20200608,5.2,5.34,5.17,5.2,169310
VIS,20200608,20,20,18.6,20,1240
VJC,20200608,115,115.6,114.3,115,688020
VMD,20200608,20.8,22,20.8,20.8,1980
VND,20200608,14,14.2,13.85,14,1140330
VNE,20200608,4.7,4.7,4.55,4.7,336970
VNG,20200608,13.75,13.75,13.55,13.75,184860
VNL,20200608,13.8,13.8,13.8,13.8,290
VNM,20200608,122.8,123.4,119.1,122.8,1419750
VNS,20200608,11.35,11.35,10.8,11.35,1900
VCB,20200608,89.4,90.2,88.4,89.4,802240
VCF,20200608,218,218,215,218,40
VCI,20200608,25.6,26.1,25.2,25.6,895100
VDP,20200608,36.7,36.7,36.7,36.7,10
VDS,20200608,6.2,6.29,6.02,6.2,16940
VFG,20200608,38.2,38.2,38.2,38.2,120
TNT,20200608,1.74,1.79,1.68,1.74,383890
TPB,20200608,21.8,22,21.7,21.8,132990
TPC,20200608,8.37,8.37,8.11,8.37,20
TRA,20200608,58.5,58.9,58.5,58.5,1850
TRC,20200608,30,30.95,29.3,30,27920
TS4,20200608,3.42,3.44,3.23,3.42,74650
TSC,20200608,2.72,2.73,2.57,2.72,2234850
TTB,20200608,5.41,5.41,4.76,5.41,2680420
TTE,20200608,13.85,13.85,13.85,13.85,10
TTF,20200608,3.32,3.32,3.08,3.32,4615500
TV2,20200608,80.2,80.3,79.6,80.2,33790
TVB,20200608,9.99,10.15,9.96,9.99,1146870
TVS,20200608,10.9,10.9,10.75,10.9,33570
TVT,20200608,20.5,20.5,20,20.5,5420
TYA,20200608,13.25,13.6,13.2,13.25,57070
UDC,20200608,3.79,3.79,3.79,3.79,13260
UIC,20200608,37.05,37.5,36.9,37.05,17990
TCT,20200608,32.95,33.3,32.1,32.95,14990
TDC,20200608,8.37,8.39,8.3,8.37,402700
TDG,20200608,1.8,1.81,1.75,1.8,660190
TDH,20200608,9.73,9.92,9.66,9.73,1330990
TDM,20200608,23.6,23.85,23.1,23.6,429090
TDW,20200608,26,26.5,26,26,540
TEG,20200608,5.6,6.14,5.51,5.6,198080
TGG,20200608,1.07,1.07,0.93,1.07,1268550
THG,20200608,54.7,54.7,53.5,54.7,14950
THI,20200608,26.45,26.45,26.45,26.45,10
TIP,20200608,22.2,22.8,22,22.2,295310
TLD,20200608,6.51,6.55,6.4,6.51,70510
TLG,20200608,33.6,33.85,33.1,33.6,238800
TLH,20200608,4,4.06,3.81,4,365690
TMP,20200608,35.2,35.35,35.2,35.2,1070
TMS,20200608,26.7,27.45,26.5,26.7,4280
TMT,20200608,6,6.1,5.59,6,1830
TN1,20200608,66,66,65.8,66,1200
TNA,20200608,19.05,19.15,18.4,19.05,437900
TNC,20200608,20.8,20.8,19.45,20.8,67330
TNI,20200608,7.94,7.94,7.94,7.94,10060180
SZC,20200608,21.65,22.05,21.35,21.65,1734330
SZL,20200608,41.05,41.9,41,41.05,127530
TAC,20200608,34.8,35.8,34.5,34.8,35740
TBC,20200608,23.6,23.6,23.6,23.6,10
TCB,20200608,21.7,21.9,21.55,21.7,3484860
TCD,20200608,9.25,9.25,9,9.25,6020
TCH,20200608,23.1,23.35,22.5,23.1,3087950
TCL,20200608,25.8,25.95,25.6,25.8,81590
TCM,20200608,20.3,20.7,19.85,20.3,1135450
TCR,20200608,2.85,3.2,2.85,2.85,17870
SPM,20200608,10.6,10.6,9.9,10.6,2170
SRC,20200608,16.9,17,16.1,16.9,35780
SRF,20200608,13.55,13.6,13.4,13.55,870
SSC,20200608,52.5,56,52.5,52.5,220
SSI,20200608,16.05,16.2,15.9,16.05,5993130
ST8,20200608,12.2,12.2,12.2,12.2,2000
STB,20200608,10.7,10.85,10.65,10.7,17094920
STG,20200608,15.4,15.4,15.4,15.4,10000
STK,20200608,17.9,18.4,17.9,17.9,476270
SVC,20200608,70,70,63.3,70,1410
SVI,20200608,74.8,74.9,70.2,74.8,1470
SVT,20200608,17.45,17.45,17.45,17.45,7300
SBT,20200608,16.1,16.1,15.2,16.1,3888870
SBV,20200608,10.35,10.35,10.1,10.35,35480
SC5,20200608,20,20.95,20,20,70
