<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200807,6.5,6.55,6.14,6.55,410
VRC,20200807,5.86,6,5.75,5.98,49060
VRE,20200807,26.4,26.55,26.1,26.4,1257020
VSC,20200807,32.5,32.7,31.8,31.8,235170
VSH,20200807,16.65,17.05,16.65,16.7,38690
VSI,20200807,20.3,20.4,19.45,20.1,12740
VTB,20200807,10.15,10.15,9.41,10.1,1860
VTO,20200807,6.44,6.75,6.43,6.75,1640
YBM,20200807,3.83,3.84,3.8,3.8,6130
YEG,20200807,47.6,48.3,47,47.5,6270
VID,20200807,11.6,11.6,10.65,11,9730
VIP,20200807,5.54,5.55,5.5,5.52,177080
VIS,20200807,14.5,14.5,14.35,14.35,230
VJC,20200807,101,101.2,99.2,100.3,255020
VND,20200807,11.45,11.5,11.35,11.45,418890
VNE,20200807,4.79,4.83,4.77,4.81,126940
VNG,20200807,14.6,15.1,14.5,15.1,223290
VNM,20200807,115,116,114.8,115.5,1148200
VNS,20200807,11.5,11.5,11.4,11.4,120
VOS,20200807,1.39,1.39,1.36,1.39,27140
VPB,20200807,21.45,21.5,21.15,21.25,2371520
VPD,20200807,14.25,14.5,14.25,14.5,1600
VPG,20200807,12.9,13.8,12.9,13.5,575730
VPH,20200807,4.12,4.39,4.12,4.3,4060
VPI,20200807,42.25,42.55,41.9,42,696570
VPS,20200807,15.55,15.55,15.55,15.55,4900
TTB,20200807,5,5.12,4.96,5.07,594570
TTE,20200807,16.85,16.85,16.8,16.8,110
TTF,20200807,3.22,3.23,3.15,3.17,1192900
TV2,20200807,70.5,70.5,67.1,68.9,104210
TVB,20200807,6.9,7.25,6.9,7.03,177630
TVS,20200807,10.6,10.6,10.6,10.6,2580
TVT,20200807,19.2,19.35,19.2,19.3,1740
TYA,20200807,14.05,14.65,13.9,14.2,38030
UDC,20200807,5.3,5.3,4.95,5.18,42870
UIC,20200807,37.9,39,37,38.35,190
VCB,20200807,83,83,82.4,82.9,518660
VCF,20200807,215,215,215,215,40
VCI,20200807,21.35,21.5,21.2,21.4,150520
VDP,20200807,35.2,35.2,35.2,35.2,60
VDS,20200807,5.79,6.1,5.79,6.1,110
VFG,20200807,38.5,40,38.5,40,3910
VGC,20200807,20.1,21.5,20.05,21.5,7816310
VHC,20200807,35.9,36.85,35.8,36.7,701010
