<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VTO,20200403,6.08,6.26,6.08,6.1,37420
YBM,20200403,3.38,3.59,3.38,3.5,500
YEG,20200403,46.3,49.7,46.3,49.7,47990
VNM,20200403,94.5,95.5,94,95,1934430
VNS,20200403,8.05,8.3,8,8.3,19040
VOS,20200403,1.28,1.36,1.28,1.35,165490
VPB,20200403,17.25,17.85,17.2,17.55,3237360
VPD,20200403,13.3,13.3,13,13.2,8020
VPG,20200403,22.3,22.9,22.3,22.9,26620
VPH,20200403,3.5,3.7,3.5,3.67,24110
VPI,20200403,41.1,41.35,41.1,41.3,464970
VPS,20200403,9.13,10.45,9.13,10.45,3060
VRC,20200403,4.5,4.85,4.42,4.74,43380
VRE,20200403,19.4,19.7,18.9,19.5,2522290
VSC,20200403,20.55,21.3,20.55,21,169680
VSH,20200403,16.5,17.5,16.5,16.8,30230
VSI,20200403,21,21.3,21,21.3,420
VTB,20200403,10.4,11.5,10.4,11.5,160
VHM,20200403,56.2,57.7,55.2,57.7,940470
VIC,20200403,86,91,86,91,1184500
VID,20200403,4.2,4.2,4.2,4.2,10
VIP,20200403,3.99,4,3.98,3.99,33220
VJC,20200403,99.2,101.4,99,99.9,377340
VMD,20200403,20.3,20.3,20.3,20.3,1200
VND,20200403,11.1,11.4,11,11.15,482440
VNE,20200403,3.5,3.56,3.45,3.45,50260
VNG,20200403,12.1,12.9,12.1,12.9,309590
VNL,20200403,14.5,14.5,13,14.45,660
TTF,20200403,1.94,1.94,1.84,1.89,849680
TV2,20200403,50.2,52.6,50.2,52,34760
TVB,20200403,16.7,16.85,16.6,16.8,150950
TVS,20200403,11,11,10.8,10.8,1400
TVT,20200403,20.5,20.5,20.15,20.15,4070
TYA,20200403,11.7,11.75,11.35,11.75,8940
UDC,20200403,2.8,3.16,2.77,2.99,57760
UIC,20200403,35.9,35.9,35.9,35.9,400
VCB,20200403,65,66.3,64,65.5,1726690
VCF,20200403,214.9,214.9,207,207.1,90
VCI,20200403,14.75,15.4,14.75,15,269230
VDP,20200403,31.1,31.15,31.1,31.15,1430
VDS,20200403,6.1,6.3,6.03,6.3,3560
VFG,20200403,40,40,37.05,39,8320
VGC,20200403,15.35,15.35,14.6,14.9,107090
VHC,20200403,21.3,22.45,21.05,22,454140
TN1,20200403,61,61.5,61,61.5,980
TNA,20200403,14.05,14.8,13.9,13.9,200410
TNC,20200403,13.5,13.5,13.5,13.5,2120
TNI,20200403,9.75,9.82,9.5,9.82,826100
TNT,20200403,1.32,1.43,1.32,1.43,44490
TPB,20200403,16.2,16.9,16.2,16.75,101430
TPC,20200403,8.55,8.55,7.45,7.51,2180
TRA,20200403,51,51,50,50.5,3040
TRC,20200403,21.4,21.85,21.4,21.8,49930
TS4,20200403,2.64,2.7,2.64,2.67,720
TSC,20200403,2,2.12,2,2.08,226620
TTB,20200403,2.25,2.4,2.25,2.36,301060
TTE,20200403,12.9,14.8,12.9,14.8,20
TEG,20200403,3.2,3.2,3.2,3.2,10
