<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200622,10.5,10.5,10.4,10.4,1159
ABI,20200622,29.6,29.6,28.7,29,14600
ABR,20200622,27.2,27.2,21.7,21.7,14243
ACE,20200622,28,28,28,28,200
ACV,20200622,63,63.5,62.9,63.4,178082
ADG,20200622,103,104,103,103.7,19300
AFX,20200622,4.6,5.1,4.6,5.1,194830
AGP,20200622,16,17.1,16,17.1,1900
AMS,20200622,7,8,7,8,4410
APF,20200622,29,30,29,29.5,5700
ATB,20200622,0.7,0.8,0.6,0.7,69200
BAB,20200622,18.3,18.3,18.3,18.3,2400
BCM,20200622,27,27,26.4,26.7,45810
BDT,20200622,16.9,18,16.9,18,7500
BHA,20200622,9.8,9.8,9.8,9.8,100
BHP,20200622,5.1,5.1,5.1,5.1,100
BKH,20200622,28.2,28.2,28.2,28.2,100
BLI,20200622,6.3,6.9,6.3,6.9,410
BMF,20200622,15.2,15.2,15.2,15.2,550
BOT,20200622,51.5,51.7,50.3,51,30800
BPW,20200622,21.5,21.5,21.5,21.5,3000
BRR,20200622,10,10,9,9,9600
BSA,20200622,12,12,11.9,11.9,7130
BSL,20200622,11,11,11,11,10400
BSR,20200622,7.4,7.6,7.3,7.4,3344782
BTD,20200622,22.4,23,22.2,22.4,13400
BUD,20200622,5,5,4.9,4.9,2500
BVG,20200622,1.4,1.5,1.4,1.5,4700
BWS,20200622,36.8,36.8,36,36,400
C21,20200622,25.5,25.5,25.5,25.5,10
C22,20200622,11.5,11.5,11.5,11.5,100
C4G,20200622,6.9,7,6.9,6.9,231526
C71,20200622,8.3,8.3,8.3,8.3,100
CAT,20200622,10,10.2,9,10.2,3400
CBI,20200622,4.4,4.4,4.4,4.4,500
CCA,20200622,7.6,7.6,7.6,7.6,2300
CDO,20200622,1,1,0.9,1,27110
CDP,20200622,9.7,9.7,9.7,9.7,100
CEN,20200622,6.8,6.8,6.5,6.5,6500
CI5,20200622,4.6,4.6,4.6,4.6,100
CID,20200622,5.5,5.5,5.5,5.5,100
CKA,20200622,18,18,17.5,18,1300
CLX,20200622,12.5,12.5,12.5,12.5,1100
CMT,20200622,6.4,6.8,6.2,6.8,21900
CNC,20200622,18.9,19,18.9,19,1500
CQT,20200622,2.2,2.2,2.2,2.2,1000
CT3,20200622,7.7,7.7,7.7,7.7,100
CTR,20200622,45,45.5,37.6,45.4,246017
DAC,20200622,2.9,2.9,2.9,2.9,72
DAR,20200622,11.3,11.3,11.3,11.3,1500
DAS,20200622,10.5,10.5,10.5,10.5,145
DDV,20200622,5.7,5.7,5.6,5.6,5000
DFC,20200622,18.9,18.9,18.9,18.9,100
DNR,20200622,11.9,11.9,11.9,11.9,200
DNW,20200622,16,17.2,16,17.2,2000
DPH,20200622,22,22,22,22,500
DRI,20200622,4.9,5.2,4.9,5.1,902088
DSC,20200622,5.9,6,5.9,6,730
DSP,20200622,11.5,11.5,11.2,11.2,900
DVN,20200622,11.2,11.2,11,11.1,115925
EIN,20200622,3.9,3.9,3.9,3.9,500
EMS,20200622,40,40,40,40,100
EVF,20200622,7.3,7.3,7.2,7.3,90573
FHS,20200622,29,29,29,29,100
FOC,20200622,119.1,119.1,117.3,117.4,1100
FOX,20200622,58,58,57.4,57.6,15247
FRM,20200622,15,15,15,15,400
FT1,20200622,30,30,30,30,1500
G36,20200622,6.3,6.6,6.2,6.4,1371859
GCB,20200622,3.4,3.4,3.4,3.4,1400
GTH,20200622,4.5,4.5,4.5,4.5,1000
GTS,20200622,10.1,10.1,10.1,10.1,50
GVT,20200622,30,30,26.6,29,5518
HAC,20200622,4.9,4.9,4.9,4.9,100
HAN,20200622,13.1,13.1,13.1,13.1,1100
HD2,20200622,5,5.1,5,5.1,4710
HEC,20200622,49.8,50,49.8,50,200
HEM,20200622,14,14,14,14,1500
HEP,20200622,7.7,7.7,7.7,7.7,100
HFC,20200622,10.2,10.2,10.2,10.2,100
HIZ,20200622,27.1,27.5,27.1,27.5,1800
HNA,20200622,11.2,11.2,11.2,11.2,100
HND,20200622,18.5,18.5,18.2,18.4,90151
HNF,20200622,25,25,25,25,683
HPD,20200622,16,16,15.8,15.8,1700
HPP,20200622,35.7,35.7,35.7,35.7,50
HPT,20200622,8.7,8.7,8.7,8.7,700
HSI,20200622,1.2,1.2,1.2,1.2,1100
HTG,20200622,20.2,20.2,20.2,20.2,1900
HTM,20200622,12.5,12.5,12,12.2,5020
HU4,20200622,6.7,6.7,6,6.5,2700
HU6,20200622,5.4,5.4,5.4,5.4,100
HWS,20200622,11.5,11.5,11.5,11.5,100
ICF,20200622,1.1,1.1,1,1.1,1600
IFS,20200622,17,17,17,17,827
ILA,20200622,2.5,2.6,2.5,2.6,3626
ILC,20200622,2.8,3.5,2.8,3.5,200
ITS,20200622,3,4,3,3.6,110600
KCE,20200622,10.6,10.6,10.6,10.6,1000
KDF,20200622,31.5,31.5,30.8,31,29100
KLB,20200622,9.4,9.9,9.4,9.4,4710
KTL,20200622,22.5,22.5,22.5,22.5,100
L12,20200622,3.7,3.8,3.7,3.7,700
LMC,20200622,13,14.2,13,13,40700
LPB,20200622,8.9,9.2,8.8,9,6715862
LTG,20200622,20.8,21.3,20.5,20.6,62335
M10,20200622,18.3,18.3,18,18.1,7700
MCH,20200622,69.2,70.1,69.2,70,22480
MEC,20200622,1.2,1.2,1.1,1.1,3100
MFS,20200622,25.9,26.7,25.9,26.5,29128
MH3,20200622,41.6,41.7,41.5,41.7,4600
MIG,20200622,9.8,9.9,9.8,9.8,22400
MLS,20200622,25.5,25.5,24.5,24.5,25400
MML,20200622,48.6,49.5,48.6,49,10151
MPC,20200622,27.7,28,27.3,27.7,137180
MQN,20200622,43,43,43,43,3400
MRF,20200622,18.3,18.3,18.3,18.3,300
MSR,20200622,16.2,16.4,15.8,15.8,30019
MTA,20200622,3.9,4.2,3.9,4.2,97800
MVB,20200622,10.4,10.4,10.3,10.3,500
NBE,20200622,6.5,6.5,6.5,6.5,300
NCS,20200622,19.7,19.7,19.7,19.7,1100
ND2,20200622,24.5,25,24.5,25,12100
NDT,20200622,4.2,4.3,4.1,4.3,1300
