<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200424,4.9,5,4.8,5,152230
ACB,20200424,20.2,20.4,20,20.3,1264729
ACM,20200424,0.5,0.5,0.4,0.5,260909
ADC,20200424,14.8,14.8,14.7,14.7,520
ALT,20200424,11.5,12.4,11.5,12.3,2700
AME,20200424,7,7,7,7,1000
AMV,20200424,16,16.2,15.8,16,180840
API,20200424,10.3,11.2,10.3,11.2,500
APS,20200424,2.1,2.2,2.1,2.2,6200
ART,20200424,2.4,2.5,2.3,2.5,2466716
BAX,20200424,38.5,38.5,38.5,38.5,100
BCC,20200424,6.9,7.3,6.9,7.1,52682
BII,20200424,0.8,0.8,0.7,0.8,130480
BLF,20200424,2.5,2.5,2.3,2.3,10900
BST,20200424,13.9,13.9,13.9,13.9,100
BTS,20200424,4.2,4.2,4.2,4.2,500
BVS,20200424,8.7,8.9,8.7,8.9,171009
C69,20200424,6.4,6.5,5.8,6,870460
CAN,20200424,20.6,20.6,20.6,20.6,100
CAP,20200424,31.6,32.4,30.1,30.9,5210
CDN,20200424,17.3,18.4,17.3,18,1300
CEO,20200424,6.8,7,6.7,7,1497125
CET,20200424,2,2.1,2,2,18310
CIA,20200424,12,12.3,12,12.2,2730
CKV,20200424,13.4,15,13.4,15,400
CMC,20200424,4.9,4.9,4.8,4.8,300
CMS,20200424,2.5,2.6,2.5,2.5,3100
CPC,20200424,16.7,16.7,15.8,16.7,1200
CSC,20200424,24.1,24.1,23.8,24,9470
CTT,20200424,10,10,9.7,9.7,300
CTX,20200424,7.9,8.3,7.9,8.3,6700
CVN,20200424,8,8,7.9,8,3310
D11,20200424,18.8,19,18.8,19,1400
DBT,20200424,10,10,10,10,100
DDG,20200424,28.3,28.4,28.2,28.3,75900
DGC,20200424,25.9,27.5,25.3,27,477214
DHP,20200424,10,10,10,10,2000
DHT,20200424,47.5,47.5,46.7,47,17601
DIH,20200424,14,14,14,14,400
DNM,20200424,35.7,35.8,29.5,30.7,98199
DNY,20200424,1.6,1.7,1.6,1.7,51600
DP3,20200424,65,65,65,65,210
DPC,20200424,9.9,9.9,9.9,9.9,1900
DPS,20200424,0.2,0.3,0.2,0.3,234374
DS3,20200424,3,3,2.9,2.9,1600
DST,20200424,1.9,1.9,1.7,1.9,15800
DTD,20200424,11.8,12.1,11.7,12.1,106700
DXP,20200424,10.4,10.4,10.4,10.4,885
EBA,20200424,13,14.5,13,14.5,3900
