<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200707,5.7,5.8,5.6,5.7,211400
ACB,20200707,23.7,24,23.7,23.7,2389942
ACM,20200707,0.7,0.8,0.6,0.6,526868
ADC,20200707,13.6,13.6,13,13,700
ALT,20200707,11.3,11.3,11.3,11.3,5000
AMC,20200707,19.8,19.8,19.8,19.8,900
AMV,20200707,17.3,17.4,17.1,17.1,488103
API,20200707,9.7,9.7,9.2,9.2,1200
APP,20200707,3.9,3.9,3.9,3.9,100
APS,20200707,2.3,2.4,2.3,2.4,22304
ART,20200707,2.7,2.7,2.6,2.7,1000113
BAX,20200707,40,40,40,40,1900
BCC,20200707,7.3,7.3,7.1,7.2,68000
BII,20200707,0.8,0.9,0.7,0.7,178750
BTS,20200707,4.1,4.1,4,4.1,2400
BVS,20200707,9.7,9.7,9.5,9.7,148920
C69,20200707,6.1,6.1,6,6,90110
C92,20200707,4,4.1,4,4.1,1100
CAP,20200707,29.1,29.2,29.1,29.2,1236
CDN,20200707,18.3,18.3,18.3,18.3,1400
CEO,20200707,7.9,8.1,7.8,7.8,1485856
CET,20200707,1.7,1.8,1.7,1.8,10600
CIA,20200707,11.3,11.3,11.2,11.2,1052
CJC,20200707,14.4,14.4,14.4,14.4,100
CMS,20200707,2.7,2.8,2.5,2.8,99400
CPC,20200707,15,15.9,15,15.9,5300
CSC,20200707,24.9,24.9,23.4,23.4,6500
CTP,20200707,3,3.1,3,3.1,186104
CVN,20200707,11.4,12,11.4,11.5,1700
D11,20200707,20.3,20.3,19,19,4600
DBT,20200707,10.6,10.6,10.6,10.6,5200
DC2,20200707,6.5,6.5,6.5,6.5,1000
DDG,20200707,27.5,27.6,27.3,27.5,103100
DGC,20200707,40.8,41,40.3,40.3,150287
DHP,20200707,9.7,9.7,9.7,9.7,53700
DHT,20200707,46.1,46.5,46,46.1,11846
DIH,20200707,13,13.9,13,13.9,500
DNC,20200707,58,59,58,59,15020
DNM,20200707,38.4,38.6,37.8,38.2,10100
DNP,20200707,16.5,16.5,16.5,16.5,273
DP3,20200707,71,71,69,71,3200
DS3,20200707,4.4,4.5,4.3,4.4,49900
DST,20200707,5,5.4,5,5.2,416500
DTD,20200707,12.8,13.1,12.7,12.8,166710
DXP,20200707,10.2,10.2,10.2,10.2,110
DZM,20200707,4,4,3.9,4,42010
EBS,20200707,7.1,7.1,7.1,7.1,1100
EID,20200707,10.9,11,10.9,11,2900
EVS,20200707,7,7.1,7,7,62504
FID,20200707,1,1.1,0.9,1,204207
GKM,20200707,17.5,17.9,17.5,17.8,217000
HAD,20200707,12.6,12.6,12.5,12.5,10300
HBE,20200707,8,8.8,8,8.8,4200
HBS,20200707,2,2,2,2,17100
HCC,20200707,11.9,11.9,11.6,11.8,14447
HDA,20200707,8.7,8.7,8.4,8.7,319160
HEV,20200707,13.2,13.5,13.2,13.5,1000
HHG,20200707,1.3,1.3,1.2,1.3,2200
HHP,20200707,11,11,10.9,10.9,161800
HKB,20200707,0.9,0.9,0.8,0.9,27100
HKT,20200707,7.1,7.2,7.1,7.2,622
HLD,20200707,21.5,21.7,21.3,21.4,194540
HOM,20200707,3,3.1,2.9,3,11600
HUT,20200707,2.6,2.7,2.6,2.6,2760200
ICG,20200707,5.2,5.7,5.2,5.7,3200
IDC,20200707,19,19.4,19,19.4,7590
