<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VNM,20200416,99.3,99.5,98.9,99.3,1155660
VNS,20200416,8.56,8.6,8.5,8.53,7740
VOS,20200416,1.35,1.36,1.32,1.36,299000
VPB,20200416,21.05,21.75,21,21.75,3778190
VPD,20200416,14.1,14.8,14.1,14.8,2650
VPG,20200416,20,20,18.6,19.1,56590
VPH,20200416,3.76,3.9,3.7,3.71,23700
VPI,20200416,41.65,41.65,41.4,41.45,438970
VPS,20200416,10.25,10.3,10.25,10.25,2180
VRC,20200416,5.09,5.35,5,5.35,312390
VRE,20200416,25.65,26.5,25.35,26.5,2924260
VSC,20200416,22.4,23.7,22.15,23.4,155730
VSH,20200416,17.75,18,17.2,17.5,18310
VSI,20200416,21.1,22,21.1,21.85,670
VTB,20200416,10.35,10.35,9.7,9.7,540
VTO,20200416,6.72,6.72,6.7,6.7,11120
YBM,20200416,3.64,3.64,3.5,3.59,4020
YEG,20200416,52,55.2,51.9,55.2,34630
TYA,20200416,12.45,12.85,12.25,12.5,14360
UDC,20200416,2.65,2.8,2.65,2.8,9100
UIC,20200416,35.9,36.2,35.9,36,3440
VCB,20200416,70,71.2,69.8,71.2,1057050
VCF,20200416,216.7,216.7,216.7,216.7,500
VCI,20200416,18.3,19.2,18.1,18.7,327780
VDP,20200416,33,33,33,33,10
VFG,20200416,40,40,39.2,39.2,1040
VGC,20200416,15.8,16.45,15.7,16.45,319380
VHC,20200416,27.9,29.3,26.8,29.2,488650
VHM,20200416,67.6,68.2,66.8,67.5,670940
VIC,20200416,96,96,94.7,95.9,845580
VID,20200416,3.49,3.49,3.49,3.49,1030
VIP,20200416,4.25,4.38,4.25,4.3,131090
VIS,20200416,21,21,20.5,21,1310
VJC,20200416,111,116,110.6,116,304040
VMD,20200416,20.9,20.9,20.4,20.4,7550
VND,20200416,11.4,11.8,11.2,11.7,1085770
VNE,20200416,3.9,3.92,3.77,3.89,69380
VNG,20200416,12.6,12.75,12.5,12.75,182460
TDM,20200416,18.2,19,18.2,19,258820
TDW,20200416,21.85,21.9,21.85,21.9,20
TEG,20200416,3,3,2.9,2.95,1180
TGG,20200416,0.77,0.81,0.75,0.79,444340
THG,20200416,42.7,42.7,41.8,42.5,7590
TIP,20200416,16.2,16.5,16,16.25,10770
TLD,20200416,4.43,4.5,4.4,4.5,265420
TLG,20200416,30,30.1,29.2,29.4,173890
TLH,20200416,2.53,2.7,2.53,2.7,527620
TMP,20200416,33,33.8,32.7,32.7,810
TMT,20200416,4.86,4.88,4.85,4.85,1740
TN1,20200416,62.8,63.1,62.8,63.1,1120
TNA,20200416,14.8,15.6,14.8,15,54140
TNC,20200416,14.75,14.75,14,14.5,6030
TNI,20200416,10.6,10.6,10.3,10.4,189910
TNT,20200416,1.48,1.5,1.45,1.46,33930
TPB,20200416,18.3,18.3,17.8,18.15,73710
TPC,20200416,7.95,7.95,7.32,7.32,280
TRA,20200416,54.2,54.5,54.2,54.5,150
TRC,20200416,25.9,26.4,25.4,25.4,223060
TS4,20200416,2.49,2.59,2.42,2.59,20030
TSC,20200416,2.1,2.15,2.07,2.15,424330
TTB,20200416,2.52,2.69,2.51,2.69,646650
TTE,20200416,13.05,14,13.05,14,40
TTF,20200416,2.1,2.17,2.06,2.16,327330
TV2,20200416,54,55,53.5,55,25690
TVB,20200416,14.5,15.15,13.25,14.2,1270030
TVS,20200416,10.6,10.6,10.6,10.6,340
TVT,20200416,19.6,19.6,18.9,19.6,2010
SRC,20200416,16,17.1,16,17.1,11040
SRF,20200416,13.85,13.85,13.5,13.5,100
SSC,20200416,53.5,53.5,53.5,53.5,210
SSI,20200416,13.2,13.55,13.1,13.35,2603060
STB,20200416,9.5,9.95,9.5,9.72,7634020
STG,20200416,13.1,14.5,13.1,14.5,610
STK,20200416,17.2,17.2,16.85,16.9,93050
SVC,20200416,50.5,51.8,50.5,51.8,32110
SVI,20200416,64.8,64.8,61.1,64.8,90
SVT,20200416,6.65,6.65,6.65,6.65,10
SZC,20200416,14.7,15.4,14.45,15.2,307450
SZL,20200416,33.3,33.9,33.2,33.6,43980
TAC,20200416,23.9,24.5,23.85,24,2560
TBC,20200416,23,23,22.8,22.8,1930
TCB,20200416,17.5,17.55,17.2,17.55,1858330
TCD,20200416,9.3,9.4,8.69,8.69,2280
TCH,20200416,19.65,20.2,19.5,19.8,361730
TCL,20200416,18,18.1,17.7,17.8,7150
TCM,20200416,15.65,15.95,15.25,15.3,498680
TCO,20200416,8.4,8.4,8.4,8.4,300
TCR,20200416,3.22,3.22,3.22,3.22,10
TCT,20200416,35,35,34.8,34.8,27310
TDC,20200416,7.15,7.24,7.1,7.2,69860
TDG,20200416,1.8,1.8,1.77,1.78,436440
TDH,20200416,7.95,8.3,7.86,8.3,1521690
SC5,20200416,19.4,19.4,18.3,18.3,20
SCD,20200416,26.2,26.2,26.2,26.2,500
