<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VMD,20200514,21.2,21.2,21.2,21.2,260
VND,20200514,11.8,12.4,11.7,12.25,1533990
VNE,20200514,4.31,4.8,4.31,4.8,237230
VNG,20200514,13.9,13.95,13.8,13.95,163820
VNL,20200514,14.1,14.1,14.1,14.1,30
VNM,20200514,112.6,113.9,112.5,113,1397750
VNS,20200514,9.44,9.52,9.08,9.5,31090
VOS,20200514,1.43,1.43,1.4,1.42,123930
VPB,20200514,23.7,23.9,23.35,23.65,5055950
VPD,20200514,14.2,14.2,13.9,13.9,6900
VPG,20200514,19.9,19.9,19.5,19.7,19690
VPH,20200514,3.88,4.1,3.82,4.04,72070
VPI,20200514,42.05,42.25,41.3,41.7,473090
VPS,20200514,10.8,11.2,10.75,11.2,2570
VRC,20200514,6.8,6.95,6.57,6.95,288140
VRE,20200514,24.2,24.35,23.9,24.05,3952220
VSC,20200514,27.5,28.95,27.5,28.1,155670
VSH,20200514,18.2,18.3,17.75,17.75,6130
VSI,20200514,24.95,24.95,24.5,24.5,240
VTB,20200514,10.4,10.85,10,10,15020
VTO,20200514,7.05,7.15,7,7,36730
YBM,20200514,3.45,3.49,3.39,3.48,9480
YEG,20200514,53.2,54.9,53.2,54.9,45660
TVT,20200514,20.6,20.7,20.45,20.7,3950
TYA,20200514,12.4,12.5,12.2,12.35,94870
UDC,20200514,3,3.1,3,3.1,4520
UIC,20200514,40,40.4,39.7,40.4,69160
VCB,20200514,75,76.4,74.9,76,2121750
VCF,20200514,212,212,211,211,40
VCI,20200514,21.3,23.3,21.2,22.7,962520
VDP,20200514,36.95,36.95,35.2,36.95,820
VDS,20200514,6.32,6.32,5.92,5.92,1660
VFG,20200514,37.3,37.3,37.3,37.3,10
VGC,20200514,16.9,17.3,16.9,17.05,179710
VHC,20200514,32.2,33,31.8,32,692030
VHM,20200514,70.9,71.4,70.4,70.6,2268270
VIC,20200514,95,96.7,93.9,96,1002810
VID,20200514,3.42,3.5,3.4,3.4,3470
VIP,20200514,4.85,5.18,4.83,5.1,292530
VIS,20200514,20.3,20.3,20.3,20.3,580
VJC,20200514,114.8,114.8,112.8,114,529830
TNA,20200514,15.7,16.15,15.7,15.85,37720
TNC,20200514,16.7,17.1,16.7,16.9,4910
TNI,20200514,10.45,10.55,10.4,10.45,479650
TNT,20200514,1.51,1.56,1.51,1.55,79690
TPB,20200514,22.5,22.5,21.45,21.85,652330
TPC,20200514,8.74,9.36,8.74,8.74,1500
TRA,20200514,57.7,57.7,57.2,57.2,4310
TRC,20200514,27.85,27.85,27.3,27.3,280
TS4,20200514,3.25,3.25,3.2,3.25,43930
TSC,20200514,2.35,2.44,2.33,2.4,1348060
TTB,20200514,3.44,3.49,3.3,3.44,476890
TTF,20200514,2.35,2.36,2.29,2.36,4855560
TV2,20200514,69,70.4,68.9,70.4,65440
TVB,20200514,10.2,10.85,10.2,10.65,1393340
TVS,20200514,10.75,10.75,10.6,10.65,17030
TCO,20200514,7.5,7.5,7.5,7.5,10
TCR,20200514,3.13,3.58,3.13,3.58,3950
TCT,20200514,34.3,34.3,34.3,34.3,5000
TDC,20200514,8,8,7.9,7.95,76660
TDG,20200514,1.74,1.74,1.7,1.73,172780
TDH,20200514,8.75,9.2,8.65,9,1282610
TDM,20200514,20.8,21.3,20.8,21.05,122300
TDW,20200514,23.5,24.5,23.5,24.5,1190
