<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200604,26.3,26.3,26.3,26.3,1500
ABC,20200604,10.2,10.5,10.2,10.2,22720
ABI,20200604,26.5,26.5,25.9,26.2,25000
ACV,20200604,60.4,64.5,60.4,63.9,1258211
ADG,20200604,105.7,107,105.7,106.3,15600
AFX,20200604,4.3,4.4,4.3,4.3,24110
AG1,20200604,9,9,9,9,1000
AGP,20200604,16,17,14.5,17,803
AGX,20200604,27.7,27.7,27.7,27.7,1200
AMS,20200604,6.7,6.7,6.7,6.7,100
ATB,20200604,0.6,0.6,0.6,0.6,100
BAB,20200604,18.2,18.2,18,18.2,2700
BAL,20200604,9.6,9.6,9.6,9.6,100
BBT,20200604,19.5,19.5,19.5,19.5,1000
BCM,20200604,26.3,26.5,26,26.2,14702
BDG,20200604,30.5,30.5,30.2,30.2,7000
BDT,20200604,17.9,18,17.9,18,6100
BHP,20200604,6.8,6.8,6.8,6.8,100
BKH,20200604,33,33.4,33,33.4,900
BLI,20200604,6.7,7,6.7,7,3600
BMF,20200604,17.1,17.1,17.1,17.1,2
BMS,20200604,3.5,3.5,3.5,3.5,110
BOT,20200604,51.3,51.7,51.3,51.7,31200
BSA,20200604,13.5,13.5,13.4,13.4,11810
BSP,20200604,16.8,16.8,16.8,16.8,2900
BSQ,20200604,21,21,20.5,20.5,8900
BSR,20200604,7.3,8,7.2,7.8,13822636
BTD,20200604,22.1,22.2,22.1,22.2,2400
BTU,20200604,12.5,12.5,12.5,12.5,100
BUD,20200604,4.6,4.7,4.6,4.7,700
BVG,20200604,1.4,1.5,1.4,1.4,9300
C4G,20200604,8,8.2,7.8,8.1,1518579
CAT,20200604,9.6,9.6,9.4,9.4,1900
CCA,20200604,7.8,7.8,7.8,7.8,2600
CCM,20200604,28.9,29.3,25,29.3,7200
CDO,20200604,1,1,0.8,0.9,223900
CDP,20200604,9.6,9.6,9.6,9.6,100
CEN,20200604,6.3,6.3,6.2,6.2,11200
CHS,20200604,8.2,8.2,8.2,8.2,200
CKA,20200604,20.4,20.4,19,19.7,1500
CLX,20200604,11.9,12,11.8,12,9500
CMT,20200604,6.8,6.8,6.8,6.8,100
CNC,20200604,19.5,19.5,19.5,19.5,100
CQT,20200604,2.5,2.5,2.5,2.5,500
CT3,20200604,9.3,9.3,9.3,9.3,2
CTR,20200604,47.5,48,46.8,47.1,147884
DC1,20200604,13.5,13.5,13.5,13.5,100
DCD,20200604,10,10,9.6,9.6,2000
DCR,20200604,2,2,2,2,400
DDN,20200604,10.5,10.5,10.5,10.5,600
DDV,20200604,5.9,5.9,5.9,5.9,1000
DNW,20200604,16.2,17,16.2,17,400
DP1,20200604,11.3,14.5,11.3,14.5,900
DRG,20200604,6.7,6.7,6.7,6.7,300
DRI,20200604,4.2,4.3,4.2,4.3,133600
DSC,20200604,6.4,6.4,6.4,6.4,200
DSP,20200604,10.4,11.9,9.9,11.9,700
DTN,20200604,69.5,69.5,29.9,29.9,1200
DVN,20200604,11.3,11.6,11.3,11.4,204222
