<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200609,6.1,6.2,5.8,5.9,497639
ACB,20200609,25.5,25.6,25.2,25.5,3531851
ACM,20200609,0.5,0.6,0.5,0.6,1920310
ALT,20200609,11.7,12.9,11.7,12.9,5600
AME,20200609,7.6,7.6,7.6,7.6,100
AMV,20200609,19.8,19.8,18.7,19.2,782358
API,20200609,9.2,11,9.2,11,200
APP,20200609,4,4,4,4,2500
APS,20200609,2.5,2.7,2.5,2.7,79715
ART,20200609,3.1,3.1,2.8,2.9,3048539
BAX,20200609,43.8,43.8,43.8,43.8,100
BCC,20200609,7.7,8.1,7.6,7.8,361090
BII,20200609,0.8,0.9,0.8,0.9,824415
BST,20200609,13.5,13.5,13.5,13.5,900
BTS,20200609,4.2,4.2,4.1,4.1,2485
BTW,20200609,33,33,33,33,327
BVS,20200609,11.3,11.3,10.8,11,206837
C69,20200609,6.1,6.2,6,6,183000
C92,20200609,4,4,3.7,3.8,2237
CAN,20200609,23.5,23.5,23.5,23.5,290
CAP,20200609,28.8,28.9,28.6,28.9,4800
CDN,20200609,18.9,20,18.9,20,457
CEO,20200609,8.6,9.4,8.4,9.4,4526776
CET,20200609,2,2,1.9,1.9,187100
CIA,20200609,11.6,12,11.6,11.7,23300
CKV,20200609,10.9,12.5,10.9,12,50600
CLH,20200609,17.3,17.6,17.1,17.4,2600
CMC,20200609,4.9,4.9,4.9,4.9,10
CMS,20200609,2.6,2.6,2.5,2.6,24500
CPC,20200609,17.4,17.4,17.4,17.4,120
CSC,20200609,22.1,22.3,22.1,22.3,1922
CTB,20200609,29,29.2,29,29.2,3600
CTP,20200609,3.8,4,3.8,3.9,59400
CTT,20200609,9.6,9.6,9.6,9.6,16852
CTX,20200609,9.2,9.2,8.9,9,1802
CVN,20200609,10.8,11.2,10.8,11.1,22800
D11,20200609,31.1,36.3,30.9,36.2,81340
DAD,20200609,15.5,15.5,14.6,15.3,4300
DAE,20200609,14.2,14.2,14.2,14.2,2000
DDG,20200609,27.3,27.8,27,27.6,106412
DGC,20200609,41.5,41.5,40,40.9,270883
DHT,20200609,45.5,45.7,45,45.5,50940
DNC,20200609,61,61,61,61,100
DNM,20200609,36.2,36.2,35.2,36,13855
DNP,20200609,16.2,17,16,17,18600
DP3,20200609,70,70,69.2,69.9,2854
DS3,20200609,3.7,3.7,3.6,3.6,57420
DST,20200609,5.1,5.5,4.6,5.5,506440
