<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200708,6.57,6.57,6.12,6.12,60
VPD,20200708,14.5,14.5,14.5,14.5,2010
VPG,20200708,12.4,12.5,12.1,12.5,108100
VPH,20200708,4.22,4.4,4.22,4.32,23540
VPI,20200708,41.5,41.85,41.15,41.15,928290
VPS,20200708,8.4,8.98,8.4,8.98,110
VRC,20200708,6.65,6.85,6.64,6.7,116040
VRE,20200708,27.3,27.5,27.05,27.45,939580
VSC,20200708,28.3,28.55,28.05,28.55,72700
VSH,20200708,17.2,17.25,17.2,17.25,28880
VSI,20200708,21.95,22.5,21.95,22.5,13430
VTB,20200708,10,10,9.72,9.96,2920
VTO,20200708,7.85,7.88,7.8,7.84,49960
YBM,20200708,4.16,4.16,3.96,3.96,6900
YEG,20200708,53.5,53.6,52.8,53,5280
VCB,20200708,83.2,83.4,82.8,83,485190
VCF,20200708,220,220,219.9,219.9,100
VCI,20200708,22.9,23.75,22.7,23.7,681070
VDP,20200708,33.1,33.3,31.3,31.3,2120
VDS,20200708,6.08,6.15,5.74,6.1,4140
VFG,20200708,37.45,37.45,37.45,37.45,10
VGC,20200708,19.45,20.3,19.1,20.1,714770
VHC,20200708,35.85,36.4,35.85,36.05,245050
VHM,20200708,80.3,81,79.8,80.4,800360
VIC,20200708,90.8,91.5,90.1,90.8,187450
VID,20200708,9.1,9.1,9,9,36370
VIP,20200708,5.55,5.61,5.55,5.58,121950
VIS,20200708,17.7,17.7,17.7,17.7,140
VJC,20200708,108.1,108.1,107.5,107.6,289450
VND,20200708,13,13.15,12.95,13.1,364340
VNE,20200708,4.84,4.87,4.82,4.82,151330
VNG,20200708,16.6,16.65,16.35,16.55,213120
VNL,20200708,16,16,16,16,1220
VNM,20200708,116,116,115.5,115.5,551310
VNS,20200708,10.25,11,10.25,11,126100
VOS,20200708,1.57,1.57,1.5,1.5,149050
VPB,20200708,21.7,21.95,21.5,21.9,1670440
TNA,20200708,17.5,18.3,17.4,18.1,306280
TNC,20200708,19.6,19.6,19.5,19.5,2010
TNI,20200708,4.45,4.6,4.39,4.51,1978840
TNT,20200708,1.63,1.63,1.55,1.61,906640
TPB,20200708,20.95,21.7,20.95,21.4,79230
TPC,20200708,7.48,8,7.48,7.52,590
TRA,20200708,52.9,54,52.5,54,2750
TRC,20200708,30.65,30.9,30.1,30.85,338710
TS4,20200708,3.4,3.44,3.35,3.4,13010
