<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VNM,20200508,104.5,107.6,104,105,3184170
VNS,20200508,9.29,9.3,9.2,9.3,9970
VOS,20200508,1.37,1.38,1.34,1.36,76770
VPB,20200508,21.5,22.85,21.5,22.8,14723540
VPD,20200508,14.2,14.2,14.1,14.1,10330
VPG,20200508,15.6,17.85,15.55,17.8,17760
VPH,20200508,3.85,3.86,3.7,3.84,362870
VPI,20200508,42.2,42.5,42.15,42.35,1082240
VPS,20200508,10.15,10.15,10.1,10.1,740
VRC,20200508,5.95,6.31,5.91,6.31,214310
VRE,20200508,25,25.9,25,25.3,4038610
VSC,20200508,27,27.3,26.6,26.85,188980
VSH,20200508,18,18.2,17.85,17.85,13450
VSI,20200508,23.95,23.95,23.95,23.95,30
VTB,20200508,10.3,10.3,10.2,10.2,3940
VTO,20200508,6.98,7.1,6.98,7,11870
YBM,20200508,3.46,3.5,3.3,3.35,17200
YEG,20200508,56.4,56.4,52.5,54.9,32130
VCI,20200508,19.05,20.3,19.05,19.65,1299710
VDP,20200508,37.4,37.4,35.25,35.25,18060
VDS,20200508,6.19,6.19,6.19,6.19,510
VGC,20200508,17.35,17.4,17.2,17.3,273560
VHC,20200508,33,33.4,32.1,32.1,762960
VHM,20200508,68,72.3,67.8,70.9,3635800
VIC,20200508,96.4,100,96.1,97.5,1683960
VID,20200508,3.46,3.65,3.46,3.65,2090
VIP,20200508,4.52,4.77,4.52,4.77,333950
VIS,20200508,19,19,19,19,850
VJC,20200508,115.2,123.2,115.1,120,922100
VMD,20200508,20.5,21.4,20,21.3,3890
VND,20200508,11.1,11.4,11.1,11.15,1099470
VNE,20200508,4.91,4.91,4.65,4.78,459140
VNG,20200508,13.5,13.5,13,13.45,175640
TN1,20200508,64.8,65,64,65,3590
TNA,20200508,15.1,16.3,15.1,15.3,267290
TNC,20200508,18.1,18.1,17,17,3340
