<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200504,26.4,26.5,26.4,26.5,2700
ABC,20200504,9.8,9.8,9.5,9.7,8810
ABI,20200504,24.9,24.9,24.3,24.5,3900
ACV,20200504,59,59.4,57.5,57.6,104725
ADG,20200504,95.5,107.2,95,100.1,7600
AFX,20200504,4.5,4.5,4,4,56600
AMS,20200504,6.7,6.7,6.7,6.7,300
ANT,20200504,10.2,10.2,10,10,6800
APF,20200504,24.5,24.5,24.5,24.5,2000
ATB,20200504,0.5,0.6,0.5,0.6,3410
BAB,20200504,18,18,18,18,2300
BCM,20200504,23.9,23.9,22.7,23.5,73008
BDG,20200504,29.1,29.3,29,29,6000
BDT,20200504,17.6,18.9,17.6,18.9,400
BHK,20200504,9.3,9.3,9.3,9.3,100
BMF,20200504,13.5,13.5,13.5,13.5,100
BMS,20200504,2.8,2.8,2.7,2.7,2000
BOT,20200504,54,54,53.3,53.5,30200
BSA,20200504,14,14.5,14,14.5,6500
BSL,20200504,11.3,11.3,11.3,11.3,100
BSP,20200504,15.4,15.4,15.1,15.1,2900
BSR,20200504,6,6.1,5.8,5.9,1785660
BT1,20200504,14.2,16.3,14.2,16.3,200
BUD,20200504,4.5,4.5,4.5,4.5,100
BVG,20200504,1.3,1.3,1.2,1.2,77600
BWS,20200504,40,40,37.5,37.9,10600
C4G,20200504,5.5,6.3,5.5,5.9,1224455
CCA,20200504,11,11,11,11,2500
CCM,20200504,22.5,22.6,22.5,22.6,600
CCP,20200504,8.5,8.5,8.5,8.5,100
CDO,20200504,0.9,0.9,0.9,0.9,18802
CDP,20200504,7.6,7.6,7.6,7.6,900
CEN,20200504,5,5,4.8,5,6812
CGV,20200504,2.4,2.4,2.4,2.4,1000
CHS,20200504,7.9,7.9,7.2,7.2,200
CMF,20200504,120,120,120,120,100
CMT,20200504,6.8,6.8,6.1,6.1,11810
CNC,20200504,19.5,20,19.5,20,6800
CQT,20200504,2.9,2.9,2.9,2.9,100
CTR,20200504,39.1,39.5,38.5,39,223055
DAC,20200504,5,5,5,5,100
DAR,20200504,7.1,7.1,7.1,7.1,45500
DDV,20200504,5.7,5.7,5.7,5.7,900
DND,20200504,20,20,20,20,100
DNW,20200504,15.6,16.8,15.6,16,3300
DRI,20200504,3.9,3.9,3.9,3.9,94218
DSP,20200504,10.6,11,10.6,11,200
DVN,20200504,10.4,10.6,10.4,10.4,68569
DXL,20200504,3.5,3.5,3.5,3.5,100
EIN,20200504,3.8,3.8,3.8,3.8,139
EPH,20200504,6.8,6.8,6.8,6.8,2000
EVF,20200504,7.1,7.1,6.7,7,62740
FOC,20200504,130,130,130,130,1020
FOX,20200504,47.3,49,47.3,48.5,25550
FRC,20200504,17.9,17.9,17.9,17.9,500
G36,20200504,4.7,4.7,4.5,4.6,230310
GHC,20200504,30,30,30,30,200
GND,20200504,28,28,24.8,24.8,90100
GSM,20200504,8,8,8,8,7200
GTH,20200504,4.5,4.5,4.5,4.5,74
GTS,20200504,10.8,10.9,10.8,10.9,400
GVT,20200504,39.8,39.8,39,39,7004
